Cal_V	ADC
10.0	326.19
20.0	334.59
30.0	343.04
40.0	351.55
50.0	360.12
60.0	368.76
70.0	377.46
80.0	386.21
90.0	395.03
100.0	403.91
200.0	496.06
300.0	570.23
400.0	629.28
500.0	679.47
600.0	720.47
700.0	752.16
800.0	779.42
900.0	802.45
1000.0	824.05
1200.0	857.38
1400.0	888.15
1600.0	911.89
1800.0	932.82
2000.0	950.91
4000.0	1067.90
6000.0	1137.57
8000.0	1190.57
10000.0	1233.70
12000.0	1271.97
14000.0	1306.91
16000.0	1337.83
18000.0	1367.66
20000.0	1395.19
22000.0	1421.87
24000.0	1446.47
26000.0	1472.32
28000.0	1495.87
30000.0	1518.85
32000.0	1541.07
34000.0	1563.47
36000.0	1585.25
38000.0	1606.41
40000.0	1625.70
42000.0	1645.29
44000.0	1665.03
46000.0	1687.58
48000.0	1706.78
50000.0	1725.55
52000.0	1746.08
54000.0	1765.16
56000.0	1783.01
58000.0	1801.64
60000.0	1820.62
62000.0	1838.23
64000.0	1855.70
