Cal_V	ADC
10.0	317.44
20.0	325.38
30.0	333.42
40.0	341.55
50.0	349.78
60.0	358.09
70.0	366.50
80.0	375.00
90.0	383.59
100.0	392.27
200.0	484.14
300.0	555.95
400.0	615.26
500.0	663.22
600.0	703.26
700.0	734.66
800.0	762.12
900.0	784.66
1000.0	804.87
1200.0	838.82
1400.0	866.57
1600.0	889.63
1800.0	909.72
2000.0	927.90
4000.0	1042.61
6000.0	1112.24
8000.0	1165.28
10000.0	1208.28
12000.0	1246.68
14000.0	1281.40
16000.0	1314.38
18000.0	1341.98
20000.0	1370.13
22000.0	1396.13
24000.0	1421.40
26000.0	1446.33
28000.0	1469.27
30000.0	1492.58
32000.0	1514.18
34000.0	1536.95
36000.0	1559.59
38000.0	1580.72
40000.0	1601.05
42000.0	1622.91
44000.0	1642.73
46000.0	1662.56
48000.0	1682.75
50000.0	1702.45
52000.0	1721.30
54000.0	1740.57
56000.0	1760.30
58000.0	1778.42
60000.0	1796.45
62000.0	1816.28
64000.0	1834.09
