Cal_V	ADC
10.0	182.08
20.0	189.26
30.0	196.52
40.0	203.85
50.0	211.25
60.0	218.73
70.0	226.28
80.0	233.90
90.0	241.60
100.0	249.36
200.0	331.10
300.0	393.46
400.0	444.24
500.0	485.37
600.0	519.84
700.0	548.26
800.0	572.81
900.0	593.85
1000.0	612.00
1200.0	643.87
1400.0	670.33
1600.0	692.00
1800.0	711.40
2000.0	728.55
4000.0	841.12
6000.0	909.12
8000.0	961.44
10000.0	1005.05
12000.0	1044.04
14000.0	1077.19
16000.0	1109.45
18000.0	1137.92
20000.0	1165.52
22000.0	1193.26
24000.0	1218.04
26000.0	1242.82
28000.0	1266.48
30000.0	1289.24
32000.0	1312.91
34000.0	1334.95
36000.0	1355.56
38000.0	1377.54
40000.0	1397.57
42000.0	1419.22
44000.0	1439.78
46000.0	1459.71
48000.0	1479.41
50000.0	1499.88
52000.0	1518.90
54000.0	1537.50
56000.0	1557.71
58000.0	1576.62
60000.0	1595.33
62000.0	1614.43
64000.0	1633.63
