Cal_V	ADC
10.0	284.19
20.0	292.60
30.0	301.07
40.0	309.61
50.0	318.22
60.0	326.90
70.0	335.65
80.0	344.46
90.0	353.34
100.0	362.29
200.0	455.52
300.0	530.90
400.0	595.29
500.0	648.70
600.0	691.13
700.0	725.71
800.0	754.76
900.0	780.23
1000.0	802.03
1200.0	837.76
1400.0	867.37
1600.0	891.28
1800.0	912.92
2000.0	931.22
4000.0	1049.01
6000.0	1120.02
8000.0	1172.17
10000.0	1215.77
12000.0	1253.52
14000.0	1288.34
16000.0	1318.82
18000.0	1349.67
20000.0	1377.16
22000.0	1403.14
24000.0	1428.60
26000.0	1453.55
28000.0	1476.49
30000.0	1500.04
32000.0	1521.80
34000.0	1543.46
36000.0	1566.38
38000.0	1587.11
40000.0	1608.42
42000.0	1628.46
44000.0	1648.80
46000.0	1669.07
48000.0	1689.10
50000.0	1708.82
52000.0	1727.29
54000.0	1748.00
56000.0	1765.68
58000.0	1784.64
60000.0	1804.08
62000.0	1822.60
64000.0	1840.72
