Cal_V	ADC
10.0	178.15
20.0	185.72
30.0	193.36
40.0	201.08
50.0	208.88
60.0	216.75
70.0	224.69
80.0	232.71
90.0	240.81
100.0	248.98
200.0	334.85
300.0	404.39
400.0	462.00
500.0	509.05
600.0	546.00
700.0	577.99
800.0	603.42
900.0	626.21
1000.0	646.44
1200.0	678.99
1400.0	706.59
1600.0	728.77
1800.0	748.46
2000.0	766.24
4000.0	876.03
6000.0	942.78
8000.0	997.16
10000.0	1044.34
12000.0	1085.98
14000.0	1122.76
16000.0	1156.63
18000.0	1187.46
20000.0	1215.32
22000.0	1243.54
24000.0	1268.72
26000.0	1294.24
28000.0	1318.43
30000.0	1340.87
32000.0	1363.87
34000.0	1385.44
36000.0	1406.75
38000.0	1429.02
40000.0	1449.52
42000.0	1469.59
44000.0	1490.24
46000.0	1510.83
48000.0	1529.72
50000.0	1550.43
52000.0	1569.71
54000.0	1589.30
56000.0	1608.33
58000.0	1627.66
60000.0	1645.67
62000.0	1664.85
64000.0	1684.20
