Cal_V	ADC
10.0	319.97
20.0	328.40
30.0	336.87
40.0	345.37
50.0	353.90
60.0	362.47
70.0	371.08
80.0	379.72
90.0	388.40
100.0	397.11
200.0	486.18
300.0	558.26
400.0	619.43
500.0	668.89
600.0	709.06
700.0	742.08
800.0	769.22
900.0	792.33
1000.0	812.73
1200.0	846.55
1400.0	874.94
1600.0	898.56
1800.0	917.37
2000.0	935.82
4000.0	1048.44
6000.0	1116.53
8000.0	1167.41
10000.0	1210.37
12000.0	1246.75
14000.0	1279.53
16000.0	1310.69
18000.0	1339.46
20000.0	1366.27
22000.0	1392.80
24000.0	1417.70
26000.0	1441.17
28000.0	1464.12
30000.0	1486.93
32000.0	1508.53
34000.0	1529.67
36000.0	1551.58
38000.0	1572.55
40000.0	1591.57
42000.0	1611.99
44000.0	1631.86
46000.0	1651.67
48000.0	1671.41
50000.0	1690.86
52000.0	1709.47
54000.0	1727.42
56000.0	1746.83
58000.0	1765.05
60000.0	1783.06
62000.0	1801.74
64000.0	1818.48
