Cal_V	ADC
10.0	280.99
20.0	289.03
30.0	297.14
40.0	305.33
50.0	313.59
60.0	321.92
70.0	330.33
80.0	338.81
90.0	347.36
100.0	355.99
200.0	446.24
300.0	517.79
400.0	575.86
500.0	622.67
600.0	661.03
700.0	693.33
800.0	720.35
900.0	743.45
1000.0	763.57
1200.0	797.66
1400.0	825.01
1600.0	848.54
1800.0	869.15
2000.0	887.15
4000.0	1001.53
6000.0	1071.98
8000.0	1124.84
10000.0	1169.10
12000.0	1206.36
14000.0	1241.31
16000.0	1273.17
18000.0	1302.69
20000.0	1331.00
22000.0	1356.82
24000.0	1383.54
26000.0	1407.95
28000.0	1431.84
30000.0	1455.72
32000.0	1478.07
34000.0	1499.93
36000.0	1522.01
38000.0	1544.14
40000.0	1565.16
42000.0	1585.91
44000.0	1606.27
46000.0	1626.81
48000.0	1646.32
50000.0	1665.53
52000.0	1685.52
54000.0	1705.08
56000.0	1723.90
58000.0	1743.11
60000.0	1762.72
62000.0	1780.40
64000.0	1799.65
