Cal_V	ADC
10.0	335.36
20.0	343.87
30.0	352.40
40.0	360.97
50.0	369.55
60.0	378.17
70.0	386.81
80.0	395.48
90.0	404.18
100.0	412.90
200.0	501.58
300.0	573.78
400.0	632.88
500.0	682.08
600.0	721.05
700.0	753.55
800.0	780.55
900.0	803.33
1000.0	823.40
1200.0	857.43
1400.0	885.96
1600.0	909.03
1800.0	927.94
2000.0	945.97
4000.0	1059.27
6000.0	1126.46
8000.0	1178.10
10000.0	1221.33
12000.0	1258.45
14000.0	1290.68
16000.0	1322.04
18000.0	1350.76
20000.0	1377.80
22000.0	1404.36
24000.0	1428.70
26000.0	1453.23
28000.0	1475.82
30000.0	1499.22
32000.0	1521.27
34000.0	1542.77
36000.0	1564.80
38000.0	1585.36
40000.0	1605.15
42000.0	1625.60
44000.0	1645.21
46000.0	1665.22
48000.0	1685.46
50000.0	1704.24
52000.0	1722.49
54000.0	1742.10
56000.0	1760.58
58000.0	1778.38
60000.0	1797.62
62000.0	1815.76
64000.0	1832.95
