Cal_V	ADC
10.0	294.25
20.0	302.43
30.0	310.68
40.0	319.02
50.0	327.45
60.0	335.96
70.0	344.55
80.0	353.23
90.0	362.00
100.0	370.85
200.0	464.02
300.0	538.02
400.0	599.29
500.0	649.46
600.0	689.81
700.0	722.92
800.0	750.85
900.0	774.90
1000.0	795.46
1200.0	830.37
1400.0	857.97
1600.0	882.52
1800.0	903.17
2000.0	920.89
4000.0	1038.58
6000.0	1108.89
8000.0	1157.55
10000.0	1216.60
12000.0	1250.15
14000.0	1281.89
16000.0	1312.84
18000.0	1340.81
20000.0	1368.93
22000.0	1395.83
24000.0	1421.43
26000.0	1446.35
28000.0	1470.81
30000.0	1494.16
32000.0	1516.85
34000.0	1539.42
36000.0	1561.95
38000.0	1583.43
40000.0	1605.12
42000.0	1626.25
44000.0	1646.91
46000.0	1667.17
48000.0	1687.79
50000.0	1707.56
52000.0	1725.72
54000.0	1745.39
56000.0	1763.76
58000.0	1781.23
60000.0	1799.19
62000.0	1816.80
64000.0	1833.60
