Cal_V	ADC
10.0	319.55
20.0	327.87
30.0	336.22
40.0	344.60
50.0	353.00
60.0	361.43
70.0	369.88
80.0	378.37
90.0	386.88
100.0	395.41
200.0	482.25
300.0	553.98
400.0	612.10
500.0	659.96
600.0	698.31
700.0	730.47
800.0	756.64
900.0	779.91
1000.0	799.71
1200.0	834.40
1400.0	860.97
1600.0	883.88
1800.0	902.99
2000.0	920.07
4000.0	1033.16
6000.0	1100.96
8000.0	1152.90
10000.0	1195.99
12000.0	1232.82
14000.0	1265.90
16000.0	1297.21
18000.0	1326.04
20000.0	1353.46
22000.0	1379.14
24000.0	1403.70
26000.0	1429.15
28000.0	1451.71
30000.0	1473.88
32000.0	1496.64
34000.0	1518.32
36000.0	1539.54
38000.0	1560.61
40000.0	1580.74
42000.0	1600.11
44000.0	1620.87
46000.0	1640.40
48000.0	1659.98
50000.0	1680.35
52000.0	1698.71
54000.0	1716.49
56000.0	1735.08
58000.0	1755.03
60000.0	1773.15
62000.0	1790.63
64000.0	1808.83
