Cal_V	ADC
10.0	374.43
20.0	382.59
30.0	390.83
40.0	399.12
50.0	407.48
60.0	415.91
70.0	424.40
80.0	432.95
90.0	441.57
100.0	450.26
200.0	540.64
300.0	612.95
400.0	675.16
500.0	724.80
600.0	764.60
700.0	797.72
800.0	825.76
900.0	849.38
1000.0	870.05
1200.0	904.48
1400.0	932.88
1600.0	956.16
1800.0	976.48
2000.0	994.12
4000.0	1109.18
6000.0	1178.51
8000.0	1230.81
10000.0	1273.43
12000.0	1311.35
14000.0	1345.40
16000.0	1376.43
18000.0	1405.22
20000.0	1432.80
22000.0	1459.81
24000.0	1484.20
26000.0	1508.56
28000.0	1531.24
30000.0	1554.90
32000.0	1577.65
34000.0	1599.25
36000.0	1621.00
38000.0	1642.28
40000.0	1662.40
42000.0	1683.57
44000.0	1704.00
46000.0	1723.06
48000.0	1743.14
50000.0	1762.67
52000.0	1781.21
54000.0	1800.23
56000.0	1818.82
58000.0	1837.12
60000.0	1854.98
62000.0	1873.67
64000.0	1891.83
