Cal_V	ADC
10.0	90.80
20.0	99.73
30.0	108.65
40.0	117.57
50.0	126.49
60.0	135.41
70.0	144.33
80.0	153.26
90.0	162.18
100.0	171.10
200.0	260.31
300.0	332.52
400.0	395.06
500.0	445.96
600.0	486.29
700.0	520.26
800.0	548.19
900.0	572.52
1000.0	593.25
1200.0	627.02
1400.0	654.53
1600.0	678.10
1800.0	698.83
2000.0	716.03
4000.0	828.96
6000.0	897.59
8000.0	949.07
10000.0	992.27
12000.0	1030.26
14000.0	1063.88
16000.0	1095.49
18000.0	1123.50
20000.0	1151.74
22000.0	1177.74
24000.0	1202.32
26000.0	1226.49
28000.0	1249.82
30000.0	1272.43
32000.0	1295.11
34000.0	1317.16
36000.0	1338.59
38000.0	1359.79
40000.0	1380.44
42000.0	1400.77
44000.0	1421.57
46000.0	1441.62
48000.0	1460.65
50000.0	1480.99
52000.0	1500.44
54000.0	1519.32
56000.0	1539.02
58000.0	1557.74
60000.0	1576.49
62000.0	1595.68
64000.0	1613.70
