Cal_V	ADC
10.0	247.08
20.0	256.57
30.0	266.06
40.0	275.55
50.0	285.04
60.0	294.52
70.0	304.01
80.0	313.50
90.0	322.99
100.0	332.48
200.0	427.36
300.0	501.43
400.0	565.31
500.0	617.08
600.0	659.23
700.0	693.62
800.0	721.94
900.0	745.94
1000.0	767.67
1200.0	803.19
1400.0	831.87
1600.0	855.78
1800.0	876.63
2000.0	894.34
4000.0	1010.00
6000.0	1081.53
8000.0	1134.01
10000.0	1177.81
12000.0	1215.71
14000.0	1250.39
16000.0	1283.07
18000.0	1312.59
20000.0	1340.00
22000.0	1367.03
24000.0	1392.80
26000.0	1416.77
28000.0	1441.11
30000.0	1464.51
32000.0	1487.64
34000.0	1508.76
36000.0	1531.02
38000.0	1553.22
40000.0	1574.04
42000.0	1593.09
44000.0	1615.76
46000.0	1634.36
48000.0	1654.55
50000.0	1674.54
52000.0	1695.09
54000.0	1713.18
56000.0	1732.46
58000.0	1751.80
60000.0	1771.65
62000.0	1788.41
64000.0	1807.31
