Cal_V	ADC
10.0	138.36
20.0	146.37
30.0	154.43
40.0	162.56
50.0	170.74
60.0	178.99
70.0	187.29
80.0	195.65
90.0	204.08
100.0	212.56
200.0	300.67
300.0	372.28
400.0	432.00
500.0	480.54
600.0	521.22
700.0	553.02
800.0	580.79
900.0	603.69
1000.0	624.99
1200.0	658.85
1400.0	686.54
1600.0	710.68
1800.0	730.05
2000.0	748.45
4000.0	863.40
6000.0	932.49
8000.0	985.23
10000.0	1029.79
12000.0	1068.21
14000.0	1101.56
16000.0	1133.41
18000.0	1163.06
20000.0	1190.62
22000.0	1217.02
24000.0	1242.87
26000.0	1267.69
28000.0	1290.95
30000.0	1313.98
32000.0	1336.75
34000.0	1358.53
36000.0	1380.01
38000.0	1400.81
40000.0	1422.01
42000.0	1442.51
44000.0	1462.57
46000.0	1482.81
48000.0	1502.51
50000.0	1521.86
52000.0	1541.36
54000.0	1560.97
56000.0	1579.82
58000.0	1599.02
60000.0	1618.52
62000.0	1636.80
64000.0	1655.12
