Cal_V	ADC
10.0	182.02
20.0	190.39
30.0	198.80
40.0	207.25
50.0	215.75
60.0	224.29
70.0	232.87
80.0	241.49
90.0	250.16
100.0	258.87
200.0	348.29
300.0	420.41
400.0	480.97
500.0	530.58
600.0	570.25
700.0	602.78
800.0	629.95
900.0	654.40
1000.0	674.31
1200.0	709.05
1400.0	737.24
1600.0	760.59
1800.0	781.87
2000.0	800.20
4000.0	914.32
6000.0	984.26
8000.0	1037.67
10000.0	1080.80
12000.0	1119.18
14000.0	1153.66
16000.0	1185.33
18000.0	1214.97
20000.0	1242.95
22000.0	1269.51
24000.0	1295.26
26000.0	1320.38
28000.0	1344.02
30000.0	1367.72
32000.0	1390.45
34000.0	1412.05
36000.0	1434.20
38000.0	1455.62
40000.0	1476.63
42000.0	1497.82
44000.0	1517.93
46000.0	1539.29
48000.0	1559.06
50000.0	1579.32
52000.0	1598.31
54000.0	1618.60
56000.0	1637.33
58000.0	1655.45
60000.0	1675.45
62000.0	1694.64
64000.0	1712.77
