Cal_V	ADC
10.0	261.33
20.0	269.78
30.0	278.26
40.0	286.79
50.0	295.36
60.0	303.96
70.0	312.61
80.0	321.30
90.0	330.03
100.0	338.81
200.0	428.78
300.0	502.79
400.0	565.53
500.0	615.50
600.0	655.32
700.0	688.13
800.0	716.86
900.0	740.38
1000.0	760.64
1200.0	795.85
1400.0	823.98
1600.0	847.12
1800.0	867.97
2000.0	885.38
4000.0	999.51
6000.0	1070.47
8000.0	1122.44
10000.0	1165.77
12000.0	1203.20
14000.0	1236.52
16000.0	1267.96
18000.0	1297.15
20000.0	1324.71
22000.0	1350.98
24000.0	1375.96
26000.0	1399.77
28000.0	1423.98
30000.0	1446.30
32000.0	1467.89
34000.0	1490.99
36000.0	1512.28
38000.0	1532.34
40000.0	1553.81
42000.0	1574.50
44000.0	1593.81
46000.0	1614.13
48000.0	1634.20
50000.0	1652.89
52000.0	1672.25
54000.0	1690.96
56000.0	1710.17
58000.0	1728.50
60000.0	1747.06
62000.0	1766.18
64000.0	1783.50
