Cal_V	ADC
10.0	118.13
20.0	127.03
30.0	135.92
40.0	144.82
50.0	153.71
60.0	162.61
70.0	171.50
80.0	180.40
90.0	189.30
100.0	198.19
200.0	287.15
300.0	358.54
400.0	420.84
500.0	469.76
600.0	511.49
700.0	544.04
800.0	572.07
900.0	596.00
1000.0	616.64
1200.0	651.83
1400.0	680.61
1600.0	703.37
1800.0	724.58
2000.0	742.97
4000.0	858.84
6000.0	930.10
8000.0	984.75
10000.0	1028.78
12000.0	1067.91
14000.0	1102.97
16000.0	1134.99
18000.0	1164.07
20000.0	1191.20
22000.0	1217.50
24000.0	1243.62
26000.0	1268.39
28000.0	1293.07
30000.0	1316.35
32000.0	1338.69
34000.0	1360.87
36000.0	1382.84
38000.0	1403.02
40000.0	1425.22
42000.0	1446.64
44000.0	1464.70
46000.0	1485.99
48000.0	1505.68
50000.0	1524.76
52000.0	1545.32
54000.0	1564.96
56000.0	1583.67
58000.0	1602.87
60000.0	1622.02
62000.0	1640.21
64000.0	1658.25
