Cal_V	ADC
10.0	270.81
20.0	279.28
30.0	287.81
40.0	296.38
50.0	305.01
60.0	313.69
70.0	322.42
80.0	331.20
90.0	340.03
100.0	348.92
200.0	440.61
300.0	514.32
400.0	575.85
500.0	624.79
600.0	664.06
700.0	697.84
800.0	725.83
900.0	748.90
1000.0	771.66
1200.0	805.59
1400.0	834.26
1600.0	856.72
1800.0	878.14
2000.0	896.03
4000.0	1011.04
6000.0	1081.04
8000.0	1135.50
10000.0	1183.87
12000.0	1216.57
14000.0	1249.33
16000.0	1280.26
18000.0	1309.50
20000.0	1336.40
22000.0	1363.97
24000.0	1389.27
26000.0	1413.57
28000.0	1437.39
30000.0	1460.35
32000.0	1482.97
34000.0	1504.75
36000.0	1526.22
38000.0	1548.16
40000.0	1570.02
42000.0	1590.05
44000.0	1610.70
46000.0	1630.92
48000.0	1650.39
50000.0	1669.59
52000.0	1689.94
54000.0	1708.88
56000.0	1726.80
58000.0	1747.13
60000.0	1765.59
62000.0	1781.60
64000.0	1799.43
