Cal_V	ADC
10.0	201.51
20.0	209.33
30.0	217.22
40.0	225.19
50.0	233.23
60.0	241.35
70.0	249.54
80.0	257.81
90.0	266.16
100.0	274.57
200.0	362.86
300.0	431.45
400.0	488.65
500.0	535.71
600.0	575.60
700.0	606.36
800.0	633.52
900.0	657.20
1000.0	677.98
1200.0	711.77
1400.0	740.08
1600.0	763.96
1800.0	784.59
2000.0	802.96
4000.0	918.51
6000.0	989.29
8000.0	1042.70
10000.0	1085.28
12000.0	1124.91
14000.0	1157.62
16000.0	1190.52
18000.0	1219.85
20000.0	1245.94
22000.0	1273.57
24000.0	1298.73
26000.0	1324.06
28000.0	1347.22
30000.0	1370.57
32000.0	1393.09
34000.0	1414.44
36000.0	1436.77
38000.0	1456.98
40000.0	1477.24
42000.0	1498.46
44000.0	1518.98
46000.0	1538.14
48000.0	1557.85
50000.0	1578.55
52000.0	1597.23
54000.0	1616.39
56000.0	1634.94
58000.0	1654.07
60000.0	1673.20
62000.0	1692.34
64000.0	1711.03
