Cal_V	ADC
10.0	281.90
20.0	291.02
30.0	300.14
40.0	309.26
50.0	318.38
60.0	327.50
70.0	336.62
80.0	345.74
90.0	354.86
100.0	363.98
200.0	455.18
300.0	528.53
400.0	590.60
500.0	640.78
600.0	680.83
700.0	714.20
800.0	742.11
900.0	767.16
1000.0	788.21
1200.0	822.23
1400.0	850.38
1600.0	874.55
1800.0	894.87
2000.0	913.38
4000.0	1029.44
6000.0	1098.98
8000.0	1150.78
10000.0	1192.10
12000.0	1232.29
14000.0	1265.40
16000.0	1297.55
18000.0	1326.31
20000.0	1354.71
22000.0	1381.79
24000.0	1405.75
26000.0	1419.26
28000.0	1434.32
30000.0	1462.04
32000.0	1488.55
34000.0	1512.77
36000.0	1536.19
38000.0	1561.69
40000.0	1584.32
42000.0	1608.02
44000.0	1630.21
46000.0	1651.85
48000.0	1672.81
50000.0	1693.46
52000.0	1713.81
54000.0	1733.08
56000.0	1752.97
58000.0	1772.63
60000.0	1790.12
62000.0	1810.28
64000.0	1828.91
