Cal_V	ADC
10.0	297.70
20.0	306.15
30.0	314.64
40.0	323.17
50.0	331.75
60.0	340.37
70.0	349.03
80.0	357.74
90.0	366.49
100.0	375.28
200.0	465.58
300.0	537.75
400.0	596.87
500.0	645.49
600.0	683.88
700.0	716.44
800.0	743.04
900.0	767.13
1000.0	786.86
1200.0	821.16
1400.0	848.62
1600.0	872.05
1800.0	892.36
2000.0	909.85
4000.0	1025.58
6000.0	1095.94
8000.0	1148.78
10000.0	1193.23
12000.0	1231.36
14000.0	1265.81
16000.0	1298.12
18000.0	1326.64
20000.0	1355.23
22000.0	1382.30
24000.0	1407.16
26000.0	1432.74
28000.0	1455.03
30000.0	1478.83
32000.0	1501.52
34000.0	1523.50
36000.0	1546.01
38000.0	1567.50
40000.0	1588.07
42000.0	1608.58
44000.0	1628.77
46000.0	1649.08
48000.0	1668.84
50000.0	1689.73
52000.0	1708.46
54000.0	1727.25
56000.0	1747.49
58000.0	1765.87
60000.0	1783.69
62000.0	1803.12
64000.0	1821.35
