Cal_V	ADC
10.0	243.19
20.0	251.59
30.0	260.05
40.0	268.56
50.0	277.14
60.0	285.77
70.0	294.47
80.0	303.22
90.0	312.03
100.0	320.90
200.0	412.82
300.0	488.03
400.0	550.41
500.0	602.09
600.0	644.76
700.0	678.40
800.0	707.39
900.0	731.17
1000.0	752.92
1200.0	789.40
1400.0	817.69
1600.0	843.44
1800.0	863.59
2000.0	882.01
4000.0	1000.22
6000.0	1072.12
8000.0	1126.72
10000.0	1171.61
12000.0	1210.14
14000.0	1245.44
16000.0	1276.96
18000.0	1307.93
20000.0	1335.14
22000.0	1363.07
24000.0	1389.02
26000.0	1414.11
28000.0	1437.47
30000.0	1460.77
32000.0	1484.45
34000.0	1506.20
36000.0	1528.16
38000.0	1550.53
40000.0	1571.42
42000.0	1591.75
44000.0	1612.13
46000.0	1632.46
48000.0	1652.86
50000.0	1672.49
52000.0	1693.08
54000.0	1711.96
56000.0	1730.27
58000.0	1751.18
60000.0	1769.75
62000.0	1787.42
64000.0	1807.45
