Cal_V	ADC
10.0	312.90
20.0	321.30
30.0	329.71
40.0	338.15
50.0	346.59
60.0	355.05
70.0	363.52
80.0	372.01
90.0	380.51
100.0	389.03
200.0	474.98
300.0	541.39
400.0	597.03
500.0	643.19
600.0	678.64
700.0	709.35
800.0	734.06
900.0	756.36
1000.0	776.24
1200.0	807.80
1400.0	833.87
1600.0	856.51
1800.0	875.44
2000.0	892.55
4000.0	1002.55
6000.0	1069.97
8000.0	1120.41
10000.0	1163.46
12000.0	1199.25
14000.0	1232.14
16000.0	1262.25
18000.0	1291.28
20000.0	1318.13
22000.0	1342.90
24000.0	1367.98
26000.0	1391.35
28000.0	1414.73
30000.0	1436.77
32000.0	1458.52
34000.0	1479.62
36000.0	1500.48
38000.0	1520.83
40000.0	1540.63
42000.0	1561.48
44000.0	1580.34
46000.0	1599.81
48000.0	1619.32
50000.0	1638.34
52000.0	1656.12
54000.0	1675.41
56000.0	1694.54
58000.0	1712.15
60000.0	1730.16
62000.0	1747.86
64000.0	1765.28
