Cal_V	ADC
10.0	263.95
20.0	271.98
30.0	280.11
40.0	288.34
50.0	296.67
60.0	305.09
70.0	313.61
80.0	322.23
90.0	330.95
100.0	339.76
200.0	433.30
300.0	508.94
400.0	571.24
500.0	622.96
600.0	663.99
700.0	698.59
800.0	727.98
900.0	752.26
1000.0	774.45
1200.0	809.07
1400.0	839.49
1600.0	863.86
1800.0	885.35
2000.0	904.32
4000.0	1022.83
6000.0	1094.89
8000.0	1148.23
10000.0	1192.28
12000.0	1231.09
14000.0	1265.01
16000.0	1297.46
18000.0	1327.64
20000.0	1355.23
22000.0	1381.99
24000.0	1406.72
26000.0	1431.95
28000.0	1456.38
30000.0	1480.82
32000.0	1503.09
34000.0	1525.17
36000.0	1546.96
38000.0	1568.59
40000.0	1588.43
42000.0	1609.73
44000.0	1629.65
46000.0	1649.58
48000.0	1670.29
50000.0	1689.83
52000.0	1708.84
54000.0	1727.40
56000.0	1748.15
58000.0	1767.02
60000.0	1784.87
62000.0	1804.18
64000.0	1823.03
