Cal_V	ADC
10.0	305.35
20.0	313.19
30.0	321.12
40.0	329.14
50.0	337.24
60.0	345.43
70.0	353.71
80.0	362.07
90.0	370.51
100.0	379.05
200.0	469.10
300.0	539.37
400.0	598.89
500.0	647.24
600.0	686.11
700.0	718.87
800.0	745.75
900.0	769.35
1000.0	789.53
1200.0	823.54
1400.0	851.49
1600.0	874.81
1800.0	894.87
2000.0	913.31
4000.0	1028.01
6000.0	1097.61
8000.0	1149.83
10000.0	1193.88
12000.0	1231.73
14000.0	1265.90
16000.0	1298.10
18000.0	1327.10
20000.0	1354.92
22000.0	1381.24
24000.0	1406.29
26000.0	1431.21
28000.0	1454.32
30000.0	1477.77
32000.0	1500.33
34000.0	1522.30
36000.0	1543.58
38000.0	1565.35
40000.0	1585.44
42000.0	1606.03
44000.0	1626.27
46000.0	1647.09
48000.0	1666.77
50000.0	1687.08
52000.0	1705.87
54000.0	1724.83
56000.0	1744.80
58000.0	1763.23
60000.0	1781.13
62000.0	1800.28
64000.0	1818.34
