Cal_V	ADC
10.0	320.59
20.0	328.61
30.0	336.69
40.0	344.84
50.0	353.05
60.0	361.33
70.0	369.68
80.0	378.09
90.0	386.57
100.0	395.11
200.0	484.11
300.0	555.17
400.0	613.78
500.0	660.19
600.0	699.04
700.0	729.95
800.0	757.79
900.0	779.40
1000.0	800.09
1200.0	833.30
1400.0	859.65
1600.0	883.36
1800.0	903.38
2000.0	920.49
4000.0	1034.80
6000.0	1104.37
8000.0	1157.39
10000.0	1202.78
12000.0	1242.81
14000.0	1277.04
16000.0	1310.03
18000.0	1339.17
20000.0	1366.69
22000.0	1392.81
24000.0	1417.71
26000.0	1442.76
28000.0	1465.97
30000.0	1490.12
32000.0	1512.25
34000.0	1533.88
36000.0	1555.70
38000.0	1577.15
40000.0	1598.03
42000.0	1618.87
44000.0	1639.03
46000.0	1658.27
48000.0	1678.62
50000.0	1698.04
52000.0	1717.57
54000.0	1736.43
56000.0	1755.99
58000.0	1774.70
60000.0	1793.57
62000.0	1812.68
64000.0	1830.29
