Cal_V	ADC
10.0	295.17
20.0	302.99
30.0	310.89
40.0	318.85
50.0	326.89
60.0	334.99
70.0	343.16
80.0	351.40
90.0	359.72
100.0	368.10
200.0	455.71
300.0	523.85
400.0	579.79
500.0	623.98
600.0	660.66
700.0	691.34
800.0	716.53
900.0	738.13
1000.0	757.80
1200.0	790.80
1400.0	817.10
1600.0	840.08
1800.0	860.51
2000.0	878.36
4000.0	990.81
6000.0	1060.21
8000.0	1111.96
10000.0	1155.50
12000.0	1192.78
14000.0	1226.83
16000.0	1258.74
18000.0	1287.87
20000.0	1315.54
22000.0	1343.32
24000.0	1367.97
26000.0	1391.90
28000.0	1415.77
30000.0	1439.78
32000.0	1461.26
34000.0	1483.42
36000.0	1506.08
38000.0	1526.29
40000.0	1547.42
42000.0	1569.09
44000.0	1588.46
46000.0	1608.71
48000.0	1629.24
50000.0	1647.96
52000.0	1668.02
54000.0	1687.77
56000.0	1706.71
58000.0	1725.20
60000.0	1744.85
62000.0	1762.49
64000.0	1781.06
