Cal_V	ADC
10.0	137.06
20.0	145.81
30.0	154.56
40.0	163.32
50.0	172.08
60.0	180.85
70.0	189.63
80.0	198.41
90.0	207.20
100.0	216.00
200.0	304.31
300.0	376.91
400.0	437.22
500.0	486.65
600.0	527.22
700.0	560.14
800.0	588.05
900.0	611.62
1000.0	632.11
1200.0	666.14
1400.0	694.26
1600.0	718.11
1800.0	737.68
2000.0	756.21
4000.0	870.81
6000.0	939.66
8000.0	992.24
10000.0	1036.43
12000.0	1074.88
14000.0	1109.27
16000.0	1141.18
18000.0	1170.64
20000.0	1198.39
22000.0	1224.44
24000.0	1250.08
26000.0	1274.76
28000.0	1299.25
30000.0	1322.43
32000.0	1344.61
34000.0	1367.48
36000.0	1388.78
38000.0	1409.46
40000.0	1431.59
42000.0	1452.47
44000.0	1472.18
46000.0	1492.59
48000.0	1512.93
50000.0	1531.83
52000.0	1552.76
54000.0	1572.05
56000.0	1590.40
58000.0	1609.83
60000.0	1628.92
62000.0	1647.48
64000.0	1666.65
