Cal_V	ADC
10.0	340.68
20.0	348.74
30.0	356.88
40.0	365.08
50.0	373.35
60.0	381.68
70.0	390.08
80.0	398.54
90.0	407.08
100.0	415.67
200.0	505.31
300.0	579.34
400.0	641.25
500.0	690.15
600.0	730.65
700.0	764.33
800.0	792.77
900.0	816.46
1000.0	837.44
1200.0	872.53
1400.0	900.51
1600.0	924.02
1800.0	944.09
2000.0	962.57
4000.0	1077.21
6000.0	1145.27
8000.0	1198.10
10000.0	1241.30
12000.0	1278.31
14000.0	1313.68
16000.0	1344.38
18000.0	1374.21
20000.0	1401.56
22000.0	1428.31
24000.0	1452.94
26000.0	1477.55
28000.0	1501.75
30000.0	1524.09
32000.0	1547.02
34000.0	1568.69
36000.0	1589.58
38000.0	1611.11
40000.0	1632.36
42000.0	1652.58
44000.0	1673.11
46000.0	1694.10
48000.0	1713.22
50000.0	1732.04
52000.0	1752.32
54000.0	1771.18
56000.0	1789.34
58000.0	1809.00
60000.0	1828.56
62000.0	1845.18
64000.0	1863.80
