Cal_V	ADC
10.0	317.02
20.0	325.28
30.0	333.57
40.0	341.88
50.0	350.21
60.0	358.55
70.0	366.92
80.0	375.30
90.0	383.70
100.0	392.12
200.0	477.40
300.0	546.19
400.0	602.20
500.0	647.71
600.0	684.18
700.0	715.04
800.0	740.35
900.0	762.54
1000.0	782.29
1200.0	814.93
1400.0	842.39
1600.0	864.99
1800.0	884.12
2000.0	902.25
4000.0	1014.05
6000.0	1086.38
8000.0	1134.25
10000.0	1177.48
12000.0	1214.00
14000.0	1248.04
16000.0	1278.67
18000.0	1308.91
20000.0	1336.01
22000.0	1361.83
24000.0	1387.60
26000.0	1411.29
28000.0	1435.73
30000.0	1458.13
32000.0	1480.38
34000.0	1502.56
36000.0	1523.80
38000.0	1545.92
40000.0	1566.09
42000.0	1586.75
44000.0	1606.62
46000.0	1627.15
48000.0	1646.51
50000.0	1665.62
52000.0	1685.61
54000.0	1703.72
56000.0	1720.90
58000.0	1739.74
60000.0	1758.14
62000.0	1775.23
64000.0	1791.71
