Cal_V	ADC
10.0	187.12
20.0	195.41
30.0	203.73
40.0	212.09
50.0	220.50
60.0	228.94
70.0	237.42
80.0	245.95
90.0	254.51
100.0	263.11
200.0	351.30
300.0	422.01
400.0	480.72
500.0	529.61
600.0	568.12
700.0	600.16
800.0	627.44
900.0	651.10
1000.0	670.81
1200.0	704.62
1400.0	731.99
1600.0	755.76
1800.0	776.58
2000.0	794.28
4000.0	908.67
6000.0	969.69
8000.0	1038.28
10000.0	1081.57
12000.0	1116.61
14000.0	1148.54
16000.0	1178.53
18000.0	1208.33
20000.0	1235.72
22000.0	1261.14
24000.0	1287.27
26000.0	1311.75
28000.0	1335.48
30000.0	1359.46
32000.0	1382.16
34000.0	1403.03
36000.0	1425.53
38000.0	1446.54
40000.0	1467.32
42000.0	1489.37
44000.0	1509.26
46000.0	1528.20
48000.0	1549.78
50000.0	1569.57
52000.0	1588.96
54000.0	1609.14
56000.0	1628.10
58000.0	1646.70
60000.0	1666.33
62000.0	1684.99
64000.0	1703.76
