Cal_V	ADC
10.0	286.89
20.0	295.04
30.0	303.25
40.0	311.53
50.0	319.88
60.0	328.28
70.0	336.75
80.0	345.29
90.0	353.88
100.0	362.54
200.0	452.66
300.0	523.67
400.0	583.93
500.0	632.70
600.0	672.49
700.0	705.18
800.0	732.71
900.0	756.52
1000.0	777.64
1200.0	812.11
1400.0	840.62
1600.0	863.81
1800.0	886.04
2000.0	903.40
4000.0	1020.98
6000.0	1091.36
8000.0	1145.22
10000.0	1189.92
12000.0	1227.51
14000.0	1262.11
16000.0	1293.96
18000.0	1322.59
20000.0	1350.68
22000.0	1377.34
24000.0	1401.88
26000.0	1426.88
28000.0	1450.81
30000.0	1473.34
32000.0	1495.75
34000.0	1518.26
36000.0	1539.96
38000.0	1561.79
40000.0	1582.53
42000.0	1602.47
44000.0	1623.43
46000.0	1643.09
48000.0	1661.86
50000.0	1683.27
52000.0	1702.50
54000.0	1720.78
56000.0	1740.32
58000.0	1759.32
60000.0	1777.89
62000.0	1795.84
64000.0	1815.02
