Cal_V	ADC
10.0	316.11
20.0	324.31
30.0	332.55
40.0	340.84
50.0	349.16
60.0	357.53
70.0	365.94
80.0	374.39
90.0	382.89
100.0	391.43
200.0	479.12
300.0	547.93
400.0	604.70
500.0	651.54
600.0	688.27
700.0	719.83
800.0	745.27
900.0	768.18
1000.0	787.65
1200.0	820.48
1400.0	847.77
1600.0	870.62
1800.0	890.03
2000.0	907.91
4000.0	1020.33
6000.0	1089.69
8000.0	1141.70
10000.0	1185.95
12000.0	1224.24
14000.0	1258.20
16000.0	1289.74
18000.0	1319.07
20000.0	1346.96
22000.0	1373.11
24000.0	1397.99
26000.0	1423.41
28000.0	1446.72
30000.0	1469.37
32000.0	1492.60
34000.0	1514.64
36000.0	1535.64
38000.0	1557.80
40000.0	1578.26
42000.0	1599.12
44000.0	1619.28
46000.0	1639.82
48000.0	1658.24
50000.0	1678.70
52000.0	1698.65
54000.0	1717.39
56000.0	1736.19
58000.0	1755.12
60000.0	1773.43
62000.0	1791.67
64000.0	1810.69
