Cal_V	ADC
10.0	276.08
20.0	284.36
30.0	292.73
40.0	301.19
50.0	309.72
60.0	318.33
70.0	327.03
80.0	335.80
90.0	344.66
100.0	353.60
200.0	447.44
300.0	521.78
400.0	584.49
500.0	634.97
600.0	676.01
700.0	709.58
800.0	737.67
900.0	761.84
1000.0	783.57
1200.0	818.53
1400.0	846.39
1600.0	870.43
1800.0	891.52
2000.0	909.67
4000.0	1026.54
6000.0	1096.26
8000.0	1148.60
10000.0	1193.14
12000.0	1231.07
14000.0	1265.32
16000.0	1297.72
18000.0	1327.16
20000.0	1355.47
22000.0	1382.24
24000.0	1407.29
26000.0	1432.52
28000.0	1455.97
30000.0	1479.72
32000.0	1502.77
34000.0	1525.14
36000.0	1546.83
38000.0	1568.80
40000.0	1589.49
42000.0	1610.31
44000.0	1631.26
46000.0	1650.07
48000.0	1669.83
50000.0	1690.33
52000.0	1709.96
54000.0	1728.52
56000.0	1748.67
58000.0	1768.76
60000.0	1786.21
62000.0	1805.59
64000.0	1824.59
