# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 000 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 00000000000000000000000000000000 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
48	1000	00	0	160
48	1000	00	1	133
48	1000	00	2	107
48	1000	00	3	130
48	1000	00	4	150
48	1000	00	5	101
48	1000	00	6	158
48	1000	00	7	102
48	1000	00	8	97
48	1000	00	9	121
48	1000	00	10	154
48	1000	00	11	119
48	1000	00	12	168
48	1000	00	13	119
48	1000	00	14	130
48	1000	00	15	133
48	1000	00	16	139
48	1000	00	17	109
48	1000	00	18	119
48	1000	00	19	100
48	1000	00	20	117
48	1000	00	21	122
48	1000	00	22	147
48	1000	00	23	107
48	1000	00	24	98
48	1000	00	25	139
48	1000	00	26	138
48	1000	00	27	137
48	1000	00	28	108
48	1000	00	29	197
48	1000	00	30	181
48	1000	10	31	83
48	1000	00	0	154
48	1000	00	1	144
48	1000	00	2	109
48	1000	00	3	132
48	1000	00	4	154
48	1000	00	5	103
48	1000	00	6	164
48	1000	00	7	101
48	1000	00	8	82
48	1000	00	9	116
48	1000	00	10	156
48	1000	00	11	111
48	1000	00	12	151
48	1000	00	13	113
48	1000	00	14	113
48	1000	00	15	126
48	1000	00	16	133
48	1000	00	17	98
48	1000	00	18	106
48	1000	00	19	93
48	1000	00	20	105
48	1000	00	21	112
48	1000	00	22	138
48	1000	00	23	102
48	1000	00	24	93
48	1000	00	25	128
48	1000	00	26	130
48	1000	00	27	140
48	1000	00	28	102
48	1000	00	29	200
48	1000	00	30	193
48	1000	10	31	78
48	1000	00	0	156
48	1000	00	1	141
48	1000	00	2	107
48	1000	00	3	119
48	1000	00	4	149
48	1000	00	5	93
48	1000	00	6	161
48	1000	00	7	96
48	1000	00	8	87
48	1000	00	9	115
48	1000	00	10	145
48	1000	00	11	108
48	1000	00	12	148
48	1000	00	13	113
48	1000	00	14	118
48	1000	00	15	124
48	1000	00	16	137
48	1000	00	17	98
48	1000	00	18	102
48	1000	00	19	93
48	1000	00	20	104
48	1000	00	21	118
48	1000	00	22	133
48	1000	00	23	101
48	1000	00	24	90
48	1000	00	25	129
48	1000	00	26	129
48	1000	00	27	139
48	1000	00	28	104
48	1000	00	29	194
48	1000	00	30	184
48	1000	10	31	83
48	1000	00	0	156
48	1000	00	1	130
48	1000	00	2	114
48	1000	00	3	122
48	1000	00	4	149
48	1000	00	5	106
48	1000	00	6	167
48	1000	00	7	94
48	1000	00	8	97
48	1000	00	9	114
48	1000	00	10	155
48	1000	00	11	110
48	1000	00	12	160
48	1000	00	13	110
48	1000	00	14	122
48	1000	00	15	132
48	1000	00	16	140
48	1000	00	17	107
48	1000	00	18	119
48	1000	00	19	101
48	1000	00	20	117
48	1000	00	21	115
48	1000	00	22	149
48	1000	00	23	104
48	1000	00	24	98
48	1000	00	25	133
48	1000	00	26	138
48	1000	00	27	143
48	1000	00	28	107
48	1000	00	29	197
48	1000	00	30	184
48	1000	10	31	87
48	1000	00	0	157
48	1000	00	1	141
48	1000	00	2	111
48	1000	00	3	126
48	1000	00	4	153
48	1000	00	5	106
48	1000	00	6	163
48	1000	00	7	99
48	1000	00	8	97
48	1000	00	9	122
48	1000	00	10	157
48	1000	00	11	123
48	1000	00	12	164
48	1000	00	13	123
48	1000	00	14	128
48	1000	00	15	130
48	1000	00	16	141
48	1000	00	17	111
48	1000	00	18	121
48	1000	00	19	107
48	1000	00	20	113
48	1000	00	21	122
48	1000	00	22	146
48	1000	00	23	110
48	1000	00	24	103
48	1000	00	25	132
48	1000	00	26	139
48	1000	00	27	143
48	1000	00	28	107
48	1000	00	29	199
48	1000	00	30	185
48	1000	10	31	84
48	1000	00	0	169
48	1000	00	1	160
48	1000	00	2	124
48	1000	00	3	139
48	1000	00	4	167
48	1000	00	5	112
48	1000	00	6	180
48	1000	00	7	118
48	1000	00	8	106
48	1000	00	9	132
48	1000	00	10	175
48	1000	00	11	132
48	1000	00	12	174
48	1000	00	13	131
48	1000	00	14	138
48	1000	00	15	145
48	1000	00	16	148
48	1000	00	17	129
48	1000	00	18	136
48	1000	00	19	115
48	1000	00	20	129
48	1000	00	21	149
48	1000	00	22	164
48	1000	00	23	127
48	1000	00	24	118
48	1000	00	25	148
48	1000	00	26	146
48	1000	00	27	153
48	1000	00	28	119
48	1000	00	29	210
48	1000	00	30	200
48	1000	10	31	94
48	1000	00	0	161
48	1000	00	1	149
48	1000	00	2	119
48	1000	00	3	138
48	1000	00	4	166
48	1000	00	5	114
48	1000	00	6	178
48	1000	00	7	113
48	1000	00	8	105
48	1000	00	9	131
48	1000	00	10	170
48	1000	00	11	125
48	1000	00	12	170
48	1000	00	13	126
48	1000	00	14	133
48	1000	00	15	147
48	1000	00	16	153
48	1000	00	17	113
48	1000	00	18	129
