# Peaking times
# CH#	000	001	010	011	100	101	110	111
0	12	19	28	35	41	52	63	76
1	12	19	28	34	41	53	65	76
2	12	19	28	36	44	55	65	76
3	12	19	28	34	44	57	65	76
4	12	20	26	34	42	56	65	76
5	12	20	28	34	42	53	65	76
6	12	19	28	36	44	56	63	80
7	12	19	26	35	43	54	65	76
8	12	19	26	36	41	53	65	76
9	12	19	26	34	43	51	66	74
10	12	19	26	36	41	53	65	78
11	12	19	28	36	44	54	66	76
12	12	20	26	36	43	57	65	80
13	12	20	28	36	43	56	69	76
14	12	19	26	35	42	53	65	76
15	12	19	28	36	42	55	65	76
16	12	19	26	32	44	56	65	75
17	12	19	26	32	42	51	65	76
18	12	19	26	32	44	56	65	75
19	12	19	26	32	42	53	65	76
20	12	19	26	32	42	53	63	76
21	12	19	26	32	43	53	65	76
22	12	19	28	36	43	53	63	76
23	12	19	26	32	41	53	65	75
24	12	19	28	32	44	53	65	76
25	12	19	26	32	44	55	65	76
26	12	19	26	32	44	53	65	76
27	12	19	26	32	44	52	65	75
28	12	19	26	32	44	52	65	75
29	12	19	26	32	44	53	65	76
30	12	19	28	32	41	52	65	76
31	12	19	26	32	44	53	65	76
