# Peaking times
# CH#	000	001	010	011	100	101	110	111
0	12	20	27	35	43	54	66	76
1	12	20	26	35	43	55	65	76
2	12	20	26	35	42	55	65	80
3	12	20	28	35	43	55	67	80
4	12	20	28	35	42	55	65	80
5	12	19	28	35	43	55	65	75
6	12	19	28	35	41	55	65	76
7	12	19	28	35	43	55	67	78
8	12	19	28	35	43	51	67	80
9	12	19	27	35	43	55	67	76
10	12	19	28	35	43	55	67	76
11	12	19	28	35	45	55	67	76
12	12	19	28	35	43	55	67	82
13	12	19	28	35	43	55	67	78
14	12	19	28	35	43	55	65	75
15	12	19	28	35	43	55	67	78
16	12	19	28	35	45	55	67	82
17	12	19	26	35	43	55	67	82
18	12	19	28	35	43	55	67	82
19	12	19	26	35	43	55	67	82
20	12	19	26	35	41	55	67	75
21	12	19	28	35	42	55	67	75
22	12	19	28	32	43	55	67	80
23	12	19	26	35	41	55	67	75
24	12	20	28	35	43	55	67	82
25	12	20	26	35	43	55	67	82
26	12	20	28	35	45	55	65	80
27	12	20	28	35	43	55	67	82
28	12	19	26	35	40	55	67	75
29	12	19	26	35	41	55	67	80
30	12	20	26	35	43	55	67	80
31	12	19	26	35	40	55	67	82
