ch	pt	fine_thr	a_fit	b_fit
 9	 3	 5	218.709	2.461
 9	 3	 6	217.744	2.199
 9	 3	 7	216.730	2.384
 9	 4	 0	224.152	2.590
 9	 4	 1	223.030	2.477
 9	 4	 2	221.913	2.294
 9	 4	 3	220.990	2.673
 9	 4	 4	219.709	2.481
 9	 4	 5	218.728	2.514
 9	 4	 6	217.669	2.456
 9	 4	 7	216.640	2.357
 9	 5	 0	224.028	2.897
 9	 5	 1	223.011	2.886
 9	 5	 2	221.832	2.867
 9	 5	 3	220.788	2.873
 9	 5	 4	219.628	2.689
 9	 5	 5	218.636	2.806
 9	 5	 6	217.527	2.791
 9	 5	 7	216.590	2.701
 9	 6	 0	223.872	3.388
 9	 6	 1	222.869	3.365
 9	 6	 2	221.865	3.398
 9	 6	 3	220.809	3.291
 9	 6	 4	219.573	3.197
 9	 6	 5	218.461	3.275
 9	 6	 6	217.549	3.210
 9	 6	 7	216.459	3.118
 9	 7	 0	223.880	3.737
 9	 7	 1	222.836	3.797
 9	 7	 2	221.686	3.657
 9	 7	 3	220.724	3.700
 9	 7	 4	219.538	3.793
 9	 7	 5	218.433	3.711
 9	 7	 6	217.414	3.772
 9	 7	 7	216.306	3.653
10	 0	 0	231.859	3.469
10	 0	 1	230.664	2.851
10	 0	 2	229.862	3.314
10	 0	 3	229.070	3.681
10	 0	 4	228.182	3.663
10	 0	 5	227.033	3.684
10	 0	 6	226.123	3.850
10	 0	 7	225.087	3.582
10	 1	 0	231.388	3.026
10	 1	 1	230.417	2.801
10	 1	 2	229.484	2.780
10	 1	 3	228.532	2.873
10	 1	 4	227.621	3.031
10	 1	 5	226.618	3.042
10	 1	 6	225.560	2.767
10	 1	 7	224.543	2.951
10	 2	 0	231.355	2.750
10	 2	 1	230.317	2.550
10	 2	 2	229.297	2.512
10	 2	 3	228.350	2.532
10	 2	 4	227.411	2.616
10	 2	 5	226.461	2.542
10	 2	 6	225.364	2.454
10	 2	 7	224.394	2.589
10	 3	 0	231.316	2.602
10	 3	 1	230.215	2.550
10	 3	 2	229.334	2.434
