INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
13	 4	3.903	3.678	3.528	3.269
13	 5	3.736	3.587	3.363	3.171
13	 6	3.579	3.596	3.292	3.279
13	 7	3.823	3.652	3.343	3.307
14	 0	4.369	4.322	3.705	3.588
14	 1	8.017	4.508	6.384	3.677
14	 2	8.014	4.687	6.660	4.115
14	 3	6.791	4.480	6.336	4.084
14	 4	7.070	4.588	6.589	4.182
14	 5	6.028	4.615	5.512	4.216
14	 6	5.341	4.858	5.086	4.580
14	 7	5.159	4.602	4.515	4.203
15	 0	3.648	3.428	3.038	2.805
15	 1	4.678	3.745	3.734	3.076
15	 2	4.203	3.667	3.537	3.238
15	 3	3.893	3.773	3.517	3.416
15	 4	4.074	3.978	3.683	3.444
15	 5	3.943	3.782	3.509	3.369
15	 6	3.978	3.959	3.642	3.605
15	 7	4.258	4.139	3.746	3.699
16	 0	3.400	3.330	2.814	2.724
16	 1	3.939	3.528	3.149	2.888
16	 2	3.561	3.282	2.990	2.834
16	 3	3.266	3.251	2.937	2.969
16	 4	3.269	3.316	2.974	2.911
16	 5	3.355	3.164	3.045	2.860
16	 6	3.543	3.538	3.254	3.213
16	 7	3.695	3.606	3.265	3.245
17	 0	4.788	4.160	3.981	3.457
17	 1	11.348	5.122	9.161	4.170
17	 2	10.185	5.194	8.492	4.374
17	 3	8.969	4.615	7.809	3.964
17	 4	8.200	5.439	7.231	4.561
17	 5	6.172	4.511	5.476	3.963
17	 6	5.628	4.841	5.169	4.407
17	 7	5.159	4.692	4.594	4.228
18	 0	3.946	3.773	3.204	3.025
18	 1	8.288	4.308	6.649	3.492
18	 2	7.176	4.087	6.105	3.583
18	 3	6.418	4.075	5.674	3.596
18	 4	6.062	4.332	5.415	3.770
18	 5	4.967	4.098	4.453	3.635
18	 6	4.543	4.109	4.086	3.660
18	 7	4.315	4.063	3.738	3.567
19	 0	3.883	3.919	3.105	3.045
19	 1	6.456	4.213	5.069	3.406
19	 2	4.970	3.887	4.334	3.521
19	 3	4.598	4.001	4.215	3.725
19	 4	4.215	3.932	3.938	3.561
19	 5	3.988	3.905	3.620	3.544
19	 6	4.072	3.960	3.807	3.731
19	 7	4.144	3.979	3.774	3.722
20	 0	4.083	4.115	3.352	3.278
20	 1	5.700	4.104	4.478	3.311
20	 2	4.889	4.046	4.060	3.494
20	 3	3.757	3.717	3.368	3.372
20	 4	4.044	3.880	3.643	3.415
20	 5	4.003	3.862	3.588	3.502
20	 6	3.971	3.863	3.718	3.632
20	 7	4.097	3.991	3.638	3.631
21	 0	4.740	4.414	3.943	3.613
21	 1	12.025	4.695	9.598	3.824
21	 2	10.709	4.665	9.296	4.143
21	 3	8.807	4.384	8.144	3.988
21	 4	8.407	4.433	7.713	3.930
21	 5	6.425	4.443	5.850	4.047
21	 6	5.664	4.718	5.274	4.375
21	 7	5.210	4.446	4.749	4.056
22	 0	3.952	3.916	3.254	3.225
22	 1	6.066	3.857	4.951	3.220
22	 2	5.120	3.974	4.513	3.566
22	 3	4.490	3.807	4.132	3.526
22	 4	4.279	4.049	4.039	3.739
22	 5	3.937	3.777	3.613	3.477
22	 6	4.064	3.976	3.828	3.770
22	 7	3.885	3.754	3.508	3.445
23	 0	3.635	3.643	2.975	2.934
23	 1	5.688	4.106	4.631	3.397
23	 2	4.996	4.015	4.201	3.458
23	 3	4.193	4.149	3.765	3.689
23	 4	4.506	4.496	3.965	3.879
23	 5	4.028	3.919	3.673	3.563
23	 6	4.476	4.407	4.105	3.988
23	 7	4.248	4.224	3.807	3.800
24	 0	3.603	3.592	2.988	2.880
24	 1	5.891	4.177	4.755	3.451
24	 2	4.930	3.964	4.181	3.444
24	 3	4.466	4.160	4.060	3.762
24	 4	4.212	4.201	3.873	3.733
24	 5	3.893	3.643	3.470	3.245
24	 6	3.866	3.846	3.573	3.528
24	 7	4.013	3.914	3.585	3.584
25	 0	3.690	3.648	3.005	2.905
25	 1	4.917	3.550	4.011	2.988
25	 2	4.270	3.487	3.617	3.098
25	 3	3.731	3.626	3.359	3.272
25	 4	3.595	3.481	3.304	3.118
25	 5	3.768	3.615	3.487	3.325
25	 6	3.620	3.537	3.443	3.349
25	 7	3.691	3.667	3.387	3.383
26	 0	3.972	3.809	3.361	3.188
26	 1	6.923	4.498	5.479	3.633
26	 2	5.728	4.134	4.744	3.549
26	 3	4.783	4.064	4.128	3.442
26	 4	4.320	3.915	3.919	3.420
26	 5	4.002	3.733	3.544	3.315
26	 6	3.773	3.515	3.439	3.212
26	 7	3.793	3.627	3.306	3.272
27	 0	3.516	3.158	2.976	2.586
27	 1	8.894	3.673	7.486	3.173
27	 2	8.324	3.431	7.579	3.231
27	 3	5.911	3.578	5.778	3.489
27	 4	6.553	3.641	6.458	3.513
27	 5	4.911	3.646	4.918	3.691
27	 6	4.588	3.585	4.608	3.608
27	 7	4.271	3.589	4.089	3.496
28	 0	3.601	3.573	2.921	2.834
28	 1	4.726	3.622	3.872	3.034
28	 2	4.194	3.632	3.526	3.151
28	 3	3.507	3.507	3.213	3.252
28	 4	3.875	3.793	3.557	3.431
28	 5	3.867	3.674	3.494	3.329
28	 6	3.773	3.661	3.550	3.453
28	 7	3.983	3.903	3.568	3.524
29	 0	3.589	3.484	2.967	2.833
29	 1	4.098	3.616	3.322	3.024
29	 2	4.134	3.627	3.564	3.273
29	 3	3.930	3.814	3.594	3.510
29	 4	3.934	3.749	3.682	3.441
29	 5	3.980	3.813	3.689	3.571
29	 6	4.020	3.987	3.742	3.666
29	 7	3.966	3.796	3.597	3.540
30	 0	3.875	3.852	3.229	3.130
30	 1	4.965	4.042	3.989	3.341
30	 2	4.861	4.079	4.053	3.590
30	 3	4.534	4.277	4.016	3.756
30	 4	4.578	4.525	4.147	3.956
30	 5	4.743	4.605	4.299	4.170
30	 6	4.645	4.557	4.235	4.053
30	 7	4.391	4.363	3.801	3.783
31	 0	3.819	3.346	3.239	2.808
31	 1	9.612	3.978	8.138	3.446
31	 2	9.117	4.070	8.339	3.885
31	 3	6.523	4.099	6.249	3.959
31	 4	7.309	4.174	7.166	3.916
31	 5	5.638	3.709	5.548	3.669
31	 6	5.517	4.324	5.451	4.159
31	 7	4.820	3.921	4.660	3.860
