NaN	170.939601226994	171.026380368098	170.47527607362	169.922914110429	170.266717791411	169.676073619632	169.891257668712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
153.765521472393	NaN	156.411963190184	155.612668711657	154.843496932515	154.969171779141	154.58254601227	154.976779141104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
127.347975460123	127.143098159509	NaN	129.063588957055	127.46736196319	127.402331288344	127.006042944785	127.245460122699	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
141.514938650307	141.664846625767	141.793098159509	NaN	142.322055214724	141.725337423313	141.460490797546	141.676411042945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
169.326104294479	169.431288343558	170.38018404908	169.369233128834	NaN	170.598404907976	169.658435582822	169.621809815951	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
116.71472392638	116.92990797546	117.680030674847	117.584141104294	116.540950920245	NaN	117.568558282209	117.395920245399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
179.893036809816	180.03282208589	180.848220858896	180.871809815951	180.250122699387	179.349079754601	NaN	181.134263803681	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
115.883742331288	115.902668711656	116.718190184049	116.521042944785	115.921625766871	116.323650306748	115.662423312883	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
109.748312883436	109.986288343558	110.52018404908	110.738558282209	110.265582822086	110.755306748466	110.632699386503	109.728098159509	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
136.22726993865	136.343404907975	136.999294478528	137.117484662577	136.774079754601	137.116104294479	137.089693251534	137.181503067485	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
172.490337423313	172.595398773006	173.284754601227	173.326871165644	173.016717791411	173.466319018405	173.301748466258	173.37009202454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
135.498435582822	135.406134969325	136.103435582822	136.072914110429	135.75518404908	136.161779141104	136.015521472393	136.20773006135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
173.551104294478	173.587607361963	174.119171779141	174.216288343558	173.93782208589	174.148006134969	174.255889570552	174.198987730061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
133.321840490798	133.396564417178	133.991717791411	134.206196319018	133.975337423313	134.192607361963	134.148404907975	134.191748466258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
144.776073619632	144.69245398773	145.368006134969	145.515797546012	145.119110429448	145.333404907976	145.326257668712	145.452055214724	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
152.009325153374	152.000398773006	152.660276073619	152.689846625767	152.42773006135	152.726349693251	152.602760736196	152.601319018405	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
158.380521472393	158.336840490797	158.502055214724	158.289693251534	157.93981595092	158.082576687117	158.154171779141	158.336196319019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
127.029079754601	126.87782208589	127.243067484663	127.341472392638	127.094386503068	127.144018404908	127.112300613497	127.082085889571	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
136.456809815951	136.405950920245	136.489355828221	136.572914110429	136.312607361963	136.368558282209	136.214693251534	136.550429447853	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
122.079846625767	122.061625766871	122.231533742331	122.237791411043	121.959110429448	122.030582822086	121.927423312883	122.026165644172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
135.448374233129	135.595521472393	135.855858895706	135.684754601227	135.466656441718	135.545981595092	135.355030674847	135.475920245399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
142.829079754601	142.726288343558	142.971012269939	142.96763803681	142.573987730061	142.756288343558	142.648404907975	142.736533742331	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
