fdt_allch_tau1	fdt_allch_tau2	fdt_allch_tau3	fdt_allch_tau4	fdt_allch_tau5	fdt_allch_tau6	fdt_allch_tau7	fdt_allch_tau8	fdt_allch_tau9	fdt_allch_tau10	fdt_allch_tau11	fdt_allch_tau12	fdt_allch_tau13	fdt_allch_tau14	fdt_allch_tau15	fdt_allch_tau16	fdt_allch_tau17	fdt_allch_tau18	fdt_allch_tau19	fdt_allch_tau20	fdt_allch_tau21	fdt_allch_tau22	fdt_allch_tau23	fdt_allch_tau24	fdt_allch_tau25	fdt_allch_tau26	fdt_allch_tau27	fdt_allch_tau28	fdt_allch_tau29	fdt_allch_tau30	fdt_allch_tau31	fdt_allch_tau32
177.54	162.86	135.29	149.12	176.37	124.12	187.08	123.73	118.31	142.95	179.76	143.54	181.81	141.57	152.31	159.66	165.98	134.81	144.08	131.25	143.15	149.97	174.95	137.32	122.63	158.12	159.1	165.26	130.94	220.69	212.42	106.07
178.6	163.66	135.77	150.14	177.43	125.01	187.66	124.49	119.31	144.51	181.54	145.8	182.02	142.41	153.25	159.96	165.8	135.4	144.52	131.37	143.93	150.89	175.88	138.09	123.58	158.82	160.01	166.44	131.77	222.18	213.08	106.19
179.17	164.91	137.11	150.83	178.16	125.8	188.76	124.83	119.92	144.38	181.99	145.7	183.62	143.09	154.74	161.21	167.04	136.06	145.93	132.3	144.52	151.71	176.88	138.71	124.47	159.62	160.59	167.61	132.45	222.54	213.73	107.47
180.2	165.39	138.04	151.37	178.56	126.93	189.95	126.08	120.69	145.27	182.52	145.73	184.77	143.14	155.13	162.53	167.73	136.9	146.09	133.38	145.62	152.94	177.45	140.12	125.43	160.05	161.73	167.8	133.73	223.97	213.88	108.4
181.11	166.04	138.54	151.92	179.47	127.77	190.52	126.97	121.8	145.99	183.99	146.58	184.09	144.52	156.14	163.13	168.41	137.76	147.2	133.66	146.5	154.17	178.9	140.17	125.79	161.45	162.26	169.1	133.93	224.2	215.72	109.37
181.62	166.74	139.18	153	180.87	127.8	190.84	127.39	122.26	146.14	184.5	147.58	185.51	145.97	156.67	164	168.81	138.86	147.55	134.82	147.19	153.93	178.64	141.3	126.3	161.84	162.94	169.94	134.89	225.18	215.9	110.04
182.02	167.78	139.74	153.8	180.55	129.14	192.58	128.22	123.16	146.65	185.19	147.98	186.67	145.82	158.25	164.26	170.2	139.91	148.05	135.64	147.73	154.98	180.34	142	127.87	162.03	163.99	170.16	135.28	225.79	217.47	110.59
183.09	168.61	140.59	154.37	182.23	130.29	192.51	128.64	124.62	148.39	185.96	149.24	187.36	146.23	158.16	165.09	170.35	140.37	149.88	136.36	148.69	155.9	180.35	142.54	128.3	163.22	165.08	171.33	135.72	226.53	217.9	111.86
183.85	169.32	141.18	155.04	183.2	130.26	193.76	129.67	125.14	148.57	186.93	149.3	188.03	147.84	159.25	165.78	171.82	141.06	149.68	136.53	149.85	156.1	181.36	143.26	129.83	164.28	166.1	171.68	136.92	228.19	217.85	112.43
184.53	169.86	142.5	156.15	183.73	131.54	194.65	131.15	126.05	149.26	187.35	150.96	188.39	148.26	159.45	166.38	172.09	142.12	150.78	137.3	150.24	157.28	182.13	143.9	131.06	164.55	166.19	173.24	137.66	227.93	218.33	113.24
186.29	171.13	143.11	156.94	184.7	132.45	194.98	132.1	126.53	150.57	188.16	151.6	189.3	148.38	160.91	167.68	173.03	142.45	151.56	137.64	151.21	158.35	182.91	145.26	131.3	165.4	166.93	173.49	138.36	228.56	219.1	114.26
186.29	171.08	144.62	157.79	185.11	132.79	196.28	132.76	127.21	150.63	188.93	152.61	190.63	149.64	161.42	168.41	173.7	143.53	152.24	139.64	151.7	158.36	183.72	145.76	132.11	166.28	167.59	174.58	139.08	229.28	219.73	114.62
187.01	172.06	145.14	158.02	186.14	133.44	196.44	132.86	128.59	151.01	190.1	153.6	191.11	149.74	162.59	169.91	173.86	143.79	153	139.85	152.52	159.78	184.53	146.4	132.82	167.29	168.37	175.64	139.71	230.09	221.05	115.21
187.37	172.97	145.36	159.27	186.86	133.95	197.35	133.63	128.89	151.82	190.52	154.08	191.82	151.36	163.24	170.46	175	145.37	153.61	140.53	153.57	160.17	185.85	146.93	133.48	167.72	169.33	176.17	140.44	230.9	221.7	116.92
188.23	174.39	146.94	159.62	187.47	135	198.09	134.38	129.61	152.53	191.33	154.97	192.35	152.09	163.96	170.65	175.56	145.44	154.21	140.87	154.22	161.68	185.79	147.81	134.74	168.18	170.03	176.96	141.39	231.19	222.28	117.79
189.52	174.52	147.51	160.34	188.81	135.59	198.92	134.9	130.28	153.94	192.31	155.39	193.17	153.01	164.9	171.61	176.63	146.6	155.15	141.55	155.13	162.53	187.31	148.92	135.21	169.14	170.78	177.83	141.98	232.3	223.05	117.89
190.32	176.05	148.28	161.76	188.88	136.45	199.47	136.43	130.77	154.19	192.66	155.98	193.83	153.47	165.71	172.28	177.29	147.58	155.68	142.38	156.1	162.48	187.53	149.14	136.46	169.71	171.23	178.56	143.11	232.9	225.16	118
190.79	176.37	149.03	162.23	189.75	137.16	200.55	136.43	131.6	155.09	193.73	156.33	194.31	153.62	165.96	172.3	178.02	147.7	157	143.56	157.02	163.47	189.17	149.93	136.64	170.47	172.51	179.17	143.3	234.22	225.95	119.87
191.27	177.5	149.24	162.84	191.3	137.64	200.93	137.42	132.28	155.31	194.17	157.05	195.7	154.7	167.47	173.48	178.82	148.42	157.93	144.71	157.48	164.48	189.4	151.3	137.74	171.25	173.14	180.23	143.88	233.81	225.47	119.67
192.11	178	150.66	163.85	192.82	138.47	201.33	138.56	132.89	156.39	194.6	158.77	196.78	155.22	167.74	174.48	178.9	149.5	159.03	145.31	159.09	165.4	190.26	151.51	138.86	171.81	173.73	181.17	144.85	235.59	226.09	120.76
193.41	179.12	151.15	164.62	192.68	138.97	202.41	139.07	134.45	156.87	196.1	159.02	196.6	155.82	168.07	174.71	180.12	150.06	159.28	145.9	159.65	165.86	191.51	152.63	139.22	172.33	174.83	181.6	145.38	235.8	227.29	122.61
194.05	179.94	151.91	165.01	193.71	139.71	203.21	139.96	134.22	157.98	196.69	160.05	197.44	156.96	169.01	176.56	180.53	151.68	160.49	145.97	159.93	166.4	190.47	153.01	139.62	173.46	175.01	181.95	146.25	236.78	228.48	122.23
194.35	180.45	152.51	165.47	193.67	140.78	204.4	140.24	136.51	158.67	198.33	160.85	198.7	157.89	169.55	177.36	181.14	151.49	160.76	147.22	160.92	167.6	191.47	153.44	140.25	173.67	175.67	182.78	146.92	237.49	229.02	123.24
195.37	181.42	153.26	166.52	195.22	141.21	204.77	141.08	136.15	159.73	198.89	162.61	199.4	159.35	170.91	177.95	182.67	152.19	161.87	147.74	162.22	168	191.55	154.84	141.29	175.21	177.34	183.87	147.58	238.52	231.02	123.63
196.21	181.8	154.09	167.38	195.96	142.42	205.22	142.09	137.03	160.14	198.39	162.32	200.16	159.44	172.18	177.99	182.39	153.03	162.22	148.38	162.67	167.92	192.78	154.9	141.81	175.52	178.09	184.76	148.44	239.02	231.33	125.12
196.8	183.12	154.96	167.95	195.75	142.5	206.24	142.51	138.15	161.5	198.91	162.73	200.68	160.33	173	178.61	183.64	153.76	163.27	149.55	163.45	169.82	193.67	156.05	142.47	176.53	178.97	185.34	149.41	239.7	231.93	125.67
197.51	183.53	156.24	168.93	196.92	143.94	206.89	143.3	138.83	161.23	200.48	163.91	201.1	161	173.62	179.89	184.53	154.49	163.43	150.44	163.76	170.22	195.76	157.06	143.61	177.43	179.52	185.85	149.57	240.68	231.68	126.9
198.14	184.8	156.71	169.95	198.2	144.25	207.78	144.1	138.93	163.5	200.85	165.13	202.34	161.57	174.4	180.47	184.76	155.19	164.47	150.59	164.4	170.62	196.32	158	144.24	177.8	180.63	186.88	150.11	240.78	232.73	127.83
198.74	185.25	157.19	170.04	198.12	144.55	208.27	144.66	138.8	162.2	201.84	165.12	203.32	162.47	175.2	182.5	185.81	156.35	165.22	151.79	166.13	172.05	197.69	158.97	145.06	178.85	181.1	187.46	151.33	242.41	233.68	128.78
199.78	186.29	157.8	171.36	199.33	145.67	209.27	145.98	141.08	163.72	202.67	166.75	203.68	163.43	175.84	182	186.65	156.19	166	152.35	166.36	173	197.78	159.11	146.31	179.53	182.21	188.19	151.91	242.77	234.2	129.67
200.39	187.12	158.71	171.43	199.85	146.29	210.93	146.97	141.09	163.98	203.15	167.42	204.37	163.46	177.06	182.91	186.48	157.61	166.56	152.88	166.87	174	198.7	159.55	147.15	180.1	182.43	189.45	152.44	244.07	235.14	130.01
200.76	187.85	159.64	172.66	201.09	147.27	210.73	146.97	141.63	164.76	203.24	167.58	204.43	164.24	177.29	183.38	187.98	158.29	167.75	154.28	168.4	174.23	199.06	160.66	147.85	181.05	183.06	189.95	153.35	244.52	235.5	130.97
201.77	187.92	160.39	173.32	202.42	147.49	211.66	147.75	142.58	166.71	205.49	168.6	206.12	164.94	178.45	184.87	188.22	159.25	168.08	154.91	168.99	175.02	200.25	161.83	148.15	181.37	183.5	190.89	154.35	245.31	236.03	131.35
202.56	189.04	161.25	173.77	202.73	148.41	212.35	148.7	143.82	166.82	205.32	169.07	206.08	165.71	179.02	184.87	189.43	159.78	169.09	155.51	170.11	176.27	200.78	161.98	148.81	182.18	184.45	191.67	154.66	245.97	237.2	132.66
203.22	189.96	161.84	174.96	203.1	149.34	213.1	149.48	144.38	167.24	206.19	169.64	207.49	166.63	179.43	185.71	189.8	160.65	168.95	156.44	170.55	177.03	201.58	163.07	149.92	182.71	185.11	192.07	155.6	246.98	238.17	133.33
203.97	191.02	162.55	175.27	203.45	149.66	213.62	150.19	144.71	167.75	207.24	171.17	207.28	167.05	180.19	186.84	190.47	161.46	170.27	156.43	170.84	177.09	202.86	164.23	150.56	183.8	185.9	192.8	156.1	247.1	238.5	133.72
205.2	191.72	163.28	176.59	205.01	150.21	214.24	151.47	145.66	168.44	207.61	171.98	208.25	168.13	180.64	186.95	191.75	162.43	170.44	157.29	171.41	178.67	202.52	164.15	151.2	184.38	187.08	194.15	156.82	248.33	240.27	134.4
205.06	192.68	164.04	177.27	205.78	151.13	215.35	151.71	146.48	168.76	208.21	173.05	208.96	168.33	181.66	188.3	192.01	163.08	172.03	158.07	172.79	178.77	203.86	165.28	151.99	184.93	187.41	194.19	157.18	249.1	240.87	135.57
206.28	193.32	165.3	177.8	206.21	152	216.03	152.16	146.78	170.09	209.17	173.54	209.5	169.75	183.01	188.93	192.38	163.77	172.19	159.19	172.97	179.96	204.82	166.12	152.18	185.66	188.42	195.21	158.68	249.47	241.12	135.88
206.47	194.47	165.94	178.34	206.81	152.54	216.24	153.58	147.97	169.79	210.07	173.79	210.81	170.22	183.01	190.03	194.21	164.14	173.47	159.83	173.7	179.86	204.95	166.54	153.16	186.61	188.8	196.68	159.3	250.42	241.68	136.74
207.71	194.91	166.48	179.3	207.9	154.02	217.17	153.72	148.4	171.69	210.81	174.46	211.13	171.14	184.36	190.78	193.83	165.13	174.42	160.64	174.71	181.14	206.19	167.67	154.49	187.2	189.87	196.71	160.22	251.9	243.09	137.28
208.03	195.52	167.17	179.92	208.33	154.2	217.69	154.26	148.67	171.78	211.45	174.44	211.5	171.75	185	191.15	195	165.71	174.25	160.97	175.25	181.82	206.61	168.22	154.8	187.34	190.76	197.5	160.87	251.7	243.75	137.48
208.67	196.81	167.95	181.1	208.94	154.8	218.74	154.71	149.36	172.29	211.33	176.36	212.67	172.4	186.14	191.41	195.48	166.69	175.6	161.96	176.9	182.84	207.03	168.56	156.33	188.77	191.46	198.56	161.2	253.08	244.12	138.63
209.13	196.66	168.69	181.27	209.31	155.45	219.37	155.85	150.69	173.58	212.52	176.65	213.29	173.37	186.92	192.76	195.32	167.42	175.77	162.47	176.27	183.3	209.15	169.78	156.51	189.22	191.63	198.91	161.86	254.1	245.36	139.61
209.92	197.82	169.63	182.47	210.82	156.18	220.84	157.17	150.71	174.05	213.31	177.8	213.87	173.23	187.32	194.06	197.14	168.23	176.76	163.47	178.45	184.04	209.78	169.35	157.31	190.24	193.35	199.77	162.73	254.19	246.19	140.33
210.9	198.85	170.3	183.13	211.13	157.6	221.1	156.9	151.73	174.98	214.22	177.81	215.29	174.73	188.06	194.02	197.18	168.64	177.96	164.3	178.38	184.94	209.63	170.74	158.43	191.2	193.46	200.45	163.54	255.47	247.54	140.67
211.11	199.23	171.07	183.53	212.02	157.7	221.5	157.98	152.47	175.15	214.29	178.67	215.23	175.27	189.37	195.35	198.3	169.76	178.37	164.86	179.21	185.45	210.06	171.72	159.41	192.3	194.08	201.25	163.9	256.51	248.56	142.01
212.55	199.88	171.99	184.45	212.67	158.28	222.6	159.14	152.77	175.41	215.51	179.35	215.9	175.78	190.47	196.14	198.67	170.22	178.92	165.46	180.64	186.82	210.68	172.7	159.55	191.97	194.72	201.4	164.83	256.81	249.74	142.27
213.11	200.63	172.74	184.94	213.39	159.63	223.65	159.42	153.65	176.75	216.43	180.68	215.87	176.68	190.29	196.61	199.07	171.25	180.05	166.15	180.82	187.24	212.2	173.05	160.14	193.06	196.03	202.57	165.98	258.14	249.19	143.27
213.72	201.48	173.31	185.47	214.33	160.25	224.01	160.35	154.61	177.97	217.1	181.01	217.75	177.53	191.23	197.69	200.17	172.07	180.17	166.63	181.65	187.44	212.71	173.97	161.26	193.42	197.08	203.34	166.62	258.88	250.54	143.62
213.68	202.27	173.96	186.75	215.21	160.47	224.83	161.22	155.41	178.69	217.95	181.35	217.22	178.07	193	198.06	201.06	172.78	181.27	167.44	182.75	187.84	213.06	174.79	161.85	194.77	197.07	204.15	167.29	259.01	250.53	144.65
214.75	203.09	174.81	187.39	215.98	161.36	225.53	162.27	156.59	179.34	217.72	182.01	218.59	178.82	193.07	199.44	201.61	173.46	181.92	168.04	183.43	190.11	214.25	175.86	162.65	194.8	198.12	204.68	167.93	259.98	251.59	145.67
215.52	203.58	176	187.79	216.45	162.19	226.88	162.64	157.68	180.07	219.11	183.23	219.45	180.02	193.36	199.63	202.25	173.98	182.89	168.92	183.63	190.21	215.19	176.33	163.27	195.99	198.87	205	168.81	261.7	252.57	145.78
216.29	204.84	176.42	188.35	217.35	162.69	227.06	163.68	157.5	179.37	219.4	184.27	219.68	180.32	194.42	200.21	202.74	174.32	183.36	169.74	185.11	190.92	215.08	177.14	164.14	196.73	199.63	206.46	169.24	261.7	254.54	146.85
217.04	205.64	176.84	189.57	218.17	163.56	228.12	163.46	158.79	180.74	220.35	185.05	221.64	180.34	195.23	201.03	203.67	175.35	184.12	170.44	185.4	191.44	216.28	177.19	164.91	196.87	200.52	206.76	169.51	262.58	256.03	148.25
217.84	205.69	178.24	189.87	219.37	164.16	227.93	164.21	159	181.35	221.46	186.07	221.26	181.16	195.98	201.38	204.05	176.04	184.62	170.92	185.84	192.03	216.82	178.34	165.73	197.38	200.3	207.37	170.22	263.37	256.16	148.2
218.35	206.63	179.03	191.07	219.72	164.83	229.11	165.47	160.31	182.93	221.44	186.8	223.09	182.13	196.74	202.36	204.81	177	185.16	172.18	187.62	193.35	217.55	178.97	166.52	197.94	201.44	208.25	171.13	264.04	256.97	149.25
219.02	207.51	179.76	191.6	220.35	165.49	230.01	166.33	160.13	183.13	222.78	187.47	222.58	182.96	197.8	203.57	204.75	177.94	186.19	172.5	187.46	193.33	218.57	180.17	167.17	199.23	202.82	208.96	171.58	264.68	258.14	150.08
219.65	208.44	180.63	192.59	220.55	166.52	231.08	167.2	161.24	184.4	223.68	187.73	223.04	183.72	198.61	203.86	206.02	178.51	187.03	173.28	188.58	194.78	219.4	180.79	168.39	200.12	202.8	209.91	172.88	265.67	259.2	150.35
221.05	208.66	180.54	193.19	221.31	167.14	231.21	167.83	162.08	184.43	223.66	189.55	224.02	184.27	198.77	205.04	206.16	179	187.71	174.53	189.73	194.8	219.71	181.05	168.4	200.09	203.92	210.38	173.76	265.98	259.87	151.51
221.44	210.25	182	194.06	222.54	167.36	231.76	168.16	163.36	185.23	224.72	189.85	224.64	184.99	199.11	205.37	206.58	180.42	188.55	174.94	190.93	195.76	219.75	181.74	169.23	200.87	204.64	211.26	173.97	266.86	260.62	152.16
222.01	210.3	182.87	194.69	223.14	167.8	233.01	168.86	163.69	185.81	225.04	191	225.11	186.1	200.21	206.26	208.51	180.38	188.76	175.85	191.33	196.96	221.23	183.12	170.96	201.84	205.42	212.04	175.36	267.51	260.7	152.55
222.74	211	183.16	195.37	224.19	168.68	233.47	169.36	164.21	186.68	226.4	190.31	226.15	187.06	201.06	207.11	208.52	181.44	189.54	176.24	191.67	197.79	221.94	182.77	170.67	202.19	206.02	212.61	174.77	267.8	262.12	153.29
223.45	211.78	184.32	195.84	224.37	169.21	234.16	170.75	164.67	187.51	226.82	191.44	227.4	187.06	201.52	207.45	209.95	181.97	190.54	177.49	193.28	198.65	222.38	184.57	171.85	203.05	206.14	213.17	176.09	269.02	262.84	153.85
223.99	212.94	184.93	196.75	225.3	170.53	234.86	171.35	165.78	187.88	227.54	192.8	227.28	187.57	202	208.52	209.88	182.94	191.41	178.28	193.52	198.76	223.61	184.6	172.67	203.21	207.21	213.71	177.06	269.33	262.58	154.7
224.98	213.32	185.74	197.4	226.18	171.41	235.58	171.91	166	188.56	228.16	193.71	227.82	188.47	203.2	209.81	210.39	183.52	192.51	179.06	194.15	199.24	224.72	186	172.93	203.93	208.21	214.92	177.31	270.53	263	155.97
225.5	214.43	186.64	198.2	227.1	171.28	236.53	172.79	167.76	189.17	228.85	194.24	229.4	189.16	203.52	209.89	211.32	184.49	192.48	179.49	195.34	200.58	224.79	187.2	173.95	205.36	208.83	215.18	178.39	271.31	264.24	156.53
226.19	215.02	187.74	198.62	227.21	172.3	237.16	173.12	167.76	189.43	229.99	194.06	229.89	190.5	204.81	210.57	211.61	185.66	193.34	180.68	196.08	201.55	226.18	187.43	174.84	205.49	209.55	215.75	179.5	271.88	264.59	157.66
226.79	215.73	187.89	199.66	228.49	173.17	237.84	174.03	168.63	190.6	229.94	195.24	230.26	190.78	205.31	211.37	213.04	186.36	194.29	180.84	196.93	203	226.76	188.49	175.54	205.84	210.18	216.58	179.78	272.66	265.37	157.7
227.7	216.19	188.61	200.26	229.47	174.07	239.01	174.86	169.37	191.09	230.88	196.36	230.5	191.47	206.43	211.81	212.7	186.64	195.45	180.97	197.44	202.63	228.07	188.88	176.28	206.75	211.09	217.51	180.53	273.3	266.36	158.15
228.17	217.24	189.76	200.67	229.88	174.77	239.51	176.05	170.67	191.84	231.44	196.83	231.91	192.43	206.88	213	213.99	187.41	195.45	181.84	198.15	203.67	228.24	189.53	176.87	207.06	212.01	217.83	181.64	273.95	266.76	159.07
228.86	218.21	190.2	201.61	230.88	175.53	239.87	176.21	170.3	192.87	231.97	197.87	232.37	193.54	207.94	212.87	214.32	188.1	196.28	182.61	198.07	204.63	228.68	190.13	177.78	208.18	212.02	218.18	181.95	275.09	267.69	160.18
229.75	218.81	191.21	202.03	231.57	176.32	240.45	176.98	171	193.54	232.25	198.16	233.56	193.65	208.5	213.65	214.52	188.89	197.08	183.4	198.52	205.69	229.82	190.99	178.12	208.65	212.76	219.46	182.82	275.36	268.58	161
230.15	219.17	191.74	202.73	232.31	176.62	241.93	177.96	171.66	194.23	233.43	198.96	234.26	194.67	209.6	215.37	216.43	190.03	197.61	184.12	199.79	205.69	230.4	191.39	178.96	209.85	214.13	220.18	183.23	275.85	269	161.45
230.72	219.91	192.64	203.81	232.68	177.58	242.44	178.65	172.64	193.83	234.91	199.93	234.4	195.47	210.32	215.82	216.44	190.44	198.53	185.32	200.33	206.74	231.27	191.88	180.52	209.97	214.58	221.21	183.47	277.1	269.78	162.48
231.39	220.45	193.64	203.86	233.39	178.47	243.29	178.98	173.15	194.55	235.52	199.94	235.91	195.83	210.71	216.14	217.41	190.98	198.75	185.64	201.35	207.76	231.69	192.92	180.17	210.86	215.32	221.67	184.86	277.24	270.44	163.39
232.73	221.3	194.58	204.73	234.13	179.57	243.75	180.27	174.21	195.5	235.86	200.65	235.54	196.58	211.05	216.82	217.62	191.66	199.53	186.89	202.13	208.07	232.64	194.19	181.2	211.43	215.87	222.49	185.4	278.18	271.29	164.09
233.61	222.32	194.88	205.81	234.67	179.69	244.24	180.68	174.73	195.39	236.42	201	236.47	196.89	211.73	217.76	218.26	192.29	201.15	187.73	202.48	208.45	233.02	194.83	182.05	211.86	216.41	223.68	185.82	279.25	273.24	164.91
233.81	222.55	195.48	206.18	235.41	180.17	245.21	181.22	174.92	196.4	237.47	202.2	237.72	197.41	211.82	218.97	218.94	193.12	200.98	187.49	203.45	209.31	233.91	194.96	182.58	213.25	217.39	223.84	187.03	280.18	273.57	164.99
234.67	223.49	195.92	206.91	236.79	180.79	246.3	181.75	175.38	197.75	237.54	203.13	237.83	198.73	213.28	219.08	219.33	193.8	201.85	188.86	203.68	210.23	235.08	196.5	183.67	213.4	217.55	224.48	187.44	280.99	274.66	166.1
235.33	223.97	197.04	207.67	236.89	181.33	246.5	182.96	177.48	198.43	238.82	203.74	238.77	198.75	214.07	219.87	220.08	194.72	202.81	189.25	204.77	210.64	235.49	196.43	184.09	214.06	218.91	225.18	188.21	281.65	275.26	166.35
235.95	225.55	197.82	208.49	237.64	182.38	247.25	184.33	177.62	199.65	238.84	205.3	239.04	199.96	214.38	220.49	220.62	194.97	202.75	189.7	206.12	211.37	236.75	197.24	184.91	214.76	219.09	226.04	189.03	281.84	275.68	167.06
235.87	225.5	198.67	209.22	238.69	183.08	247.85	184.48	177.82	199.56	240.29	204.72	240.36	200.49	215.04	221.02	221.11	195.57	204.23	191.31	206.78	212.1	236.71	197.99	185.96	215.34	219.87	227.07	189.33	282.83	276.75	168.65
243.57	232.92	205.7	215.59	246.27	189.45	255.89	191.24	185.22	205.53	247.47	211.96	247.14	207.16	222.69	229.1	227.75	202.91	210.34	197.18	213.04	219.63	243.94	204.9	193.1	222.12	227.03	233.55	196.15	290.82	284.09	174.7
250.67	240.4	212.98	222.16	253.31	196.54	263.46	198.63	191.95	212.16	255.01	219.04	253.16	212.99	229.93	235.59	233.24	209.59	217.33	203.93	220.87	226.2	249.95	211.8	200.48	227.99	233.56	240.58	202.92	296.92	291.16	181.99
258.38	247.46	219.26	228.95	261.87	202.87	269.57	205.16	198.02	218.51	261.95	225.59	260.45	219.78	237.16	241.84	240.28	215.75	223.59	210.6	227.16	233.51	257.53	217.68	206.93	234.22	240.79	247.86	208.83	304.33	298.74	189.65
