fdt_allch_tau1	fdt_allch_tau2	fdt_allch_tau3	fdt_allch_tau4	fdt_allch_tau5	fdt_allch_tau6	fdt_allch_tau7	fdt_allch_tau8	fdt_allch_tau9	fdt_allch_tau10	fdt_allch_tau11	fdt_allch_tau12	fdt_allch_tau13	fdt_allch_tau14	fdt_allch_tau15	fdt_allch_tau16	fdt_allch_tau17	fdt_allch_tau18	fdt_allch_tau19	fdt_allch_tau20	fdt_allch_tau21	fdt_allch_tau22	fdt_allch_tau23	fdt_allch_tau24	fdt_allch_tau25	fdt_allch_tau26	fdt_allch_tau27	fdt_allch_tau28	fdt_allch_tau29	fdt_allch_tau30	fdt_allch_tau31	fdt_allch_tau32
180.02	164.48	137.1	150.2	179.33	125.95	188.74	125.51	119.15	141.8	182.88	144.91	182.46	142.41	153.42	160.96	165.53	136.9	144.35	132.24	145.07	152.52	177.15	138.39	124.78	158.03	160.49	167.75	131.36	222.45	213.05	107
180.63	165.3	137.85	151.11	179.95	127.23	189.88	125.94	120.32	144.07	182.61	145.31	182.99	142.78	155.66	162.13	167.37	136.93	145.21	133.26	146.31	153.07	178.12	139.11	126.2	159.28	161.66	168.45	131.4	222.87	214.08	108.63
181.93	166.8	139.29	151.65	181.56	127.29	190.75	126.78	121.15	144.09	182.56	145.53	184.31	143.71	157.01	163.6	168.09	137.81	147.06	133.24	148.25	153.77	178.61	140.17	126.54	160.45	162.31	169.56	132.01	223.61	215.54	108.77
182.68	167.65	139.97	153.51	181.88	128.3	191.47	127.63	122.02	144.59	184.02	147.45	184.29	143.9	157.91	163.17	168.48	140.09	146.71	134.91	147.88	155.15	179.7	142.27	127.09	161.3	163.17	170.51	133.67	224.76	217.27	109.73
183.25	168.64	141.16	153.54	182.85	129.35	193.55	128.95	123.19	144.71	185.63	148.22	185.44	144.6	157.43	165.17	168.91	139.37	149.9	135.44	148.13	155.78	181.15	142.24	128.63	162.41	163.87	171.55	134	226.07	219.2	110.91
184.09	168.81	141.6	154.71	183.52	130.83	194.26	129.7	122.77	146.07	186.6	149.55	186.71	146.15	159.52	166.96	170.6	139.3	149.2	135.72	149.46	156.97	182.55	143.38	129.99	162.8	164.94	172.12	135.08	226.43	219.1	111.08
185.36	170.18	143.26	155.61	184.59	131.48	194.99	130.86	124.98	146.69	186.71	150.16	187.61	147.41	160.32	167.56	170.88	142.03	149.81	136.77	151.07	157.78	183.28	143.26	130.07	163.52	166.17	173.03	136.05	227.14	220.36	113.1
186.54	171.11	143.98	156.17	186.1	131.62	195.81	131.41	125.27	147.86	188.75	151.72	188.6	147.33	161.57	168.1	171.89	143.23	151.5	137.58	152.4	157.92	184.16	144.92	130.71	164.68	166.42	174.28	137.07	228.12	221.43	113.61
188.02	171.73	145.08	157.47	187.16	132.6	196.25	132.67	125.4	148.93	188.81	151.58	189.72	147.98	162.52	168.7	173.99	143.84	152.16	138.85	153.34	160.1	184.29	146.01	131.8	165.72	167.74	175.39	137.18	228.52	221.86	113.99
188.73	173.12	145.92	158.29	187.89	133.55	197.5	133.36	127.95	149.27	189.98	152.85	189.36	149.93	162.54	170.49	173.2	144.78	153.36	139.98	154.01	160.77	184.86	147.19	132.22	165.75	168.27	176.47	137.88	229.46	223.2	115.17
189.16	174.24	146.96	158.79	188.06	134.15	198.04	133.89	127.55	150.02	191.5	153.36	190.27	150.77	164.15	171.3	174.61	146.33	154.11	140.78	155.66	160.89	187.16	147.95	134.1	166.64	169.8	177.04	138.82	230.32	223.89	116.76
189.53	174.25	147.88	160.36	190.14	135.33	198.89	135.13	129.23	151.94	191.11	154.12	192.28	151.24	164.31	172.61	173.75	146.01	154.8	140.44	156.35	163.42	187.44	148.54	135.38	167.47	169.82	177.85	139.84	231.74	225	116.92
191.21	176.05	148.91	160.69	190.17	135.95	200.2	135.55	130.63	152.68	192.61	155.23	192.78	152.67	166.79	173.28	176.37	147.7	155.39	141.59	157.07	163.43	188.04	149.63	135.19	168.56	170.82	178.47	140.9	232.67	225.26	118.74
191.88	177.48	149.92	161.33	191.85	137.21	201.04	136.04	130.89	152.95	194.17	156.72	193.56	151.92	167.03	173.56	176.95	147.49	156.07	143.28	159.02	164.5	189.31	149.31	136.84	169.11	171.38	179.46	142.05	233.41	227.13	119.13
193.01	177.93	150.44	162.4	192.08	137.84	202.3	136.99	132.49	153.11	194.69	158.13	193.42	154.27	167.75	174.44	177.2	149.09	157.22	143.7	158.76	165.35	187.68	151.26	136.97	170.8	173.04	180.45	142.47	233.66	228.14	120.06
193.6	179.06	150.88	163.27	193.8	137.89	202.83	137.98	132.44	153.5	195.49	157.96	194.81	154.04	168.47	175.57	178.7	149.26	158.01	144.48	159.98	166.18	190.17	151.79	138.32	170.46	173.66	181.45	143.02	234.33	228.45	121.15
195	179.39	152.46	163.93	194.54	139.56	203.36	139.67	132.53	154.78	197.16	159.38	195.59	155.84	170.35	176.89	179.73	150.75	159.87	145.2	160.46	167.29	190.24	152.78	140.07	171.87	175.01	181.93	143.83	235.75	229.94	121.98
196.26	180.35	153.43	165.2	195.3	140.07	204.63	140.36	134.99	155.27	196.6	160.29	196.13	155.31	171.22	176.72	180.53	151.61	160.23	146.7	160.8	167.47	192.4	154.12	140.76	173.27	175.56	183.61	143.86	236.51	230.78	122.63
196.71	181.74	153.99	165.92	196.89	140.73	204.79	141.46	135.03	156.14	197.74	160.26	197.91	156.47	170.87	178.34	180.36	152.44	160.85	147.26	161.07	167.84	192.29	154.51	140.95	173.48	176.44	183.68	145.53	237.74	231.39	123.67
197.66	182.4	155.18	166.76	196.84	141.71	205.78	141.52	136.16	156.75	198.37	160.67	198.45	157.18	171.6	179.87	181.66	152.5	159.79	148.45	163.36	168.86	193.9	155.81	141.39	174.32	176.58	185.16	146.96	238.36	232.28	124.58
198.31	183.23	156.34	167.4	197.37	142.31	207.2	143.33	136.53	157.75	200.83	162.73	199	159.5	173.49	179.59	181.86	154.86	163.19	148.92	164.13	170.62	195.52	156.34	142.23	175.49	177.92	185.93	147.45	239.3	233.55	125.97
199.47	184.04	156.81	168.21	198.41	143.23	207.7	143.9	136.47	158.41	199.57	163.13	200.26	160.19	173.88	181.72	183.45	155.27	162.08	149.73	164.99	170.55	196.23	156.7	143.34	176.04	178.94	186.1	149.48	240.05	234.31	126.52
200.65	185.65	157.8	169.67	200.2	143.48	208.95	144.53	137.69	159.83	200.6	163.42	200.61	159.98	175.82	181.77	183.05	155.23	162.98	150.06	166.66	171.35	198.39	157.76	144.35	177.37	179.93	187.44	149.21	241.51	234.14	127.03
200.59	185.98	158.96	170.02	200.98	145.31	209.28	145.11	138.66	160.21	202.01	165.71	202.58	161.28	176.1	182.98	185.78	156.6	164.56	152.33	166.29	173.49	197.85	159.98	145.03	177.88	180.73	188.46	149.85	241.37	235.24	128.26
202.04	187.42	159.56	171.05	201.74	145.68	210.63	146.25	140.08	161.3	202.69	165.78	202	162.28	177.53	184.77	185.27	157.74	166.51	152.53	168.83	173.52	198.58	158.99	145.57	178.49	181.47	188.88	151.95	243.03	235.67	129.93
202.39	188.28	160.07	172.09	202.85	147	211.61	147.21	140.41	161.71	204.25	167.87	203.58	163.63	178.08	185.49	186.06	158.16	167.21	152.75	168.37	174.86	200.12	160.91	146.34	179.62	182.42	189.96	152.48	244.25	237.05	130.11
203.56	189.14	161.47	172.55	202.57	146.85	211.78	147.96	141.46	162.45	204.7	166.92	203.12	164.55	179.71	186.56	187.09	158.48	167.48	153.49	170	175.6	201.66	160.57	147.78	179.92	183	191.01	153.53	244.52	237.67	131.09
204.08	190.04	161.99	172.98	203.15	148.37	212.87	148.33	142.56	162.9	205.24	169.1	205.24	164.02	180.35	186.69	185.85	159.55	167.05	154.61	169.63	176.59	202.09	162.34	149.11	181.64	185.01	191.56	154.15	245.32	239.18	132.21
205.08	190.77	163.29	173.98	205.39	149.11	214.27	149.01	143.28	164.44	206.39	169.06	205.63	164.62	180.89	187.45	188.89	161.96	169.52	155.88	171.01	177.66	202.07	163.27	149.42	181.56	184.73	193.44	154.78	246.84	239.88	132.81
205.64	192	164.12	174.84	206.35	149.82	214.67	150.02	143.63	163.97	206.7	170.38	206.28	164.96	182.36	189.07	189.72	162.3	169.73	156.36	171.18	177.66	203.43	163.85	150.84	182.9	185.5	193.03	155.98	247.25	240.73	133.89
206.73	192.62	165.53	175.9	206.76	150.69	215.36	151.39	145.55	166.06	209.05	170.62	206.72	167.67	182.46	189.58	190.72	163.72	170.33	157.39	173.4	178.53	204.13	165.1	151.95	183.55	187	194.83	156.64	248.33	242.7	134.4
208.22	193.46	166.54	176.79	207.43	151.35	216.28	152.1	145.32	166.63	210.29	172.78	207.87	167.67	184.46	191.02	191.07	163.84	171.42	158.09	174.87	180.36	204.41	165.61	152.25	184.07	187.85	194.61	156.9	249.17	243.83	135.36
208.53	194.9	166.84	177.23	208.28	151.94	216.77	153.13	146.16	167.24	209.41	172.26	209.31	168.57	183.93	191.75	191.46	164.11	171.97	158.67	174.31	179.55	203.76	166.53	153.31	184.86	189.65	195.78	158.96	249.92	244.38	136.53
209.41	195.25	167.79	178.52	209.35	153.32	218.15	153.71	147.97	166.33	210.99	174.08	209.74	169.33	185.75	191.93	192.42	166.66	173.44	159.3	175.97	181.88	205.8	166.85	153.67	185.47	188.98	196.91	158.19	251.07	245.08	137.16
209.98	196.09	168.99	179.18	210.28	154.09	218.8	154.33	148.24	168.84	211.05	174.55	209.66	169.98	186.19	191.93	192.91	167.56	173.19	160.86	176.84	182.86	206.05	167.83	155.33	186.7	189.85	197.9	159.67	252.17	246.45	137.78
210.54	197.36	169.74	179.82	210.77	154.85	219.86	154.98	148.46	168.59	211.93	174.6	210.82	171.36	187.26	193.36	193.15	166.69	174.7	161.84	177.42	182.46	206.64	169.49	155.12	187.19	191.65	198.23	160.91	252.55	247.34	139.26
211.72	198.97	170.68	180.99	211.29	155.3	220.2	155.62	148.79	169.81	213.14	176.1	211.79	171.35	188.6	196.03	194.9	167.23	174.92	161.88	178.75	184.05	207.45	169.7	156.13	188.11	191.68	199.75	161.43	254.15	248.25	139.24
212.84	198.92	171.65	181.69	211.97	156.12	221.21	156.77	150.39	170.66	213.45	177.42	212.34	172.92	189.36	195.91	194.8	168.61	176.64	163.2	178.88	185.37	208.5	170.09	157.39	188.69	193.18	199.63	161.67	254.07	248.9	139.8
212.98	199.99	172.66	182.9	213.62	156.45	221.97	157.99	151.32	171.28	214.06	178.55	213	173.01	190.06	196.24	195.98	170.59	176.15	164.42	180.76	185.9	209.56	171.63	158	189.19	193.36	200.85	162.62	254.94	250.25	141.54
213.53	200.86	172.78	183.86	213.94	158.11	222.97	159.11	153.07	172.02	216.16	179.56	214.31	172.9	191.68	197.92	196.38	170.98	178.06	164.73	180.96	186.3	211.48	172.25	158.93	190.71	194.2	202.5	163.68	256.53	250.76	141.82
214.94	201.54	174.38	184.72	215.04	158.63	224.4	159.62	153.47	173.99	215.09	179.65	214.56	175.44	191.91	199.08	197.41	171.34	180	164.63	182.63	188.07	212.68	172.2	159.55	191.18	195.61	202.25	165.21	257.75	252.44	143.12
216.26	202.14	175.39	185.09	215.59	159.38	225.06	160.31	154.04	173.59	216.5	181.48	214.43	175.56	192.55	200.34	198.59	171.8	180.6	166.33	183.31	187.81	213.34	174.58	161.28	191.99	196.04	203.38	165.52	258.8	252.84	143.88
216.84	203.31	175.92	186.39	216.2	160.06	225.2	160.87	153.53	174.22	217.06	180.37	216.17	177.48	193.74	200.19	198.64	172.55	180.82	167.82	183.8	188.83	215.03	174.87	161.86	192.81	197.24	204.24	165.73	259.2	254	144.52
217.21	204.27	176.59	186.76	217.52	160.88	226.29	161.97	154.9	174.34	218.86	183.92	217.25	177.36	194.33	201.1	199.32	173.38	181.22	168.21	184.71	190.66	216.27	174.84	163	193.52	197.8	204.84	167.73	259.9	253.2	145.7
218.13	205.26	177.56	187.1	218.78	162.29	227.56	162.85	155.93	175.41	219.41	183.36	218.33	178.45	195.08	201.86	199.91	175.46	182.05	168.38	185.57	191.12	214.06	177.01	163.58	195.12	198.9	205.64	167.52	260.58	254.85	146.18
219.05	206.13	178.71	188.48	219.2	162.92	228.24	163.9	157.22	176.18	219.92	182.86	217.71	178.84	196.2	203.54	202.61	175.83	182.6	168.65	186.6	191.57	216.64	177.84	164.11	194.97	199.64	206.31	168.49	261.62	256.14	147.26
219.55	206.86	180	189.66	220.47	162.78	228.86	164.25	157.81	175.47	219.98	184.76	219.45	179.89	196.99	203.28	201.64	176.23	182.47	169.49	187.93	192.74	216.3	177.9	165.16	195.92	200.29	207.57	169.51	262.38	256.4	147.96
220.58	207.89	180.85	190.09	221.06	163.42	230.07	165.28	157.89	178.18	221.84	184.8	219.32	180.58	197.88	204.05	201.94	176	184.21	170.38	188.55	193.47	217.15	178.99	166.29	197.06	201.45	208.27	170.48	263.5	258.46	148.42
221.1	208.77	181.31	190.81	222.28	164.75	230.18	166.56	158.83	178.31	223.11	186.2	220.6	181.96	199.26	205.27	203.92	178.04	185.07	172.12	189.46	194.81	218.28	179.56	167.21	197.46	201.46	208.89	171.19	263.84	258.43	149.61
222.06	209.2	183.01	191.62	222.58	165.91	231.32	167.03	160.93	178.7	222.94	186.85	221.59	181.87	199.42	205.44	204.24	177.79	186.53	172.44	191.17	195.6	219.01	180.4	167.16	198.46	201.96	209.69	172.06	264.6	259.48	150.32
222.89	210.04	182.99	192.53	223.06	166.65	231.76	167.92	160.55	181.51	223.37	188.54	222.94	182.76	201.91	206.39	204.8	179.19	187.12	173.43	190.94	196.32	219.15	181.17	168.37	199.07	202.93	209.82	171.64	265.83	260.24	151.41
223.8	210.71	184.04	193.53	224.14	167.58	232.46	168.82	160.58	180.55	225.73	189.36	223.33	183.87	201.82	206.62	205.25	180.87	187.35	172.79	191.71	197.15	219.81	181.89	169.86	199.21	204.12	211.18	173.35	266.13	260.92	152.09
224.35	211.43	184.49	194.29	224.92	167.31	233.3	169.25	162.18	181.49	225.61	188.92	224.25	182.85	202.84	208.37	206.29	181.15	189.6	174.07	192.68	197.68	221.46	183.32	169.96	200.5	205.62	211.24	173.92	267.09	262.25	152.72
225.78	212.68	185.86	195.17	226.22	169.25	235.16	170.58	164.21	181.51	226.82	190.63	223.19	185.62	203.48	209.53	206.5	181.78	190.03	176.32	194.52	198.37	222.57	184.93	170.76	201.01	205.42	212.4	174.91	267.67	262.74	153.65
226.96	213.59	186.1	195.9	226.51	168.73	235.26	171.32	163.63	182.81	227.38	191.06	225.2	186.7	203.75	211.14	207.12	183.06	190.07	176.02	194.8	199.7	223.88	183.06	172.42	201.72	207.31	213.45	175.73	268.46	263.66	154.39
226.94	213.8	187.65	196.39	228.27	169.64	236.73	172	164.63	183.96	228.1	192.29	226.06	186.85	203.91	211.33	208.55	183.29	191.5	177.29	194.98	200.6	225.1	184.37	172.22	202.68	207.18	213.95	176.44	269.46	264.49	155.06
228.14	214.95	188.49	197.46	229.24	170.52	236.22	172.62	165.4	184.54	229.55	191.89	226.7	187.63	206.29	211.81	208.88	184.58	191.7	177.45	195.98	201.36	225.3	186.5	173.29	202.78	208.18	215.02	177.31	270.78	265.15	155.18
229.14	215.56	188.93	198.06	229.63	172.17	237.45	173.03	166.66	185.48	228.64	193.44	228.13	187.59	205.88	212.63	210.19	184.81	192.93	178.56	198.09	201.39	227.15	187.01	174.52	204.19	209.55	216.12	177.94	271.41	266.33	157.2
229.78	217.19	189.68	199.28	230.47	171.97	239.01	173.83	165.93	184.84	228.93	194.13	227.87	188.55	206.63	212.93	209.91	185.2	192.7	179.59	198.05	203.56	228.28	187.94	174.55	204.35	209.52	215.92	178.94	271.64	266.86	157.77
229.63	217.53	190.98	199.64	231.05	173.91	239.95	174.76	167.99	185.94	231.3	194.26	228.75	189.21	208.03	213.68	211.4	187.14	194.21	180.52	198.73	203.69	228.59	188.5	176.3	205.37	210.99	216.95	179.34	273.29	267.76	158.15
231.44	217.66	191.42	200.08	231.48	174.22	240.43	176.35	168.68	186.89	233.17	196.58	229.66	190.37	209.19	215.36	211.66	188.14	196.52	181.54	200.22	204.19	230.05	189.41	176.53	206.26	211	217.86	181.1	272.65	269	159.52
232.42	219.1	192.53	200.91	233.44	174.84	240.75	176.43	169.33	187.67	231.99	196.44	230.39	191.96	208.98	215.56	211.58	188.74	195.82	182.65	200.21	205.01	230.26	190.52	177.72	206.65	212.12	218.8	180.84	274.29	269.94	160.13
232.5	219.39	193.54	202.04	234.29	175.87	242.24	177.48	170.43	188.22	234.07	197.05	230.94	191.69	211.07	216.15	213.12	189.59	196.61	183.55	201.16	204.97	229.15	189.98	179.01	207.53	212.38	219.8	182.1	275.13	270.7	160.48
233.63	221.06	194.34	202.15	234.84	175.77	242.88	178.78	170.77	188.58	235.26	199.33	231.99	193.04	210.54	217.92	215.08	189.08	198.04	185.11	202.42	206.71	229.75	191.55	180.03	208.68	213.63	219.7	182.87	276.38	271.18	161.49
234.69	221.32	195.07	203.48	235.09	177.47	243.59	179.14	171.13	190.49	235.25	199.09	232.04	193.53	211.33	218.54	214.92	192.33	197.69	184.07	202.6	207.41	231.53	191.81	180.97	208.94	214.72	221.05	183.13	277.01	272.24	162.65
235.7	222.44	195.77	204.25	236.33	177.86	243.25	179.8	173.06	191.6	236.22	199.96	232.8	195.08	212.87	219.11	215.07	192.12	197.71	185.72	203.3	208.02	232.09	192.54	180.5	209.11	214.77	221.96	184.76	277.31	272.66	162.87
235.91	223.04	196.89	205.18	237.48	178.42	244.87	180.44	172.96	190.75	236.56	200.98	233.89	194.91	214.41	219.32	214.77	192.73	199.43	186.09	204.56	208.94	232.98	194.57	181.46	209.73	216.03	223.04	185.33	278.63	273.14	164.05
236.76	224.27	197.85	205.48	236.89	179.59	245.84	181.04	174.64	191.92	238	200.2	235.24	195.09	214.59	220.31	215.73	192.49	199.72	186.23	204.93	208.97	235.14	194.88	182.84	210.28	216.21	223.53	185.78	279.53	274.56	164.82
237.84	225.06	198.47	206.19	239.21	180.51	247.15	182.36	175.01	192.09	238.06	202.7	235.29	196.93	215.13	221.51	217.75	193.69	201.48	187.23	206.7	210.48	236.44	195.68	183.14	211.55	217.25	223.88	185.72	279.43	275.17	165.8
238.24	226.09	198.98	207.67	239.44	181.16	247.36	181.93	175.72	192.91	239.98	202.07	235.57	197.83	216.37	222.04	218.15	195.58	201.78	188.26	206.74	211.06	236.32	196.6	184.83	212.54	218.21	225.13	187.01	280.63	276.37	167.35
239.42	226.49	199.86	207.52	240.28	182.45	248.59	183.83	176.02	194.79	240.32	203.42	237.69	197.13	217.07	223.52	218.28	196.56	202.09	188.79	207.52	213.38	237.07	197.25	184.4	213.28	218.83	225.86	188.44	281.71	277.18	167.68
240.18	227.55	200.48	208.33	240.81	182.23	249.32	184.65	177.01	196.25	240.78	205.54	237.7	198.55	218.44	223.72	218.42	196.96	203.05	189.7	208.45	213	237.8	198.67	185.13	214.22	219.37	226.79	188.27	282.16	277.61	168
240.97	228.4	201.95	209.07	241.48	183.36	249.38	184.96	177.1	195	241.3	205.34	238.62	199.85	218.58	225.24	219.53	196.2	204.28	190.44	209.37	213.86	239.76	197.48	185.57	214.46	220.86	228.01	189.01	282.96	279.34	168.73
241.81	229.4	202.29	210.4	242.9	184.03	250.86	185.87	178.58	196.29	242.49	207.01	239.45	201.85	219.17	225.63	221.02	198.06	203.56	190.89	210.15	213.9	238.77	199.31	187.62	214.92	221.05	228.14	190.12	283.99	279.76	169.43
242.48	230.07	203.13	210.72	243.46	185.12	251.4	186.81	179.58	196.49	242.89	206.4	239.52	201.13	219.96	226.11	221.06	198.64	205.36	192.87	211.38	215.62	239.51	200.65	188.33	215.39	221.28	228.81	190.51	284.55	280.26	170.14
243.16	231.1	203.86	211.05	244.3	185.78	252.18	187.81	179.85	197.49	244.25	207.26	241.21	201.46	220.8	227.3	222.24	199.68	206.33	192	212.2	215.14	240.5	201.25	189.25	217.02	223.26	229.11	191.83	285.01	281.67	171.93
243.64	231.75	204.39	212.43	245.59	186.91	253.3	188.85	180.88	197.1	244.94	208	241.44	202.47	221.44	227.68	222.36	200.67	206.62	193.69	211.5	217.25	241.63	202.64	190.45	217.58	223.6	230.38	192.77	285.76	281.98	171.61
245.4	232.23	205.33	213.04	246.39	186.79	254.16	189.03	181.14	198.51	245.1	208.13	241.64	203.25	222.02	227.37	223.86	201.17	208.48	195.15	212.8	217.13	241.96	202.67	190.25	217.59	225.4	231.62	193.34	286.79	282.9	172.29
245.6	232.86	205.67	213.29	246.93	188.62	255.09	189.74	181.68	199.64	246.02	210.19	242.28	203.65	223.46	229.42	223.91	201.68	208.78	194.94	214.27	218.04	241.81	204.02	191.08	218.91	225.05	231.66	194.03	287.82	283.59	174.13
247.11	233.64	207.09	214.64	248.02	188.94	255.64	190.72	183.46	200.53	247.01	210.85	243.81	204.53	223.28	230.41	224.33	202.67	208.12	195.27	215.28	219.41	243.39	204.35	192.58	218.73	225.43	232.8	194.77	288.45	284.46	173.92
246.92	234.61	208.03	214.81	248	189.32	256.01	191.88	184.16	200.33	247.83	210.98	244.15	204.37	225.31	230.59	225.84	202.55	209.26	196.53	215.05	219.77	243.6	205.2	192.59	220.26	226.79	233.65	195.58	288.28	287.11	175.1
248.14	235.22	208.66	215.62	249.22	190.6	258.05	192.3	184.21	200.47	246.95	211.71	244.7	205.87	226.37	230.57	226.44	205.2	209.17	197.53	216.15	220.65	246.46	206.3	194.48	221.01	227.56	233.78	196.69	290.36	287.24	176.57
248.51	236.21	209.56	216.69	249.81	190.89	258.5	193.28	185.77	202.88	248.97	213.05	246.12	206.35	226.79	231.77	226.44	204.46	210.65	198.21	217.26	221.02	246.62	206.65	194.83	221.71	227.86	235.04	196.21	290.09	286.62	176.49
249.72	237.16	210.19	216.69	250.61	191.71	259.34	193.88	186.05	203.37	249.59	213.17	245.44	207.83	228.13	233.02	228.08	205.02	211.68	199.05	217.78	221.94	248.27	207	195.02	221.92	228.27	235.19	197.67	290.83	288.51	177.38
250.03	238.13	210.76	218.24	251.94	192.61	260.19	195.12	185.95	203.95	250.5	213.19	247.5	207.13	228.71	234.28	226.84	207	212.37	199.42	219.32	222.47	247.12	208.2	196.57	222.52	228.84	236.31	198.79	291.91	288.78	178.68
250.68	238.52	212	219.13	252.66	192.91	261.16	195.16	187.39	203.97	251.91	214.51	247.91	208.78	229.62	234.36	228.87	205.96	213.65	199.93	219.57	223.63	248.43	207.65	197.5	223.81	230.4	237.46	199.17	293.27	289.61	178.8
252.97	239.82	212.73	219.55	252.94	194.39	261.4	196.36	188.8	204.09	251.76	216.12	248.39	209.19	229.82	235.76	229.26	206.99	214.25	201.38	219.96	225.12	249.99	209.4	198	223.97	231.65	237.61	199.52	293.27	290.59	179.4
260.5	247.62	220.32	226.48	262.32	201.37	269.05	203.88	194.91	210.94	260.96	222.95	256.62	215.78	237.91	243.97	235.79	215.14	220.76	208.4	227.44	231.86	257.33	216.45	204.74	230.89	238.56	245.77	207.06	300.8	297.82	187.85
267.43	255.73	227.91	234.05	269.47	207.91	276.41	210.64	202.48	216.87	266.35	229.95	263.66	223.25	245.87	250.97	242.28	221.81	228.18	215.66	235.14	239.81	265.43	224.24	211.98	237.09	246.61	252.59	213.18	308.91	307.22	194.34
274.65	263.69	235.96	240.58	276.54	214.57	284.54	217.98	209.32	222.95	274.9	237.25	269.68	230.12	252.98	257.57	248.8	229.15	234.61	221.42	243.25	246.48	270.78	231.27	220.14	244.92	253.79	260.83	219.57	316.38	313.62	202
