fdt_allch_tau1	fdt_allch_tau2	fdt_allch_tau3	fdt_allch_tau4	fdt_allch_tau5	fdt_allch_tau6	fdt_allch_tau7	fdt_allch_tau8	fdt_allch_tau9	fdt_allch_tau10	fdt_allch_tau11	fdt_allch_tau12	fdt_allch_tau13	fdt_allch_tau14	fdt_allch_tau15	fdt_allch_tau16	fdt_allch_tau17	fdt_allch_tau18	fdt_allch_tau19	fdt_allch_tau20	fdt_allch_tau21	fdt_allch_tau22	fdt_allch_tau23	fdt_allch_tau24	fdt_allch_tau25	fdt_allch_tau26	fdt_allch_tau27	fdt_allch_tau28	fdt_allch_tau29	fdt_allch_tau30	fdt_allch_tau31	fdt_allch_tau32
269.01	259.12	230.43	238.23	271.58	212	280.06	214.38	207.17	225.29	270.77	234.28	267.99	228.27	247.19	252.93	247.64	225.26	232.44	218.53	237.17	242.59	266.76	227.02	216.81	242.49	250.51	259.27	217.76	313.89	309.03	198.58
276.07	265.83	237.41	244.36	278.14	217.94	286.54	220.73	213.15	231.59	277.25	240.7	274.62	234.38	254.41	259.74	254.82	232.19	238.19	226.28	245.38	248.93	274.53	233.09	223.44	249.8	258.06	264.75	225.04	320.71	316.97	205.45
282.46	272.77	244.26	251.1	285.45	223.84	293.69	227.22	219.5	237.08	283.38	247.19	279.21	240.43	262.02	266.93	260.4	238.39	245.18	231.52	251.81	256.51	281.24	240.22	229.74	255.66	264.36	271.41	230.39	327.48	323.88	212.95
289.21	279.4	251.63	258.87	292.45	230.65	299.7	234.14	224.95	243.16	290.9	254.2	285.84	246.09	268.59	273.21	265.64	245.46	251.3	238.42	259.32	264.11	287.29	246.65	236.27	262.74	271.33	278.47	236.45	333.83	331.08	218.01
296.04	286.77	258.47	264.22	298.38	236.81	306.66	240.64	232.23	249.26	296.25	261.01	291.45	252.34	275.49	279.56	272.3	251.58	257.7	245.03	265.96	270.43	294.16	253.21	242.83	267.56	277.23	284.1	243.3	340.25	338.23	225.33
302.74	292.97	265.34	270.16	305.73	242.92	313.14	246.66	237.04	255.82	303.02	266.52	298.05	258.38	281.67	286.02	276.41	258.21	264.65	250.38	272.15	277.15	301.01	260.15	249.86	273.3	283.36	290.34	248.43	347.44	345.39	231.48
309.8	299.49	271.63	276.37	312.27	249.29	319.36	252.99	244.05	260.78	309.8	272.97	303.73	264.15	287.61	292.98	282.65	264.5	269.77	256.97	279.29	282.56	307.35	266.56	256.4	279.5	290.2	297.17	255.23	352.73	352.4	237.09
316.34	306.85	277.96	281.51	319.05	254.29	325.77	260.3	249.92	266.19	314.99	279.11	308.41	270.17	294.05	299.45	287.72	270.57	276.27	262.67	285.1	289.19	314.3	272.06	263.69	284.12	295.33	302.91	261.88	358.86	360.35	244.68
322.41	312.69	284.36	287.9	325.67	260.77	331.92	265.58	254.81	271.17	321.12	284.69	313.99	275.71	301.68	305.11	291.94	276.85	281.28	268.22	292.02	294.58	320.29	277.81	268.4	290.03	301.28	309.52	266.98	365.95	365.84	249.42
328.58	319.16	291.08	293.71	332.02	267.24	337.69	270.99	260.9	276.92	327.32	290.28	319.91	280.94	306.73	310.93	298.57	282.58	286.03	273.71	298.29	300.6	326.79	283.46	274.09	294.41	307.38	314.31	272.77	371.82	372.56	255.81
334.66	325.85	296.91	298.65	337.58	271.57	343.89	277.38	266.46	281.19	332.36	295.46	324.02	285.96	313.62	317.49	302.62	287.96	292.45	278.79	304.25	306.62	331.97	289.08	281.56	299.76	313.22	320.68	277.1	378.13	379.71	263.24
340.28	331.5	303.01	304.36	343.87	276.74	348.89	282.39	271.82	285.92	339.13	300.79	330.37	290.8	319.04	323.8	308.27	293.74	297.37	284.51	310.84	312.62	338	294.82	286.26	305.99	320.48	327.55	282.36	383.3	385.77	267.81
346.56	337.09	309.11	310.07	349.84	282.4	354.71	288.23	276.57	291.7	343.17	307.28	334.08	296.9	325.22	329.14	311.94	299.06	304.15	290.27	316.66	318.98	344.46	301.43	291.46	310.22	324.87	330.92	288.32	389.02	392.32	272.95
352.76	343.7	314.82	314.9	355.64	286.94	361.09	294.01	282.17	295.72	349.62	311.53	339.48	301.54	331.08	335.62	316.89	305.04	307.81	295.51	323.08	324.1	349.09	305.09	297.82	314.85	329.79	336.72	292.48	395.17	398.46	279.61
358.47	348.77	321.24	320.35	361.17	292.65	365.83	299.21	287.01	300.14	354.71	317.55	343.89	305.63	336.76	340.78	322.79	311.22	313.77	301.39	328.11	329.39	354.63	311.42	302.38	321.51	336.22	343.21	298.39	398.82	403.83	284.07
364.4	354.27	326.7	325.63	367.01	298.11	371.4	304.35	291.65	304.3	360.42	322.62	348.53	312.06	343.07	346.4	326	315.35	317.7	304.15	334.06	335.05	361.01	316.88	308.63	324.83	340.07	346.76	302.57	404.52	410.31	289.4
369.25	360.33	332.15	329.84	371.91	302.03	377.54	309.62	295.86	309.42	364.49	328.06	353.85	315.78	347.64	352.78	331.68	320.51	322.06	309.51	339.24	339.86	367.33	321.48	313.16	328.8	345.71	352.66	307.39	411.34	415.37	296.29
374.84	365.46	337.16	335.19	377.7	307.11	382.71	314.41	300.57	313.4	369.95	332.54	358.13	320.56	353.25	357.37	334.14	326.54	327.21	316.07	344.37	345.87	373.42	327.77	318.51	333.43	350.25	357.65	313.56	415.21	421.67	300.08
381.63	371.03	342.15	339.09	383.51	312.28	387.82	319.21	306.55	317.95	374.06	336.3	361.73	325.19	358.67	362.06	338.04	329.81	332.26	319.49	350.24	350.76	376.4	330.96	325.28	338.1	354.36	362.36	316.51	420.12	427.8	304.18
386.4	376.69	347.55	343.84	389.21	316.84	392.86	324.2	310.31	322.41	380.22	341.13	366.56	329.84	364.24	368.18	344.3	335.59	338.32	325.01	354.87	355.56	381.54	336.02	328.7	343.83	361.2	366.83	321.46	425.48	432.33	311.23
391.83	381.47	353.14	349.11	393.63	321.43	397.42	329.43	314.94	326.31	385.38	346.46	371.21	334.09	368.82	372.53	346.51	340.9	340.83	329.09	360.76	360.28	386.09	341.62	332.6	346.6	364.66	372.29	326.93	429.31	437.67	314.74
396.73	386.56	357.65	352.77	399.04	325.55	402	333.46	320.35	331.29	389.54	351.01	375.22	337.22	373.73	378.6	350.79	344.66	345.2	333.61	364.96	365.11	391.27	345.21	339.53	352.24	369.39	376.3	330.31	436.17	444.62	320.9
401.56	392.22	363.37	357.34	404.12	329.91	406.72	338.09	323.43	334.38	394.18	355.79	378.97	341.59	379.93	383.27	357.15	350.02	349.64	337.52	369.79	370.67	396.47	350.67	342.64	354.33	375.03	380.96	335.58	438.43	448.14	323.98
406.31	396.11	366.94	362.44	408.33	334.11	410.5	342.81	328.43	338.73	398.07	359.83	383.13	346.14	383.96	387.94	358.32	353.43	353.92	341.69	376.11	374	400.6	354.86	348.52	358.73	378.18	384.85	338.8	443.35	453.57	328.27
411.05	400.8	372.37	366.08	411.97	338.08	415.58	346.6	331.31	342.19	402.64	363.28	387.12	349.96	388.82	392.11	364.43	357.99	359.88	345.38	379.68	378.72	408.31	358.42	352.22	363.71	382.84	389.23	342.2	449.26	458.63	334.34
415.06	405.93	377.29	369.89	418.15	341.46	420.06	351.32	335.32	345.28	406.91	367.31	390.69	353.92	393.41	397.59	364.88	362	361.78	350.75	384.6	383.71	411.34	364.61	355.46	366.64	387.84	395.07	347.75	452.53	461.99	336.7
420.35	409.33	381.06	374.2	421.46	345.5	423.97	355.32	339.34	349.82	410.78	371.92	394.17	356.73	397.99	401.52	368.72	366.16	366.74	353.3	390.05	388.22	416.59	368.02	361.04	372.27	391.35	397.93	350.1	456.26	467.93	340.63
424.86	414.12	386.72	377.43	425.67	349.66	428.88	358.98	342.29	353.14	414.94	376.35	397.94	360.41	403.22	405.69	374.54	371.91	369.91	357.55	393.75	393.86	420.26	371.83	364.42	373.39	396.71	401.81	354.67	461.3	471.72	346.85
429.37	419.33	391.02	381.5	430.33	353.48	432.68	363.45	346.25	355.82	419.6	379.79	401.81	364.13	406.94	409.6	376.81	374.73	372.81	361.57	398.37	397.2	424.32	376.93	370.48	377.36	398.66	405.65	359.07	464.53	475.79	349.16
433.75	422.16	394.89	386.34	435.38	357.18	436.51	367.54	350.78	359.69	422.88	383.47	405.87	368.26	410.56	414.52	382.01	378.65	379.19	365.3	401.94	399.37	428.62	379.9	372.46	381.36	403.5	409.66	361.77	468.48	481.46	353.96
437.55	426.76	399.41	389.48	438.8	360.76	440.96	370.66	354.18	363.66	426.75	387.82	408.88	371.48	414.99	418.34	382.82	383.03	381.25	368.71	406.06	405.29	431.19	384.64	376.82	384.31	406.8	415.2	366.45	472.96	484.32	357.46
442.54	431.48	404.27	393.07	442.7	364.96	444.56	376.02	357.57	366.17	430.62	390.86	412.12	375.49	418.96	421.96	387.21	387.53	384.46	372.52	410.84	407.95	435.2	387.28	380.7	389.71	410.03	416.84	369.39	475.74	488.63	361.51
446.14	435.16	406.58	396.41	447.07	368.82	449	378.08	361.52	368.85	433.94	395.4	415.35	378.44	423.17	426.23	389.9	392.64	387.53	376.17	413.83	412.5	441.13	390.56	383.52	391.61	415.33	420.49	372.36	480.3	494.2	367.07
450.27	439.02	411.04	400.23	451.94	371.54	452.8	382.95	364.95	372.91	437.77	399.25	418.97	383.13	427.16	430.41	392.68	394.38	391.89	381.02	418	416.01	444.21	395.69	389.69	395.04	417.48	424.56	377.62	484.38	497.29	368.05
453.74	443.18	415.72	403.85	454.81	374.57	455.53	387.48	368.32	375.93	441.04	401.82	422.36	385.92	430.67	434.15	398.56	398.75	395.39	382.33	422.45	419.5	449.33	397.68	391.38	398.38	422.27	427.9	379.62	486.78	502.53	371.54
457.97	447.47	418.66	406.19	458.31	378.91	458.78	389.75	371.14	378.84	445.76	405.61	424.84	388.49	435.29	437.56	398.31	401.08	399.15	386.46	425.91	424.42	451.7	402.3	395.43	400.68	425.16	432.93	382.44	490.05	508.35	377.9
462.16	450.48	422.04	409.6	462.88	381.68	463.64	393.24	373.8	382.13	448.58	407.81	428.72	392.32	439.65	441.15	401.48	403.93	402.96	390.01	429.67	427.11	455.98	405.51	399.32	405.86	428.05	434.24	388.25	495.04	509.82	378.13
464.86	454.22	426.82	414.21	465.48	384.66	466.34	396.21	377	385.71	451.8	411.96	430.79	395.22	442.5	444.58	407.16	409.64	404.94	392.93	432.88	430.3	459.87	408.25	401.82	406.11	433.31	437.42	389.36	497.47	514.8	382.2
468.58	457.49	429.22	416.08	469.23	389.6	469.27	400.22	380.63	388.8	454.52	415.3	433.37	398.66	446.82	448.8	407.89	410.87	407.3	397.14	436.75	433.99	462.96	412.65	407.2	409.64	434.53	443.02	392.5	500.97	517.6	387.86
473.13	461.07	432.73	419.24	472.65	392.18	473.05	403.02	383.8	391.39	458.29	418.21	437.24	400.98	450.83	452.12	413.2	414.42	412.71	398.14	440.43	437.45	466.36	413.93	408.49	412.98	438.64	443.41	395.99	504.99	521.87	389.99
475.46	465.41	437.5	423.71	475.73	395.6	475.92	406.28	387.43	393.82	462.2	420.31	439.57	404.34	452.91	455.55	412.55	418.94	413.19	401.73	443.09	442.03	469.97	417.98	411.17	415.51	443.26	447	398.43	507.39	527.38	392.52
479.4	467.58	439.84	425.76	479.51	397.65	479.11	409.76	390.14	396.83	464.1	424.15	442.21	406.84	456.14	459.47	415.78	421.25	416.48	405.28	448.77	443.71	472.87	421.56	417.02	421	444.8	452.42	402.63	510.9	529.83	397.86
482.79	470.93	442.86	428.66	483.3	400.65	482.92	412.25	393.18	399.58	466.82	427.08	445.17	408.69	459.12	461.31	420.63	425.2	420.63	408.4	450.41	447.13	476.71	424.22	417.94	421.19	449.62	453.78	404.54	515.03	532.82	398.65
486.33	475.14	446.92	432.1	485.1	404.74	485.19	415.23	396.17	402.98	470.43	430.56	447.46	411.55	462.77	465.04	421.72	426.7	422.33	412.21	453.54	450.65	478.98	428.66	421.55	424.17	450.37	457.1	407.11	517.55	537.22	401.56
489.69	477.11	449.65	434.17	488.48	405.7	488.49	418.68	398.26	404.21	473	433.03	451.62	415.68	466.38	468.3	426.46	429.33	427.36	413.9	456.69	453.82	482.12	430.14	424.59	429.09	453.7	460.1	412.14	521.82	539.6	406.87
492.66	479.63	452.69	437.28	492.86	409.13	491.95	420.86	401.84	407.01	476.82	435.45	454.2	416.94	468.33	471.44	425.84	434.14	427.46	417.42	460.14	457.92	486.62	435.09	427.12	428.58	456.57	462.62	412.2	522.93	542.9	406.98
495.32	484.2	456.61	440.06	495.24	413.02	494.12	423.75	402.49	409.65	477.95	438.46	455.76	420.22	472.5	474.02	428.02	435.9	430.87	418.76	463.91	459	488.14	435.87	431.82	432.53	458.91	466.95	414.85	525.91	547.28	409.95
498.92	486.23	458.45	442.55	498.13	414.54	497.06	427.43	406.87	412.1	481.66	441	459.09	423.27	475.02	476.84	431.5	438.16	434.8	420.95	465.8	461.25	490.88	438.64	431.89	434.73	464.07	467.71	420.01	531.4	548.59	415.45
502.64	489.28	461.03	446.19	500.83	417.39	501.11	429.51	408.77	414.15	484.68	443.66	460.86	424.55	477.83	480.74	433.18	441.35	435.81	426.11	469.16	466.4	494.56	442.28	436.3	436.79	465.36	470.38	420.67	531.39	551.91	415.77
504.73	492.96	465.28	447.99	504.25	420.56	503.18	432.16	411.29	416.86	487.4	446.74	463.66	428.11	480.57	482.69	439.22	444.07	440.82	426.66	472.29	467.22	496.93	444.32	437.92	442.11	468.78	475.03	424.72	533.96	556.77	418.33
507.34	494.83	467.1	450.12	506.75	422.03	506.2	434.99	414.3	419.14	489.77	449.04	465.96	430.72	483.25	485.16	438.58	448.33	441.63	429.26	474.34	470.42	501.07	448.66	440.88	442.64	469.7	475.9	425.27	537.22	556.48	423.81
510.99	497.85	469.89	454.64	510.79	424.59	509.78	437.59	416.1	421.43	492.28	451.58	468.96	433.99	486.77	488.2	440.19	449.35	445.05	432.25	478.85	473.18	502.26	449.93	443.82	446.99	472.52	477.97	427.77	539.54	560.54	424
514.18	501.69	473.75	455.3	513.16	428.37	511.21	440.21	418.69	423.7	494.06	455.27	470.33	434.38	488.57	490.56	446.38	452.44	446.8	435.43	478.98	474.57	504.89	452.04	446.2	446.89	475.97	482.83	432.83	543.82	563.37	426.98
517.13	503.18	475.56	457.91	516.44	430.27	514.76	443.63	421.28	427.21	497.87	456.38	472.98	437.16	491.61	494.84	445.72	455.31	448.62	437.4	482.96	479.34	508.92	456.16	450.08	449.77	478.04	482.35	433.47	544.61	565.22	431.27
519.45	506.06	478.09	461.61	518.96	432.72	517.92	445.05	423	428.53	499.7	458.87	475.79	440.28	494.29	496.12	449.41	455.99	453.32	438.88	485.69	480.19	508.32	457.14	450.57	451.11	480.65	484.94	436.07	547.8	570.86	432.42
522.73	510.21	480.98	462.64	521.17	434.05	519.86	448.47	426.38	430.47	502.2	461.98	478.8	442.26	497.34	498.09	450.37	460.31	454.13	441.14	487.83	483.32	512.13	461.11	454.71	453.5	482.14	489.17	438.71	551.4	571.01	434.42
524.95	512.58	483.48	464.8	524.98	436.91	521.98	450.54	427.61	433.46	504.17	463.53	479.82	444.49	500.14	501.21	452.62	461.86	456.3	446.24	491.7	486.04	515.27	461.56	456.78	458.12	484.43	490.2	440.75	552.32	574.47	436.74
528.24	516.15	486.7	468.54	526.19	439.78	525.48	453	430.32	434.94	506.8	466.66	481.66	447.04	502.57	503.99	455.68	464.26	458.95	446.35	491.97	487.4	517.64	464.6	459.05	458.11	489.2	494.73	442.73	554.3	578.99	439.14
530.01	517.21	488.68	469.46	528.86	440.83	527.29	456.3	432.34	437.87	509.68	469.74	483.67	448.81	504.88	508.05	455.62	468.4	460.18	448.19	494.94	490.36	521.31	467.96	462.46	460.66	489.32	494.87	446	558.94	579.36	442.87
532.1	519.66	490.9	471.86	532.07	443.42	529.92	456.68	434.3	440.29	511.88	471.73	485.11	451.07	508.83	509.45	458.15	468.93	463.83	452.87	498.99	494.51	522.32	469.31	463.57	462.41	492.66	497.04	446.05	559	582.15	444.59
535.31	523.34	494.7	475.31	533.61	447.36	531.33	459	436.72	441.23	515.15	472.43	488.84	453.36	509.91	511.69	461.38	472.74	465.15	453.28	500.54	495.33	524.11	472.55	467.47	464.48	493.87	501.8	448.71	561.47	585.02	446.18
537.74	524.7	495.63	477.31	535.97	448.23	535.04	462.35	439.71	443.18	517.46	475.47	489.65	456.48	512.33	514.33	462.49	473.54	467.55	456	504.63	497.47	528.08	473.89	467.63	469.38	496.18	500.94	453.88	565.04	586.84	449.76
539.66	526.95	498.99	478.45	539.4	450.37	536.65	464.35	441.89	446.97	519.72	477.63	491.67	457.94	515.4	516.83	466.91	475.74	469.04	457.8	505.03	500.9	528.74	475.62	469.82	468.06	499.51	503.6	452.96	565.67	590.48	451.81
541.68	528.34	501.04	480.68	540.47	451.82	538.44	465.49	442.84	447.67	521.79	479.62	494.98	459.21	517.76	519.65	465.47	480.15	471.23	459.58	508.34	502.25	531.96	479.36	475.03	470.58	500.57	507.91	455.17	568.86	592.7	452.54
543.49	531.44	502.91	483.58	542.53	454.19	541.08	469.35	445.25	450.68	524.11	482	496.66	461.17	521.35	521.54	469.78	479.61	473.77	462.28	509.98	505.24	532.67	479.73	474.23	475.34	505.67	507.47	459.9	571.38	594.04	458.14
545.84	534.37	505.3	485.68	546.56	456.73	543.18	470.36	447.81	451.1	526.09	483.59	498.66	464	522.2	523.64	470.45	482.29	474.68	463.69	512.53	506.21	535.28	482.38	476.42	474.98	505.08	511.3	459.71	572.39	596.4	456.66
549.1	535.85	507.19	487.47	547.78	458.23	544.7	471.87	449.23	453.65	528.04	485.83	499.64	464.85	524.54	526.08	472.67	485.24	477.23	464.67	516.16	508.71	540.97	484.67	482.04	478.68	508.06	514.49	461.43	577.41	599.21	458.48
550.72	537.2	509.9	488.84	549.68	459.98	547.26	475.44	452.37	455.7	529.48	488.92	503.19	466.97	526.83	527.98	473.82	486.37	480.87	469.73	517.47	513.4	541.06	486.46	480.64	477.75	510.69	515.52	465.45	576.63	600.63	464.23
552.85	541.34	513.41	491.01	552.61	462.06	549.38	475.82	453.76	457.02	532.43	490.35	504.01	468.02	528.87	530.16	476.63	489.7	480.87	469.38	518.83	512.93	543.9	489.49	483.28	480.38	511.7	517.52	464.77	579.2	603.29	462.24
554.87	541.41	514.56	493.24	554.03	464.49	551.36	478.14	455.5	459.03	534.15	490.81	506.06	471.36	530.62	532.83	478	490.26	483.66	471.35	522.85	516.94	545.88	489.24	484.14	483.18	516.26	520.85	467.51	582.3	604.89	465.43
557.08	543.78	516.93	495.15	555.56	466.52	553.02	480.76	457.32	461.24	535.13	493.44	507.89	472.29	532.6	534.12	480.37	492.79	485.03	474.79	523.84	518.48	548.14	492.44	486.73	485.04	517.18	521.73	470.63	582.6	607.28	470.28
559.16	546.7	520.29	496.71	559.12	467.94	555.04	483.08	459.17	463.32	537.47	495.09	509.7	475.14	534.54	536.35	482.09	494.33	486.62	475.01	528.04	519.57	550.67	495.98	491.67	486.24	518.42	523.88	471.06	585.29	610.48	469.65
560.34	547.84	520.87	498.87	560.5	469.01	557.81	483.98	462.25	464.76	539.37	497.22	512.88	476.32	536.58	538.76	482.35	495.68	490	477.87	527.42	523.88	551.48	496.2	490.75	487.35	520.47	525.37	473.08	589.21	612.06	473.04
563.45	550.53	522.71	500.57	562.13	471.23	559.37	485.75	462.87	466.12	541.04	499.58	514.8	478.84	538.43	539.71	487.55	500	489.25	478.96	529.63	524.33	553.75	497.86	492.92	490.02	522.18	527.24	475.76	588.81	613.3	473.86
565.38	553.82	525.81	502.46	564.29	474.07	562.12	488.66	465.46	468.66	543.22	501.95	515.74	480.07	540.04	543.13	486.02	500.42	492.28	480.73	533.52	527.29	556.4	500.47	494.81	490.83	524.98	531.46	476.64	591	617.6	475.13
567.72	554.15	526.59	504.64	566.18	475.06	562.84	489.7	466.45	469.61	545.33	502.36	518.03	482.21	543.16	544.6	488.37	503.57	496.24	484.33	533.43	527.73	557.79	502.37	495.6	492.99	526.38	529.9	478.28	592.84	617.29	478.15
568.76	555.62	528.12	505.59	567.68	477.49	565.09	491.22	468.64	472.25	546.43	505.05	519.5	483.31	543.61	546.08	490.96	503.91	496.05	483.89	536.41	529.21	560.7	503.75	501.22	496.95	530.09	531.66	480.83	594.54	619.24	479.23
570.86	557.57	531.37	509.62	570.05	478.66	567.86	494.43	469.8	473.87	549.36	507.18	521.58	485.44	545.95	548.09	490.57	505.99	498.27	485.49	537.1	533.51	561	506.01	499.51	497.22	528.83	536.73	482.17	597.2	622.99	480.62
573.11	559.62	532.25	509.74	572.26	480.84	567.94	495.6	471.52	474.35	550.29	508.4	522.02	487.07	548.82	549.65	496.28	507.76	499.26	490.11	538.96	533.27	563.53	507.35	501.11	501.18	531.44	535.54	483.77	598.13	623.77	483.28
575.15	561.91	534.03	512.35	574.34	482.62	570.45	497.37	473.8	476.74	552.72	510.31	524.85	487.57	550.21	552.74	494.23	508.88	500.79	489.18	542.44	534.95	564.92	511.62	506.81	499.27	533.56	537.64	485.42	599.55	625.45	484.76
577.11	564.03	536.78	513.62	576.35	484.11	571.92	499.93	474.46	477.92	553.72	512.88	526.03	490.45	552.55	553.23	495.66	513.59	503.85	491.82	543.7	537.56	568.02	511.11	506.04	502.29	535.06	542.04	486.74	603.16	629.12	485.59
579.14	565.17	537.42	516.67	577.86	485.22	574.61	500	477.71	479.69	556.29	514.81	528.89	491.72	553.54	555.88	499.71	512.59	504.64	493.38	544.29	538.72	568.98	513.88	508.14	503.91	536.58	540.66	490.25	602.3	630.29	490.83
579.83	566.86	539.83	517.63	579.14	487.47	575.91	501.81	477.89	480.56	557.22	516.58	528.63	494.78	554.9	556.08	499.26	514.77	508.41	494.31	548.41	541.75	571.98	515.16	511.54	504.66	538.01	542.58	489.38	604.7	631.09	489.52
582.14	569.32	542.54	518.76	581.33	488.85	576.53	504.96	479.92	484.36	559.19	518.68	531.29	495.8	558.15	558.57	504.03	518.59	508.21	498.62	547.05	541.49	571.65	516.52	511.57	509.3	539.28	547.45	491.23	608.79	635.7	492.49
584.52	570.52	543.38	521.46	583.49	490.7	579.62	505.77	481.79	485.84	560.83	519.46	533.19	497.76	558.96	560.88	501.87	518.65	511.63	497.88	550.74	543.19	572.93	519.82	515.11	508.95	543.69	546.24	495.72	607.6	635.2	495.34
585.48	572.47	543.96	522.17	584.95	492.1	580.9	507.1	482.36	485.68	561.28	520.69	534.28	497.54	559.98	562.29	503.27	522.38	510.89	499.01	550.7	547.26	577.41	520.82	515.93	512.96	542.17	547.54	495.17	609.03	636.81	494.45
587.37	574.51	547.25	523.62	586.11	494.67	583.26	510.48	485.59	487.27	563.81	523	536.11	500.62	562.41	564.13	507.48	522.69	513.4	502.89	553.64	545.63	577.15	523.31	516.46	511.1	544.96	550.85	496.61	614.17	642.03	496.74
589.12	575.51	547.65	525.66	587.88	494.76	584.03	511.15	486.31	489.09	565.97	524.01	537.94	501.11	564.04	565.07	507.29	524.1	514.77	502.47	556.81	548.87	578.33	523.6	521.54	512.23	545.72	551.67	500.05	612.62	640.45	499.28
590.98	577.65	549.73	527.44	589.46	496.36	586.23	513.44	488.14	489.76	567.26	526.04	539.09	502.62	566.12	566.83	512.21	527.71	516.62	504.69	557.01	552.09	580.91	524.68	519.33	515.91	548.09	554.06	499.76	614.35	643.3	499.61
591.92	578.81	552.08	528.84	591.21	498.51	587.68	515.98	489.15	492.41	568.22	526.96	540.62	504.17	566.97	569.17	510.71	527.19	520.49	508.24	558.73	551.21	580.14	529.11	521.69	516.75	550.34	553.46	501.27	618.78	645.71	503.34
593.3	580.34	552.68	530.11	592.97	499.92	588.81	516.23	490.9	493.75	570.01	528.97	542.13	506.03	569.49	570.21	514.02	529.2	518.72	507.49	560.41	554.12	581.99	528.32	525.72	520.39	550.43	555.69	503.85	617.71	646.79	503.76
595.18	583.82	554.65	531.84	594.43	502.02	590.07	518.62	492.66	495.27	571.33	531.16	543.14	508.37	571.36	571.93	512.52	529.81	520.8	511.65	560.2	554.8	584.98	529.46	524.56	519.71	553.88	559.7	504.91	618.83	649.24	504.64
596.27	583.71	556.44	532.98	595.61	503.99	592.79	521.18	494.24	496.91	572.93	531.89	545.19	508.93	572.6	574.74	514.5	531.71	523.11	510.67	564.1	556.84	586.15	532.86	528.01	522.82	554.11	558.84	507.38	622.01	650.32	509.68
598.89	585.52	557.5	534.19	597.26	504.25	593.29	520.89	496.54	497.21	574.92	533.63	545.04	510.84	574.4	574.66	519.61	532.78	524.04	513.03	565.05	560.12	589.92	532.72	527.81	521.99	555.27	560.83	510.05	622.5	650.98	506.87
600.29	587.85	558.91	535.83	599.98	506.14	595.23	522.51	496.44	500.01	577.14	535.01	548.23	512.77	575.11	576.02	518.47	533.33	526.85	514.88	568.69	559.07	590.31	535.7	529.07	523.5	559.8	562.17	509.48	625.6	653	508.63
601.34	588.01	561.83	537.92	600.52	507.21	596.18	525.12	498.03	501.04	577.89	536.29	549.33	514.15	577.1	578.53	519.32	538.06	527.02	515.84	567.18	561.46	591.91	534.9	533.38	527.72	558.82	563.89	511.02	625.22	654.45	514.43
603.02	590.05	562.83	539.17	601.78	509.61	598.4	525.03	500.71	501.58	579.16	536.48	549.8	514.56	578.52	579.53	523.88	536.13	528.09	519.34	569.4	564.58	594.25	537.47	532.99	526.15	562.15	564.7	513.09	626.35	655.8	512.13
604.44	592.23	564.02	540.62	604.11	511.68	599.14	527.26	501.8	503.33	581.18	539.05	550.94	517.01	579.82	581.54	521.11	537.81	530.46	518.04	572.11	564.14	593.7	539.07	536.01	528.54	561.55	566.59	513.61	631.09	658.46	513.27
607.08	592.79	565.39	542.28	604.48	512.01	601.52	529.15	502.98	504.39	582.3	539.72	553.51	519.22	582.14	582.12	522.83	542.25	531.91	519.83	572.18	565.61	595.91	540.15	534.53	528.9	562.23	567.28	516.8	629.24	659.73	518.76
608.09	594.64	566.39	543.06	606.12	513.47	601.54	529.37	505.66	505.67	584.02	541.87	553.5	519.56	582.77	584.09	526.9	541.3	533.06	523.58	574.74	567.2	597.68	541.03	535.83	530.34	565.85	568.25	515.94	630.42	661.02	516.62
608.97	595.65	569.58	544.81	608.39	516.06	603.46	531.42	505.26	507.64	584.12	542.8	555.64	520.22	584.43	584.85	526.37	543.65	534.29	523.27	575.62	568.1	598.39	545.02	541.26	533.47	566.16	572.69	517.5	633.56	662.34	517.93
610.52	596.75	569.29	545.59	608.04	516.47	605	533.81	507.54	508.7	586.13	544.36	556.72	523.44	585.63	586.43	527.95	545.14	535.05	526.43	576.91	571.87	601.18	543.72	539.11	533.84	569.06	570.96	522.21	634.33	664.4	523.34
612.94	598	570.73	547.07	610.72	517.72	607.1	534.04	508.81	510.8	587.58	546.52	557.61	523.02	586.67	588.2	528.67	546.36	537.32	524.85	580.38	571.18	601.99	545.58	541.22	536.75	567.96	573.14	520.5	636.76	664.25	519.96
613.17	601.48	573.62	548.71	612.52	519.27	608.55	535.13	509.52	511.89	588.19	546.47	559.99	525.3	588.79	588.75	528.93	549.16	538.98	526.21	579.2	572.79	604.25	548.86	542.99	535.2	569.43	576.18	521.94	636.39	667.37	522.07
614.52	601.5	573.89	550.05	612.85	520.09	608.65	538.09	511.58	515.1	590.74	548.72	560.71	525.83	589.17	591.52	534.81	548.05	539.69	529.99	581.01	574.8	603.32	547.77	543.24	536.94	573.02	576.36	525.08	637.68	665.39	526.54
616.28	603.04	575.68	550.59	614.77	522.69	609.88	537.99	513.63	515.43	591.9	549.36	562.13	527.12	591.79	591.8	531.47	550.3	542.7	529.08	583.34	575.76	603.98	549.62	548.37	539.17	572.3	576.97	524.32	642.46	667.28	524.78
617.88	605.8	577.17	551.93	617.05	522.7	612.2	539.79	514.93	516.04	593.31	551.27	563.75	528.92	592.2	593.36	534.34	552.89	541.71	530.48	584.06	578.31	606.55	551.6	546.31	539.51	574.07	579.16	526.93	640.64	671.86	526.4
