fdt_allch_tau1	fdt_allch_tau2	fdt_allch_tau3	fdt_allch_tau4	fdt_allch_tau5	fdt_allch_tau6	fdt_allch_tau7	fdt_allch_tau8	fdt_allch_tau9	fdt_allch_tau10	fdt_allch_tau11	fdt_allch_tau12	fdt_allch_tau13	fdt_allch_tau14	fdt_allch_tau15	fdt_allch_tau16	fdt_allch_tau17	fdt_allch_tau18	fdt_allch_tau19	fdt_allch_tau20	fdt_allch_tau21	fdt_allch_tau22	fdt_allch_tau23	fdt_allch_tau24	fdt_allch_tau25	fdt_allch_tau26	fdt_allch_tau27	fdt_allch_tau28	fdt_allch_tau29	fdt_allch_tau30	fdt_allch_tau31	fdt_allch_tau32
211.21	197.79	170.34	181.04	211.57	155.86	220.4	156.81	149.06	171.44	212.02	176.86	211.82	172.22	187.83	194.56	195.01	168.12	175.31	162.43	177.91	184.05	208.25	170.1	156.59	188.39	192.14	199.62	161.42	255.05	247.72	139.51
212.2	198.58	171.24	182.11	211.64	155.72	221.03	157.08	150.38	171.7	212.72	177.51	212.71	173.34	187.81	194.67	196.29	168.44	175.99	162.81	179.19	184.47	208.52	171.26	158.33	188.87	192.5	199.54	162.57	256.14	248.4	140.57
212.2	199.67	172.13	183.16	212.79	156.61	221.98	158.07	150.77	172.75	213.7	178	213.25	173.27	189.84	195.05	195.34	169.36	176.9	164.17	179.86	186.27	208.96	170.23	158.29	190.15	194.05	201.08	163.14	256.46	248.22	141.86
213.37	200.23	172.74	183.57	213.29	157.13	222.12	158.52	151.52	172.67	215.39	178.85	214.46	174.14	190.57	196.3	197.77	169.92	178.1	164.4	180.28	186.34	209.95	171.89	159.41	190.85	194.75	201.61	164.4	257.66	249.18	141.98
214.27	200.65	173.45	184.92	213.97	158.26	223.49	159.44	152.16	173.13	216.24	179.54	214.72	174.67	190.73	197.46	197.29	170.28	179.09	165.54	181.14	187.72	210.44	172.45	159.55	191.8	195.56	202.48	164.51	259.09	250.97	143.46
215.42	202.27	174.33	185.38	215.31	159.18	223.49	160	152.76	174.38	216.29	179.81	215.47	176.1	191.46	197.71	198.31	171.21	181.07	165.63	183.05	188.6	211.56	173.36	161.05	193.05	196.58	203.73	165.53	259.07	250.93	144
215.73	202.37	175.81	186.14	216.24	160.27	225.22	161.07	154.34	174.95	217.32	181.5	216.12	177.26	192.72	199.13	199.45	172.64	180.38	167.23	184.91	189.25	213.38	174.27	161.71	192.93	197.18	203.38	166.11	259.53	252.25	145.15
216.58	203.48	175.85	186.54	216.93	160.68	226.14	161.65	155.71	175.35	218.17	181.29	216.93	176.54	193.2	200.02	199.04	173.65	179.97	167.2	184.31	190.24	213.76	174.8	161.97	193.62	197.57	204.03	167.75	261.17	253.18	145.56
217.17	204.67	177.25	187.88	217.78	161.87	226.84	162.37	156.18	176.85	218.56	182.51	217.7	178.37	194.62	200.7	201.23	174.42	181.81	168.17	184.83	190.04	213.67	176.47	163.56	195.01	198.6	205.78	167.98	261.84	253.47	146.18
217.72	205.34	178.05	188.47	218.77	162.56	227.56	163.25	157.82	176.98	219.89	183.5	218.8	178.85	195.34	201.57	201.33	175.46	182.68	169.2	185.38	191.43	214.77	177.06	163.68	195.77	199.73	206.29	168.82	262.65	255.47	146.97
218.8	205.94	178.48	188.72	219.66	163.49	228.44	164.01	157.99	177.42	220.69	184.15	218.97	179.35	196.36	201.49	202.55	174.71	184.06	170.25	186.68	192.38	215.69	178.37	164.33	196.18	200.12	206.61	169.46	263.1	255.73	148.26
219.48	205.99	178.93	189.75	220.27	163.65	229.2	164.76	157.84	178.41	220.38	186.27	220.22	180.45	198.09	202.98	202.76	176.36	183.82	171.29	188.25	193.01	216.21	178.18	165.86	197.16	201.31	207.66	169.89	264.08	256.69	148.34
220.67	207.74	180.8	190.41	221.09	164.94	229.35	165.21	159.13	180.86	222.18	185.98	220.41	181.43	197.9	204.4	203.42	176.49	185.09	170.96	187.97	194.62	216.96	179.59	166.38	197.56	201.12	208.65	171.03	265.17	257.68	149.33
221.34	208.43	180.52	191.81	221.49	165.62	229.89	166.8	159.72	179.83	223.35	186.99	221.16	181.73	198.41	204.77	204.43	178.11	185.7	172.11	188.78	194.39	217.8	179.72	167.81	197.94	202.28	209.85	171.8	265.04	259.19	150.61
221.87	208.99	181.75	191.74	222.65	165.92	231.62	166.69	160.92	180.4	223.01	187.06	222.04	182.21	199.56	205.18	204.11	179.56	187.09	172.44	190.4	195.69	218.04	180.55	167.16	198.61	203.1	210.08	172.64	267.09	259.48	151.28
222.52	209.88	183.13	192.67	222.9	167.55	232.59	168.38	161.4	181.53	225.27	187.89	222.77	183.96	200.19	206.22	204.59	180.02	186.87	173.9	190.92	195.92	219.66	181.47	168.3	199.56	203.65	211.33	173.63	267.18	260.81	152.01
223.79	210.92	183.6	194.19	223.67	167.3	232.43	168.55	161.8	181.67	224.88	188.56	223.84	184.29	201.11	207.03	206.48	179.8	187.44	175.63	191.51	196.1	222.05	182.59	169.96	200.69	205.16	211.16	174.26	267.73	261.33	152.88
224.83	212	184.42	194.67	224.79	168.32	233.92	169.18	163.26	183.05	225.2	190.62	223.67	184.75	201.12	206.69	207.16	181.93	188.59	174.98	192.94	198.34	222.12	183.96	170.74	200.6	205.94	212.36	174.72	268.81	263.34	153.78
224.71	212.62	185.1	195.54	225.96	169.14	234.34	170.21	163.59	184.48	226.82	190.71	224.66	186.08	202.11	209.18	207.36	181.25	190.13	176.67	193.28	199.09	223.97	183.76	171.47	201.26	206.71	215.51	176.05	269.59	263.24	154.75
226.12	213.43	185.9	196.53	226.59	169.86	234.39	170.95	164.41	184.87	227.66	191.23	226.24	187.25	203.53	209.37	207.74	182.53	190.22	177.07	194.03	199.7	223.12	184.69	172.35	202.36	207.28	213.12	176.04	270.06	264.1	155.35
226.41	214.34	186.36	197.4	227.81	170.57	235.88	171.62	164.26	186.04	227.41	192.87	226.24	187.29	203.9	210	208.26	183.21	190.81	177.81	194.54	199.93	223.49	185.99	172.55	202.93	208.35	214.47	177.48	270.96	266.83	156.07
227.44	215.05	187.76	197.55	228.08	171.25	236.88	172.66	166.02	184.86	228.33	192.42	227.6	187.91	204.42	211.12	209.72	184.79	192.07	178.48	196.29	200.49	224.25	187.2	174.82	203.36	208.96	215.77	177.85	272.58	266.84	156.88
228.38	215.85	188.56	198.27	229.21	172.31	238.21	173.58	166.16	186.57	230.12	193.98	227.53	189.13	206.08	211.2	210.58	185.06	193.19	179.32	196.06	201.33	225.36	186.43	174.49	204.68	209.72	215.88	178.42	272.39	267.41	158.11
229.08	216.09	189.81	199.27	229.13	172.99	238.79	173.87	167.56	186.44	230.29	194.63	228.36	189.71	205.52	212.83	210.44	185.53	193.77	180.9	197.42	202.31	227.08	187.9	175.89	205.39	210.2	216.76	179.53	273.29	268.36	158.28
229.6	217.89	190.59	199.74	230.35	173.43	239.53	175.31	167.41	187.27	231.11	195.17	229.52	190.1	207.57	212.58	211.99	186.98	194.45	180.37	198.53	203.58	228.32	189.65	175.62	205.87	211.49	217.42	179.85	274.09	269.55	159.07
230.62	218.28	191.72	200.07	231.21	174.05	240.03	175.92	168.35	189.07	231.1	197.06	230.24	191.49	208.28	214.3	211.9	188.43	195.42	181.55	199.42	204.13	228.79	189.71	176.9	206.53	212.12	218.32	180.79	274.79	269.88	160.57
230.95	219.37	192.44	201.61	232.03	175.33	240.44	176.58	169.33	188.98	232.31	196.36	231.02	190.52	208.92	214.42	212.96	188.58	196.06	182.03	198.89	204.59	230.16	190.09	177.99	207.18	212.52	218.96	182.36	275.28	271.12	161.27
232.36	220.3	192.83	201.95	232.8	175.97	241.98	177.57	170.4	189.84	234.36	197.35	231.87	192.12	208.98	215.31	213.77	189	197.21	182.37	200.23	205.59	231.09	190.35	178.48	208.75	213.2	219.29	182.56	277.2	271.82	161.65
233.23	220.77	193.79	202.7	232.9	176.76	242.25	178.77	171.31	190.27	234.14	198.25	232.14	192.41	210.38	216.34	213.66	190.65	196.74	183.99	202.27	206.2	230.91	192.29	179.56	209.07	214.5	220.03	182.77	277.18	272.05	162.28
233.84	222.08	194.71	203.5	234.36	177.98	243.24	178.58	170.95	191.84	235.23	200.13	233.69	194.49	212.02	217.14	214.34	190.91	197.72	183.67	201.71	207.46	232.73	192.26	181.03	209.25	214.92	221.22	183.81	277.82	272.91	163.56
234.11	222.12	195.47	204.09	235.53	177.9	243.99	179.66	172.06	193.3	235.69	200.49	233.6	194.36	211.89	218.11	216.03	191.55	198.78	185.57	202.46	207.43	232.52	192.89	181.27	210.09	215.6	222.14	184.62	278.59	273.91	163.45
235.38	223.39	196.32	204.57	236.1	178.86	244.89	180.91	172.94	193.21	236.49	201.19	234.25	195.79	212.78	218.71	216.1	192.21	199.95	186.45	203.72	208.34	233.7	194.51	181.71	210.33	216.22	223.08	185.17	279.67	275.19	165.05
235.89	223.94	196.71	205.5	236.55	180.07	245.75	181.68	174.14	193.6	237.7	201.37	234.44	196.59	214.51	219.15	216.53	193.74	199.62	186.43	204.62	209.34	234.63	194.87	182.24	212.11	217.39	223.89	186.73	280.22	276.04	165.73
236.57	224.51	197.23	206.58	237.5	179.86	246.48	182.1	174.61	194.57	237.31	201.6	235.58	196.77	214.71	219.55	216.83	192.73	201.5	188.02	205.47	209.77	235.15	196.91	183.9	211.98	217.88	224.14	186.62	280.96	276.74	166.39
237.1	225.5	198.54	207.4	238.65	181.06	247.46	183.47	176.49	196.03	239.39	202.89	236.76	197.1	215.59	220.5	218.32	194.69	201.67	188.3	206.2	210.63	235.49	196.64	184.95	212.79	218.76	225.23	187.74	281.39	277.06	167.35
237.93	226.36	198.95	207.64	238.93	181.94	247.47	183.44	176.84	195.9	239.22	203.25	237.29	197.11	215.67	222.24	219.86	194.7	202.33	189.85	207.12	212.38	235.72	196.85	185.29	214.05	219.29	226.01	188.43	282.25	279	167.64
238.81	226.84	200.24	208.72	240.1	182.82	248.58	184.75	176.68	196.53	240.7	204.76	237.81	198.46	216.59	222.48	219.04	195.77	203.34	189.44	206.73	211.84	237.44	198.81	186.57	214.21	220.22	227.05	188.79	283.12	278.57	168.56
239.67	227.73	201.14	209.25	240.64	183.72	248.87	185.37	178.18	197.98	241.03	204.93	238.2	199	218.52	223.55	221.07	196.71	204.21	190.29	208.32	213.69	237.69	198.61	186.35	214.58	220.99	227.05	189.91	284.03	280.22	169.3
240.84	228.54	201.72	209.71	241.11	183.36	249.97	185.8	177.95	197.6	241.71	205.49	239.84	199.87	218.48	223.61	220.62	197.04	205.22	191.82	209.02	213.85	239.19	199.07	187.73	215.72	221.08	228.31	190.92	285.05	279.94	170.03
240.75	229.42	202.08	210.91	242.08	184.85	251.55	186.54	179.3	198.39	242.83	206.99	240.65	201.19	218.04	224.96	221.25	197.4	205.33	192.29	210.54	214.58	239.72	200.4	188.09	216.66	222.67	228.95	191.62	285.55	281.13	170.85
241.6	230.06	203.38	211.52	243.13	184.98	251.87	187.28	179.89	199.87	242.78	207.21	241.27	201.56	220.2	225.34	223.42	199.14	205.59	193.05	210.87	215.29	240.48	200.11	188.65	217.55	223.4	229.38	191.63	286.28	283.25	171.6
242.77	231.14	203.75	212.14	243.6	186.29	252.98	187.35	180	199.81	243.74	208.49	241.13	203.33	221.56	225.53	222.17	200.09	207.06	194.39	211.94	215.69	240.4	201.03	189.94	217.63	223.96	231.05	193.58	287.04	282.9	172.49
243.57	231.54	204.38	213.14	244.84	187.06	253.52	189.61	181.78	200.51	244.35	208.91	242.24	202.6	222.35	226.99	224.34	200.24	208	194.03	212.5	216.62	242.4	202.86	190.61	218.09	225.44	230.92	193.87	287.31	283.87	173.78
244.38	232.28	205.07	213.88	244.79	187.34	254.51	189.63	182.39	201.16	245.23	209.42	243.4	203.71	222.92	228.64	224.3	200.74	208.24	195.18	212.75	217.33	241.61	202.2	191.28	218.58	225.3	232.04	193.76	288.36	285.25	174.1
244.73	232.98	206.16	214.23	246.32	188.1	255.89	190.62	182.89	201.89	246.51	209.96	242.9	204.27	223.35	227.85	225.22	202.02	209.62	195.61	214.19	218.39	243.46	203.63	192.57	219.4	226.51	232.5	194.49	288.88	284.14	174.28
246.01	233.71	206.9	214.47	247.25	188.98	255.88	191.16	182.93	201.86	246.59	211.29	244.44	205.58	222.78	229.12	225.39	203.1	210.06	196.91	214.26	219.49	244.32	203.97	193.14	221.02	226.98	233.19	195.67	289.8	285.2	176.35
246.75	234.74	207.96	215.46	247.94	189.61	257.2	191.96	184.34	202.85	247.47	210.93	244.72	206.47	225.3	230.07	224.91	202.57	209.49	196.32	215.05	220.22	244.65	204.88	194.29	220.78	228.18	233.98	196.34	290.51	285.71	175.95
247.38	235.52	208.47	216.41	248.95	190.72	257.2	192.65	185.29	204.37	247.73	211.82	245.46	207.02	225.26	230.49	227.47	204.64	210.98	197.54	216	220.55	245.02	206.2	194.5	221.95	228.83	234.5	196.49	291.53	286.17	176.92
254.95	243.63	216.3	223.75	256.86	197.9	265.46	200.17	192.52	210.1	256.47	219.39	252.88	213.17	233.2	238.31	233.23	211.04	218.45	205.88	222.92	227.71	254.03	213.41	201.87	228.2	235.68	242.65	204.19	298.96	295.15	185.1
263.15	251.08	223.68	230.18	264.59	203.84	272.41	207.15	198.57	216.15	263.4	226.63	259.55	219.89	241.02	246.01	239.55	218.01	224.06	212.05	230.72	235.57	262.66	219.78	209.82	234.8	242.98	249.43	210.58	305.87	302.76	191.43
270.09	259.28	231.14	237.06	272.42	211.13	279.06	213.43	205.7	221.29	270.53	234.19	265.38	226.23	248.33	253.47	246.15	224.93	231.65	218.47	239.01	241.59	268.29	227.02	215.43	242.81	250.88	257.41	217	314.27	310.04	198.83
276.98	266.8	238.03	244.56	279.89	217.67	286.81	220.92	212.48	228.11	277.41	239.9	273.07	233.31	256.07	260.84	252.01	232.73	237.29	225.11	245.35	250.02	276.68	233.71	223.61	248.5	257.27	264.69	223.8	320.9	318.82	206.76
284.26	273.95	245.88	250.34	286.21	223.9	293.75	227.79	218.65	234.19	284.54	246.9	278.87	239.91	263.77	267.41	259.98	239.29	245.88	231.62	252.7	258.25	284.36	241.13	230.33	255.29	264.46	271	230.14	327.44	325.94	212.04
291.54	280.4	252.28	257.92	293.49	230.09	299.64	233.82	225.49	239.58	291.01	254.33	285.58	246.21	271.01	274.16	264.57	245.96	251.43	238.77	261.7	264.43	290.75	247.29	237.23	261.33	272.31	278.23	237.06	335.12	332.51	218.8
298.79	288.33	260.31	264.77	301.32	237.18	307.16	241.12	230.82	246.21	297.28	260.93	291.8	252.35	278.19	281.57	270.32	252.88	259.35	245.07	267.58	270.86	297.14	254.51	244.51	267.09	277.88	283.95	242.34	340.53	340.49	227.03
305.21	294.49	267.43	270.51	307.12	243.03	314.2	247.76	236.83	251.62	304.52	267.46	297.52	258.73	284.88	288.85	276.18	259.92	264.81	250.57	274.46	277.42	303.99	262	249.94	273.58	284.35	289.98	248.55	347.16	348.11	232.08
312.35	301.58	274.01	276.86	314.23	248.68	320.35	254.3	242.68	258.99	311.03	272.58	302.83	264.6	290.75	295.4	280.78	266.56	270.97	257.29	280.91	284.36	309.3	266.74	257.27	279.18	291.33	297.47	256.71	354.5	355.1	238.94
319.3	308.11	280.46	283.26	321.94	256.1	327.26	260.85	249	264.39	317.37	279.87	308.43	269.96	297.57	302.36	287.39	272.66	276.14	263.7	288.11	291.79	316.27	273.63	265.08	285.41	296.69	303.21	261.39	359.93	362.6	246.52
326.05	315.4	287.46	288.37	327.44	261.18	332.88	267.22	255.02	268.52	323.74	284.52	314.41	275.83	304.08	308.52	292.07	278.7	282.65	269.3	294.96	296.91	321.8	279.53	270.12	289.68	302.94	310.27	267.57	366.54	368.85	250.75
331.92	321.22	293.06	294.47	333.81	267.67	339.38	273.51	261.27	274.42	329.99	291.32	320.13	280.75	309.95	314.32	298.59	284.71	288.3	275.85	300.51	303.41	328.33	285.29	275.32	296.04	308.44	314.85	273.55	373.27	376.34	258.05
338.43	327.52	299.98	299.93	340.24	272.56	345.53	278.25	267.32	279.07	334.94	296.74	325.7	286.86	316.3	322.03	301.7	291.54	292.98	280.76	306.76	309.4	334.33	292.14	282.34	300.53	314.97	321.67	277.99	377.64	382	264.89
344.44	333.95	305.86	305.45	346.17	278.88	350.91	284.26	272	284.72	340.89	302.18	331.03	291.74	322.99	327.55	307	295.08	298.73	285.4	313.79	315.12	341.24	297.26	288.15	305.69	320.84	328	283.35	385.27	388.81	269.54
350.63	339.64	312.13	311.42	352.5	283.62	356.92	289.99	277.13	289.6	345.76	307.95	335.96	296.95	329.42	332.61	312.92	301.97	304.46	291.38	319.69	321.34	345.57	302.3	294.59	311.75	327	332.28	290.55	390.69	396.52	275.63
356.6	345.72	317.82	316.61	358.49	289.03	362.94	295.69	282.87	294.12	352.22	313.56	340.76	302.42	335.15	338.86	317.09	307.64	309.22	296.19	326.2	327.65	351.74	308.65	299.15	316.31	331.81	338.94	293.87	395.7	401.16	281.84
362.48	352.1	324.49	321.54	364	294.54	367.83	301.83	287.78	299.18	357.46	319.33	345.96	307.95	340.64	344.67	321.65	313.14	316.44	303.02	331.65	332.48	358.57	312.54	304.37	322.58	337.88	343.14	299.17	402.31	407.54	286.58
368.4	357.27	329.72	327.25	369.87	299.64	373.98	305.99	292.6	303.22	361.6	325.33	349.41	312.07	346.22	350.26	327.18	319.61	319.59	306.7	337.69	337.68	364.05	318.46	310.5	325.97	342.76	348.21	305.11	406.36	413.7	292.79
374.33	363.13	334.85	332.18	375.34	304.52	379.62	311.99	297.71	307.63	368.3	329.17	353.92	317.69	352.28	356.13	330.99	323.96	325.6	312.02	342.18	343.95	370.18	325.13	315.62	330.06	348.33	355.05	309.23	411.61	419.29	297.42
380.35	368.47	341.23	336.73	381.42	309.03	384.89	316.8	302.03	313.25	372.59	334.11	359.07	321.51	357.58	361.03	337.66	328.99	329.79	316.71	348.37	349.35	374.78	329.46	323.37	335.8	352.86	358.03	313.98	418.97	425.81	302.47
385.27	374.1	345.79	341.63	387.18	315.06	389.9	322.32	306.93	317.46	376.73	339.43	363.1	327.61	363.01	366.78	339.3	334.77	334.62	320.67	355.36	353.33	379.67	334.2	326.82	339.85	357.32	363.6	319.78	422.26	432.36	309.17
391.25	379.32	351.71	346.37	392.27	318.64	395.06	326.41	311.52	321.86	382.78	343.18	368.73	330.19	368.24	371.42	345.05	338.08	340.15	327.85	358.66	360.22	386.07	339.2	331.29	344.86	362.98	369.71	323.48	427.16	436.9	312.71
396.53	385.22	357.26	351.51	397.78	322.77	399.62	331.38	317.19	324.74	387.24	348.92	372.59	335.49	373.35	376.91	347.64	344.45	343.17	331.41	364.51	363.07	390.11	343.3	337.72	347.82	367.16	372.94	327.96	432.66	443.52	317.23
401.09	389.89	361.74	355.06	402.56	327.77	404.43	336.14	320.63	329.44	391.8	352.17	376.82	338.93	378.57	382.11	351.36	348.29	348.77	336.51	370.19	369.13	395.36	349.1	340.27	353.12	372.15	378.65	334.09	436.97	447.12	323.79
406.55	395.47	366.77	360.04	407	331.64	409.39	340.8	325.45	333.84	397.14	357.82	381.25	344.19	384.21	388.19	355.62	352.51	352.65	339.17	374.54	374.45	401.16	353.09	346.23	357.07	377.27	384.54	336.41	443.4	452.54	327.25
411.18	400.41	372.18	364.24	412.04	336.08	414.13	345.11	328.82	336.69	400.21	362.52	385.46	348.24	388.44	392.09	359.4	358.78	356.38	344.3	379.98	377.84	405.05	358.05	350.31	360.59	381.48	387.48	340.36	446.22	458.3	331.02
415.97	404.47	376.48	368.47	417.38	340.83	418.55	350.18	333.76	339.5	406.5	366.36	390.02	351.99	394.57	397.14	364.41	362.03	360.98	349.6	383.93	383.1	410.73	361.97	354.35	366.28	386.26	391.98	345.91	450.84	462.6	338.04
421.42	409.37	381.58	372.98	421.29	344.84	423.17	353.39	338.51	344.41	410.89	370.62	393.26	356.61	398.42	402	366.52	366.85	364.77	353.19	388.65	387.69	414.08	365.96	360.8	368.32	391.15	397.24	348.93	456.35	468.19	339.77
425.07	414.74	386.5	377.83	425.68	348.48	427.39	358.44	341.43	348.36	413.92	375.11	396.73	359.9	402.68	405.59	370.63	370.74	369.23	358.03	395.45	391.33	417.92	371.67	363.17	372.97	394.23	400.31	353.86	459	472.77	344.41
429.46	418.35	391.02	381.14	430.6	352.6	431.31	362.55	345	352.22	418.75	378.85	400.65	363.36	406.81	409.84	374.82	374.53	374.22	360.52	398.2	397.53	424.66	373.93	368.58	376.64	399.57	404.36	356.58	463.6	477.14	350.75
435.07	422.53	395.41	385.41	434.59	356.84	436.26	366.16	349.24	355.6	421.8	382.5	404.96	366.85	412.31	415.53	377.57	380.25	376.95	365.05	402.2	400.19	427.5	378.78	371.31	380.36	402.1	408.4	360.54	467.81	482.77	352.79
438.72	427.97	399.02	389.86	439.11	360.07	439.64	370.31	352.24	359.06	426.51	387.46	407.67	371.18	416.04	420	381.62	382.97	382.46	368.54	407.22	404.38	431.4	383.25	375.85	385.31	406.11	411.52	366.67	471.46	486.98	357.7
443.47	430.96	403.4	393.31	443.85	363.68	444.29	374.99	357.29	362.42	430.76	390	412.2	374.94	419.61	424.15	385.17	388.45	384.19	372.68	410.35	408.82	435.19	387.69	380.32	388.16	412.08	418.01	367.97	475.36	490.37	360.86
447.41	435.4	407.59	397.06	448.1	368.16	448.64	378.04	360.33	366.02	433.51	394.05	415.2	378.01	424.5	426.65	390.02	391.03	387.86	375.08	415.51	411.84	440.1	392.55	384.07	390.7	413.72	419.31	372.23	480.22	495.4	364.36
451.73	440.44	411.52	400.26	452.19	370.66	451.58	382.06	363.76	368.37	437.12	398.18	418.92	382.13	427.55	430.87	391.03	394.97	392.06	379.78	419.13	416.76	443.24	394.61	389.95	395.66	417.77	423.96	376.33	483.81	497.8	370.19
456.36	442.49	415.81	403.79	455.29	375.03	455.42	386.45	366.6	371.73	441.21	401.48	422.59	385.41	432.29	436.02	395.02	399.76	395.15	385.32	422.75	420.52	449.4	398.67	391.32	397.15	421.17	427.33	379	488.49	501.74	372.22
459.27	447.44	419.69	406.95	459.29	379.28	459.95	389.4	370.83	374.88	444.42	405.95	424.67	388.41	435.57	438.74	398.21	401.7	400.22	385.9	427.8	424.21	455.04	403.34	395.9	401.24	424.57	430.2	382.37	491.21	508.45	376.73
463.1	452.39	422.8	410.51	463.05	382.01	463.33	393.4	374.3	377	448.38	408.1	427.16	392.14	440.23	443.17	401.79	407.84	401.71	390.05	430.89	429.01	456.24	405.18	400.91	404.18	430.45	435.91	388.2	493.88	510.79	380.18
466.99	455.07	426.79	413.69	467.37	385.1	466.86	396.63	377.67	381.39	453.08	412.36	431.57	394.96	444.46	446.35	406.13	408.33	405.68	394.61	434.09	430.43	459.79	409.09	401.65	406.56	431.94	437.35	389.16	498.93	516.58	382.56
471.41	458.91	431.62	417.03	470.08	388.97	470.65	400.3	380.97	383.2	454.45	414.9	435.04	398.17	446.95	449.94	406.94	412.71	407.95	396.03	438.5	434.91	464.15	412.9	405.82	411.25	436.38	441.17	391.9	500.8	521.99	389.34
474.48	463.74	433.58	420.11	474.35	391.3	472.44	403.15	383.55	387.36	458.67	418.68	436.66	401.23	451.14	454.45	410.15	415.5	411.45	399.36	440.97	439.21	467.51	415.31	411.16	413.05	438.62	446.08	397.53	504.92	523.14	390.19
478.11	466.23	437.5	422.94	477.33	394.66	476.66	406.44	386.49	389.16	460.99	421.18	440.4	403.45	454.23	456.95	413.84	418.39	415.84	404.02	444.92	441.75	470.19	418.79	412.12	416.2	441.71	447.94	398.23	509.68	527.03	393.48
480.9	469.7	441.26	426.79	480.48	398.66	480.47	410.11	390.81	391.83	465.21	424.92	442.93	407.34	457.87	460.3	416.14	422.59	417.52	405.26	447.95	445.67	472.62	423.62	416.26	419.15	447.29	452.07	401.67	511.59	533.12	397.62
485.25	472.69	445.23	429.6	485.36	400.66	483.61	413.38	392.93	396.07	467.82	427.41	447.02	409.66	461.91	464.76	421.1	425.06	422.48	408.77	451.7	448.01	475.35	425.27	419.08	422.26	448.47	454.67	407.08	515.06	534.48	399.83
488.9	476.73	447.69	432.83	487.04	403.41	486.25	415.93	394.87	397.65	470.96	431.49	449.86	412.83	464.09	467.17	420.49	428.16	423.58	411.98	456.43	451.78	480.36	428.84	421.9	426.65	451.3	456.66	407.13	520.84	538.26	404.87
491.87	478.35	452.17	435.46	490.68	407.13	490.71	418.7	398.75	400.81	474.8	434.14	452.02	415.49	468.05	470.08	424.52	431.33	426.05	413.92	458.49	454.36	481.81	431.54	426.8	427.14	454.9	460.51	410.63	521.25	543.68	405.58
494.72	482.14	454.95	437.95	495.29	408.88	492.16	421.83	401.4	402.72	478.11	436.72	454.73	418.13	470.57	473.38	426.34	433.39	429.13	419.08	461.4	457.34	485.6	434.49	428.81	429.78	457.54	463.61	414.24	524.56	545.13	408.89
498.96	484.95	457.43	441.18	496.81	412.13	495.52	425.58	404.56	405.56	480.61	439.26	457.46	420.66	473.96	476.44	428.58	438.95	431.32	420.54	465.36	462	489.93	438.67	430.8	435.09	461.93	467.68	416.51	530.01	547.88	415.24
501.23	488.78	460.4	444.58	500.41	415.54	499.36	427.56	405.58	408.94	482.64	441.24	459.32	423.26	477.38	480.53	434.24	440.01	435.84	423.48	468.24	462.78	492.12	439.65	436.71	435.32	462.63	468.47	419.34	530.04	553.58	414.27
504.34	491.21	464.01	446.58	503.94	417.96	500.9	430.43	409.81	410.29	485.43	445.1	462.41	425.84	479.94	482.97	434.23	442.43	438.21	426.69	472	465.58	495.29	443.11	436.98	440.33	466.76	470.57	421.49	533.24	553.99	417.37
507.79	494.44	466.66	449.79	506.79	420.61	503.38	434.24	412.89	412.57	488.79	446.82	464.46	428.56	482.62	485	437.49	445.82	439.99	427.73	473.4	469.88	498.21	447.47	440.58	440.63	469.29	476.13	424.64	538.32	557.49	423.44
510.77	497.33	469.5	452.72	509.4	424.32	507.7	436.66	415.07	415.52	491.21	450.39	467.58	431.36	485.93	488.3	440.65	448.63	442.45	433.39	476.58	472.97	499.97	448.45	445.31	444.7	471.49	476.13	428.96	538.4	560.96	422.97
514.71	500.16	473.52	454.69	512.44	425.67	509.85	439.34	417.41	418.3	494.2	452.75	470.43	434.1	488.77	490.7	441.77	452.03	444.96	432.44	480.86	474.88	506.73	452.01	445.64	445.32	475.37	480.12	429.03	541.31	562.65	425.99
518.22	503.92	475.19	456.76	515.83	428.31	514	442.21	420.61	420.84	496.95	455.36	471.97	436.53	491.77	495.16	446.78	453.8	448.37	436.94	482.49	477.37	506.76	455.06	448.43	447.66	476.19	482.23	431.88	546.43	566.12	429.17
519.9	505.61	478.22	460.63	518.38	431.54	516.74	444.44	423.21	422.14	499.31	458.31	474.53	439.36	494.36	496.57	446.68	456.92	450.05	439.57	486.44	480.28	511.86	457	452.03	452.27	481.21	484.19	436.44	546.62	568.67	431.54
522.67	509.31	482.26	462.26	522.25	433.11	518.56	446.71	424.66	425.47	502.49	460.65	476.98	441.33	496.5	499.51	448.68	460.49	452.61	441.4	487.12	484.33	513.66	460.88	453.7	453.24	482.03	488.14	437.36	550.19	571.15	434.47
526.4	512.17	483.7	464.35	523.3	435.66	521.84	449.94	427.71	426.62	504.73	462.54	478.94	443.53	500.37	502.09	454.14	461.38	456.29	445.97	491.88	484.78	516.68	461.24	457.93	455.74	484.82	489.28	439.96	552.21	576.11	437.97
527.9	514.78	486.8	468.25	526.83	438.52	523.62	452.02	429.46	429.48	507.84	466.22	481.98	446.71	503.75	505.6	452.31	462.85	457.6	445.93	492.62	487.27	521.45	463.66	458.25	458.36	486.94	492.29	444.21	554.44	577.4	438.77
530.42	518.29	488.88	469.74	530.03	441.13	526.4	454.24	432.25	432.36	509.71	467.52	483.39	448.42	505.36	508.29	457.14	466.39	461.31	448.57	495.27	492.56	521.87	468.45	460.7	460.12	489.6	494.33	444.36	557.37	579.56	441.98
