169.35	169.1	170.03	169.96	169.52	169.57	170.03	169.27	169.43	169.01	169.12	169.47	169.11	169.25	168.79	169.22	169.07	169.79	169.01	169	169.64	170.07	169.41	169.05	169.11	169.64	169.23	170.23	169.42	169.68	168.52	169.12	169.76	169.19	169.66	169.34	170.23	168.88	169.41	169.39	170.71	169.18	169.02	169.67	169.75	169.36	169.21	169.52	169.24	169.25	170.11	169.53	169.38	169.73	169.44	169.21	169.52	168.68	170.34	169.97	169.47	169.81	169.49	169.96	169.85	169.54	169.48	169.47	169.45	169.48	169.59	169.62	170.13	169.42	169.39	170.25	170.26	169.7	169.91	169.43	169.28	169.68	169.07	170.86	169.41	169.48	169.28	169.59	169.75	170.11	169.87	169.83	169.97	169	170.33	169.73	169.6	170.06	169.2	169.81	170.5	169.7	169.21	169.67	169.78	169.78	169.76	169.55	169.42	169.98	170.03	169.21	169.76	169.96	169.93	169.46	170.27	170.68	169.86	169.74	170.34	169.87	170.11	169.8	170.05	170.25	169.24	169.2	169.88	169.74	170	169.87	169.68	169.91	169.63	170.16	169.88	170.37	170.82	169.16	169.91	170.67	170.11	169.8	170.04	169.33	170.48	169.64	170.06	169.81	169.84	169.49	169.47	170.33	170.33	170.35	169.87	170.44	169.96	169.92	169.87	170.02	169.77	170.82	170.62	170.39	169.72	169.81	170.02	170.34	169.26	169.96	169.06	169.77	170.76	169.87	169.89	170.11	169.74	170	169.37	170.04	170.73	170.05	169.99	170.28	170.03	169.69	170.39	169.95	170.23	170.03	169.85	170.24	170.26	170.01	170.07	170.94	169.9	170.48	169.79	170.01	170.21	169.12	169.65	170.05	170.48	171.06	169.62	169.72	169.97	169.89	169.57	170.12	170.39	170.21	170.45	169.96	169.88	169.8	170.22	170.25	170.16	169.91	169.67	170.01	170.2	170.18	169.69	170.4	170.75	169.76	169.72	170.06	170.26	170.91	169.78	170.98	169.76	170.09	170.53	170.04	170.6	170.48	171.17	170.42	169.32	170.53	170.28	170.76	170.28	170.17	170.96	169.82	170.7	170.36	170.36	170.87	170.18	170.35	170.03	170.11	170.01	171.07	169.6	170.69	170.36	169.77	170.27	170.64	170.26	170.82	170.58	170.35	170.16	168.94	170.06	169.5	169.23	169.76	169.46	169.97	169.06	169.82	169.91	169.25	169.24	170.19	169.63	169.6	169.82	169.39	169.07	169.78	169.34	169.51	170.27	169.49	168.84	168.73	169.27	169.29	168.92	169.21	168.5	168.44	169.19	168.11	169.24	168.73	169.08	168.92	168.86	167.83	168.82	167.84	168.38	168.66	167.89	168.75	167.92	167.4	167.75	168.28	168.25	167.3
153.74	154.3	155.04	154.02	154.13	154.95	154.62	153.91	154.85	154.1	154.21	154.27	155.14	154.16	154.91	154.57	154.76	153.97	153.37	154.1	154.54	155	155.09	154.25	154.08	154.14	154.33	155.06	154.06	154.99	155.01	154.11	154.46	154.45	154.8	154.85	155.6	154.5	154.88	155.07	155.05	154.68	154.5	155.06	154.05	154.68	154.31	154.54	154.2	154.39	154.38	154.65	154.57	154.95	154.45	154.13	154.39	153.94	155.61	154.91	154.17	154.62	154.57	155.1	154.89	154.61	154.33	155.31	154.15	155	154.34	155.29	155.04	154.28	154.3	154.99	155.35	154.56	154.63	154.45	154.01	155.2	153.85	155.03	154.75	154.64	154.46	154.43	154.35	154.86	154.9	154.73	154.73	153.81	154.76	154.65	154.78	155.19	154.45	154.28	155.29	154.77	154.7	154.59	154.83	154.84	154.82	154.89	154.45	155.4	154.59	155.21	154.14	155.33	155.61	154.58	154.47	155.28	154.91	154.65	154.96	154.63	155.12	155.23	154.66	154.93	154.63	154.63	154.68	154.99	155.21	154.7	154.57	155.16	154.29	155.36	154.44	154.88	155.51	154.81	154.76	155.35	154.82	155.04	154.94	155.01	154.69	154.99	154.53	154.64	154.77	155.22	154.35	154.81	154.81	154.87	154.25	155.2	155.13	154.77	155.33	155.29	154.68	155.45	155.68	154.95	155.07	155.09	154.58	154.66	155.07	154.35	153.79	154.08	155.24	154.65	154.85	154.92	154.76	154.94	155.09	154.36	155.55	155.03	154.88	155.55	154.6	154.31	154.88	154.73	155.82	154.46	154.98	154.46	154.94	154.31	154.98	155.46	155.13	155.2	155.08	155.78	155.61	155.02	154.39	154.67	155.1	155.52	154.9	155.4	155.1	155.04	154.31	155.22	155.02	155.45	154.91	154.48	154.72	155.03	155.03	155.19	154.79	154.92	154.99	154.72	155.23	154.71	154.97	155	155.13	154.7	155.41	155.31	154.88	155.72	154.66	155.37	155.35	154.58	154.89	155.07	154.94	155.71	155.64	155.1	154.19	155.08	154.76	155.39	154.67	154.32	155.36	155.01	155.49	154.98	154.87	155.55	155.51	155.13	154.52	155.69	154.9	155.49	154.76	155.78	155.11	154.6	155.02	154.84	154.84	155.19	155.26	154.63	153.93	153.37	154.9	154.04	153.83	154.83	154.78	154.1	154.28	155.22	153.98	154.79	154.62	155.25	153.82	154.29	155.1	154.17	153.98	154.69	153.77	154.52	154.74	154.36	153.51	153.89	154.33	154.18	154.24	153.11	153.95	153.69	153.49	153.21	153.8	153.02	153.68	153.84	153.61	153.54	153.22	153.57	153.84	153.75	153.33	153.91	152.87	153.02	152.65	152.37	153.47	152.96
126.55	126.66	127.11	127.06	126.41	126.9	126.77	127	126.44	127.28	126.98	126.6	127.34	126.58	126.75	126.48	127.49	126.74	126.41	126.86	127.48	126.39	127.27	127.14	126.65	126.77	126.66	127.69	127.45	127.55	126.99	126.38	127.38	126.63	126.95	126.19	127.33	126.1	127.08	127.08	128.61	127.52	126.27	127.72	126.39	126.94	127.84	127.27	126.91	126.35	126.45	126.47	126.63	127.33	126.96	127.13	126.92	126.82	127.41	126.93	126.45	126.78	126.78	127.44	127.56	126.41	126.33	127.72	127.99	127.22	126.53	127.68	127.11	127.14	126.81	127.26	127.31	126.24	127.88	126.84	126.65	127.39	126.45	127.37	126.86	126.91	127.46	127.08	126.97	127.76	127.49	126.78	127.12	126.79	127.26	127.31	127.13	127.48	127.27	126.96	128.36	127.12	127.13	127.04	127.19	126.68	127.94	127.28	127.35	127.64	127.24	126.81	126.63	127.28	127.08	127.04	127.14	127.77	127.18	126.8	127.14	127.91	127.15	127.53	128.23	126.81	126.49	127.22	126.96	126.88	127.39	127.32	127.31	127.17	126.92	127.6	127.69	127.15	128.11	127.07	127.58	127.42	127.55	128.17	127.15	127.87	127.57	127.01	126.22	127.14	126.9	127.19	127.12	127.68	127.49	127	127.05	127.11	127.64	127.16	127.82	127.53	126.68	127.69	127.38	127.21	127.38	127.68	127.55	127.23	127.43	127.49	126.46	126.97	128.44	127.34	127.35	127.25	127.68	127.26	126.87	126.92	128.05	127.84	127.22	127.15	127.23	127.27	127.68	127.11	128.28	127.39	127.47	126.98	127.8	127.33	127.21	127.6	127.6	127.75	127.14	127.44	127.25	126.62	128.12	127.8	127.83	128.21	126.75	127.19	127.9	128.14	127.29	127.82	128.37	127.58	127.28	126.62	127.36	128.14	127.18	127.43	127.15	127.17	127.64	126.62	127.45	126.62	127.46	127	128.36	127.47	126.69	127.46	127.7	127.87	126.81	127.81	127.17	127.54	127.5	127.63	127.31	128.07	127.43	127.45	126.95	127.66	127.96	127.87	128.08	127.42	128.23	127.99	128.19	127.36	127.64	127.97	128.03	128.13	127.67	127.55	126.64	127.73	127.11	127.63	128.08	127.35	127.03	127.5	127.49	128.6	127.51	127.8	127.52	125.89	127.6	127.44	126.85	127.65	127.03	127	126.71	127.2	126.72	126.97	127.13	126.95	126.92	127.21	126.65	126.83	126.27	126.89	126.51	127.55	126.4	126.94	125.97	126.27	126.15	127	125.62	125.95	126.37	125.42	126.08	125	126.02	125.59	125.38	126.32	125.66	125.82	125.26	124.7	125.7	125.64	125.17	125.55	125.13	124.28	125.66	125.08	125.72	124.82
141.82	141.14	142.45	141.02	141.53	141.33	140.97	141.55	141.29	141.07	140.85	141.18	141.35	141.17	141.57	141.85	141.35	140.75	140.28	141.66	141.47	141.7	141.72	141.17	140.7	141.06	141.55	141.49	141.27	141.79	141.28	141.31	141.28	140.98	141.64	141.67	141.41	141.43	141.85	141.33	142.18	141.92	141.43	141.68	141.25	141	141.23	141.16	141.81	140.99	141.1	141.52	141.89	141.45	141.23	141.91	141.56	140.92	141.95	141.74	141.72	141.75	141.76	142.51	141.73	141.16	141.05	142.03	141.59	141.93	141.66	141.72	141.79	141.72	141.43	142.37	142.3	141.85	142.07	141.1	141.36	141.68	141.21	141.81	141.68	141.64	142.13	141.82	141.46	142	141.51	141.48	141.81	140.85	141.37	142.32	141.25	142.09	141.52	141.76	141.74	141.6	141.37	141.47	141.61	141.87	141.66	142.02	141.52	142.22	141.87	141.7	141.71	141.65	141.85	141.65	141.56	141.79	141.76	141.43	141.72	141.56	141.54	142	142.29	141.23	140.96	141.6	142.06	141.58	141.81	141.61	141.27	142.17	141.71	141.67	142.11	141.68	142.52	141.97	141.99	141.96	142.21	141.78	141.9	141.26	141.65	142.12	140.97	141.42	141.45	141.48	141.55	141.86	141.73	141.28	141.22	141.84	141.77	141.6	142	141.69	141.73	141.67	142.1	141.71	141.43	141.43	141.55	141.57	141.51	141.38	141.33	141.72	142.52	141.88	142.07	141.47	141.4	141.87	141.37	141.91	142.16	141.89	141.85	142.04	141.9	141.4	141.74	142.51	142.46	142.46	142.06	141.64	142.39	141.77	142.45	142.06	142.18	142.05	141.48	141.73	142.31	141.44	141.73	141.39	141.86	141.97	141.24	141.84	142.1	142.16	141.75	141.85	141.72	141.71	141.63	142	141.86	142.11	142.16	142.41	142	141.64	141.74	141.1	142.59	142.38	141.51	142	142.41	141.68	141.69	141.67	141.85	142.4	141.74	142.53	141.75	141.72	142.42	142.49	141.95	142.09	142.39	142.37	141.6	141.49	141.33	142.19	141.96	141.62	142.07	141.92	142.2	142.04	142.56	141.98	141.46	142	141.55	141.81	141.5	142.39	141.71	141.92	142.28	142.31	142	142.04	142.05	142.5	142.28	142.42	141.61	140.78	142.05	141.56	141.35	141.58	141.67	140.93	141.07	141.33	141.54	141.64	142.11	141.39	141.04	141.18	141.72	141.24	140.78	141.3	140.46	141.43	141.35	141.05	141.04	140.53	140.59	141.08	140.83	140.52	140.48	140.97	140.71	140.12	140.54	140.99	140.47	140.79	140.73	139.92	140.15	140.36	139.96	140.97	140.36	140.25	139.68	139.66	140.7	140.4	141.17	140.16
169.12	168.45	169.58	169.76	168.94	169.32	169.44	169.17	169.79	168.07	168.84	169.55	169.06	168.83	168.72	169.21	169.49	169.34	169	169.72	169.32	169.67	169.28	169.11	168.93	169.44	168.52	170.1	169.6	169.47	169.5	169	169.29	169.44	169.48	169.19	169.35	169.01	169.76	169.64	169.85	169.16	169.67	170.05	169.19	168.91	169.3	169.42	169.09	169.29	169.08	169.48	169.56	169.78	169.24	170.01	169.36	168.97	170.49	170.13	169.9	169.55	169.82	170.2	169.93	168.95	169.65	169.58	169.07	169.94	170.03	170.28	169.9	169.33	169.19	169.79	170.26	169.45	169.55	169.64	169.45	169.77	169.17	170.23	169.64	169.89	169.47	170.16	169.78	170.09	169.94	169.31	169.23	168.62	170.21	169.52	169.23	168.96	169.54	169.1	169.81	169.74	169.15	169.43	169.44	169.49	169.34	170.12	169.81	169.96	169.49	169.35	169.31	169.65	170.24	169.6	169.31	170.28	169.91	169.35	170.24	169.3	169.56	170.68	169.76	169.54	169.72	169.12	169.79	169.36	170.09	169.21	169.24	169.93	169.17	170.14	169.84	169.55	170.74	169.34	170.23	170.18	170.36	169.63	170.03	169.92	169.85	169.79	169.5	169.45	169.73	170.36	169.66	170.09	169.18	169.27	169.58	169.68	169.98	169.95	170.17	170.03	169.99	169.12	169.48	170.1	169.06	169.82	169.13	168.87	169.57	169.77	168.47	167.97	169.46	168.8	169.29	169.41	169.6	168.76	169.18	169.94	169.75	169.52	169.54	169.63	169.29	168.62	169.27	169.88	170.16	169.34	169.09	168.97	169.34	169.46	169.99	170.03	169.47	169.66	168.84	169.93	169.29	169.42	169.77	169.45	169.42	170.39	169.14	170.09	170.24	170.17	169.39	169.33	169.82	169.76	169.39	169.51	168.97	169.78	169.78	169.71	169.74	169.62	169.61	169.37	169.69	169.48	169.34	169.18	170.38	169.45	168.95	169.73	170.23	170.09	169	169.52	169.27	169.37	169.44	169.51	169.2	169.93	169.66	169.73	169.5	169.76	170.04	169.87	169.19	169.27	170.31	169.48	170.18	169.52	169.72	170.69	170.44	169.86	169.7	169.52	169.65	170.49	169.23	170.18	169.9	169.6	170.19	170.21	170.12	170.38	169.77	170.61	170.06	169.06	169.77	169.06	169.14	170	169.2	169.56	169.58	169.88	169.11	169.93	169.76	169.38	169.49	169.3	170.28	169.06	168.63	169.77	168.81	169.76	169.45	169.52	168.2	168.97	169.35	169.31	169.25	168.73	168.12	168.71	168.68	168.24	169.27	168.78	168.05	169.01	168.8	168.33	168.36	168.52	168.25	168.34	168.08	167.96	167.3	167.76	168.21	167.27	168.88	167.88
117.14	116.83	117.67	117.2	117.11	117.51	117.33	117.1	117.3	117.37	116.73	117.01	117.39	116.73	117.1	117.39	116.93	117.27	116.83	117.44	118	117.55	117.16	116.53	116.54	116.38	116.73	116.55	116.96	117.31	116.57	116.29	116.38	117.02	117.2	116.49	117.1	116.27	116.53	116.71	117.71	116.93	116.63	116.95	116.65	116.34	116.92	116.6	116.73	116.76	116.13	116.49	116.91	116.54	117.16	116.49	117.13	116.4	118.05	117.46	116.97	117.22	116.68	117.28	116.62	116.49	116.66	117.5	117.12	117.09	116.61	117.33	117.85	116.55	116.66	116.93	117.13	116.9	116.93	116.76	117.17	117.73	116.26	118.01	117.9	116.67	117.23	116.71	117.27	117.59	116.88	116.54	116.36	116.19	116.79	116.85	116.99	117.41	116.93	116.99	117.98	116.41	116.6	116.98	117.18	117.16	117.58	116.88	116.82	117.4	116.84	116.6	117.1	117.06	117.6	116.47	117.86	117.19	116.72	117.03	117.23	117.09	117.52	117.46	116.91	117.1	116.36	116.89	116.82	117.02	116.94	116.83	116.43	117.58	116.68	117.51	116.86	116.92	117.84	117	117.56	117.83	117.26	116.74	117.72	117.1	117.34	116.74	116.65	116.88	116.97	116.88	116.95	117.2	117.17	116.63	117.31	117.1	116.97	117.05	117.77	117.13	117.29	117.01	117.47	117.18	117.43	116.92	116.67	116.85	117.22	118	116.37	116.23	117.59	117.06	116.94	117.03	117.6	117.14	117.3	116.94	117.59	117.61	117.32	118.11	117.01	116.72	117.55	117.26	118.13	116.81	117.51	117.18	117.22	116.87	117	118.13	117.57	117.82	116.7	117.14	117.85	116.75	116.45	116.45	117.29	118.31	116.91	117.38	117.62	117.48	117.06	116.99	117.54	117.29	117.64	116.94	116.96	117.25	117.73	117.78	117.2	117.04	117.57	116.93	118.43	117.11	117.05	117.6	117.95	116.69	116.44	116.77	117.62	118.01	116.94	117.87	117.11	117.07	118.01	117.54	116.79	118.13	117.58	117.71	116.65	117.22	117.85	117.41	116.78	117.57	117.9	117.59	117.68	117.65	117.27	117.57	117.17	117.27	116.99	117.64	116.81	117.9	117.27	117.67	117.22	117.59	117.11	117.3	117.57	117.72	117.17	117.57	116.83	116.26	116.96	116.89	116.88	117.4	116.96	116.25	116.99	117.01	116.49	117.12	116.49	117.03	115.99	116.96	117.17	116.59	116.62	116.04	116.61	116.69	116.89	116.72	116.76	116.15	116.28	116.17	116.26	116.06	116.19	115.74	116.33	115.44	116.25	115.94	115.91	116.34	116.02	115.7	115.5	115.78	116.07	115.71	115.33	116.27	115.34	115.09	115.65	115.75	115.77	115.1
179.26	179.11	179.8	179.79	179.63	180.33	180.31	179.8	180	179.47	179.31	179.73	179.53	179.23	179.26	180.28	180.46	179.69	179.3	179.49	180.76	180.16	180.08	179.31	180.03	180.17	179.61	180.71	179.44	179.72	179.71	180	180.25	179.69	179.76	179.57	181.02	179.7	181.09	179.91	180.82	179.79	179.28	180.42	179.72	180.22	179.56	179.84	179.58	180.3	179.94	180.15	179.65	180.22	179.71	180.02	179.01	180.59	180.78	180.48	179.59	180.63	179.21	180.43	180.75	179.86	180	180.78	180.36	180.23	180.38	180.85	180.19	179.76	179.2	180.78	180.36	180.24	179.71	180.2	180.16	180.89	180.08	180.13	179.96	179.93	179.94	180.03	180.05	180.65	180.09	180.05	179.72	178.75	180.65	180.28	180.2	180.04	179.65	179.76	180.86	179.3	179.44	180.39	179.89	180.21	180.71	180.35	179.65	180.56	179.95	179.98	179.54	180.15	180.8	180.08	180.37	179.93	179.82	179.95	180.84	179.66	180.82	180.53	180.49	180.06	179.63	180.08	180.45	179.49	180	179.3	180.09	180.44	179.14	180.19	180.59	180.51	181.4	179.46	180.54	180.65	180.78	180	181.23	180.33	180.57	179.93	179.44	179.74	180.59	179.98	179.49	181.07	180.38	180.33	179.52	180.93	180.3	180.08	180.64	180.6	180	180.19	180.37	180.72	180.26	180.03	179.83	180.38	180.34	179.74	178.9	179.57	181.37	180.14	179.76	180.5	180.39	180.23	180.16	180.43	180.8	180.67	180.09	180.57	180.13	179.37	180.53	180.81	181.11	180.45	180.17	180.22	180.31	180.08	179.5	180.89	181.06	180.92	180.11	180.4	180.91	180.52	180.05	180.62	180.23	181.16	179.91	180.47	180.76	180.15	179.94	179.8	180	180.11	180.35	180.01	179.94	180.24	180.41	180.9	180.94	180.15	179.96	179.52	181.12	180.39	180.14	179.94	181.19	179.84	179.65	180.52	180.72	181.26	179.87	180.3	180.28	180.59	180.32	180.16	179.56	180.26	180.39	179.94	179.32	180.18	180.68	180.51	179.62	180.37	180.55	180.8	180.09	180.02	180.34	181.27	180.51	180.16	180.39	180.16	180.07	181.01	179.42	180.88	180.5	180.54	180.45	180.17	180.19	181.36	181.01	180.34	180.15	179.46	180.33	179.93	179.26	180.47	179.63	179.12	179.81	180.23	179.96	181.1	179.87	180.2	179.87	180.26	180.25	179.59	179.51	179.85	179.32	180.63	180.19	180.17	179.38	179.74	179.29	180.07	179.9	179.21	178.61	179.43	179.8	178.75	179.51	179.31	179.44	179.07	179	179.01	178.81	178.58	179.01	178.5	178.85	178.77	178.05	178.14	177.96	178.54	178.98	178.61
114.85	115.07	115.61	115.13	115.11	115.87	115.24	115.57	115.57	114.36	114.61	115.48	115.84	115.21	115.42	115.56	116.1	115.23	114.48	115.54	116.18	115.15	115.89	115.31	115.46	115.76	115.22	116.35	115.38	116.26	115.83	115.32	115.18	115.73	116.17	114.88	115.79	115.17	115.68	115.32	116.57	115.33	115.07	116.17	115.82	115.21	115.94	116.01	115.88	115.19	114.88	115.4	115.52	115.94	115.42	115.72	114.69	115.43	116.44	115.87	115.45	115.62	115.19	116.1	116.38	115.2	114.99	116.37	115.56	115.61	115.59	116.14	115.94	116.03	115.95	116.4	115.79	114.98	115.62	115	114.9	115.96	115.1	116.33	115.91	116.07	115.34	115.61	115.46	116.33	116.11	115.77	115.36	115.22	115.78	115.97	115.97	116	114.91	115.52	116.44	115.32	115.16	115.15	115.49	115.59	115.75	115.72	115.5	116.35	116.28	115.6	115.7	115.85	116.33	115.39	116.18	116.17	116.06	115.72	116.09	115.74	116.28	116.44	116.29	115.33	115.06	115.85	115.26	115.81	115.7	115.7	115.9	115.69	115.14	116.15	116.09	116.17	117.45	115.43	116.44	116.23	116.29	115.73	116.32	115.65	116.01	116.01	115.65	115.2	115.31	116.19	115.91	116.45	116.07	115.83	115.09	116.28	116.17	116.01	115.97	116.08	115.61	115.97	116.18	116.51	116.16	115.58	114.56	115.86	115.97	116.12	114.8	114.88	116.75	115.57	115.74	115.86	115.65	115.36	115.94	116.07	117.16	116.5	115.56	116.73	116	115.55	116.15	116.59	116.86	115.94	116.28	116.04	116.73	115.92	116.14	116.26	116.22	116.4	116	116.4	115.82	115.3	115.62	115.93	116	116.84	115.11	116.05	115.7	116	115.44	115.63	116.02	116.35	115.67	115.64	115.69	115.62	116.16	116.19	116.17	115.68	116.32	115.74	116.47	115.98	115.6	115.57	116.84	115.57	115.43	116.13	115.86	116.48	115.74	116.84	116	116.08	116.15	116.45	115.77	116.4	116.38	116.02	115.36	115.97	116.63	117.17	115.65	115.74	116.25	116.64	116.4	115.95	115.89	116.86	115.91	115.87	115.99	116.14	115.53	116.87	116.05	116.49	116.13	115.78	115.82	115.59	116	116.95	116.79	116.98	116.06	114.6	116.36	115.2	115.42	116.57	115.33	114.76	115.34	115.4	115.52	115.96	115.64	115.58	114.96	115.65	116.03	115.34	114.7	115.49	115.28	115.68	115.8	115.52	114.83	114.96	115.52	114.54	115.17	114.49	114.21	114.31	114.83	113.94	114.36	114.95	114.32	114.04	114.78	114.58	114.15	114.55	114.83	114.46	114.71	113.97	114.09	113.27	113.92	114.27	114.71	113.36
109.11	109.45	110.29	109.41	109.22	110.47	110.05	109.4	110.45	109.3	108.99	110.03	109.19	108.49	109.2	110.11	110.17	109.86	109.01	109.8	110.4	110.08	109.84	108.8	109.59	109.73	109.41	111.26	110.06	110.32	109.68	109.65	109.18	110.21	110.12	109.98	110.27	108.8	109.75	109.98	110.9	109.86	109.53	110.15	109.61	109.17	109.67	109.64	109.91	109.2	108.99	109.96	109.89	110.08	108.52	109.79	109.42	110.11	111.78	110.76	110.34	110.04	109.31	110.7	109.77	109.1	110.17	110.39	109.57	109.78	110.17	110.03	109.87	110.04	109.79	110.68	110.55	109.94	109.59	109.89	109.92	111.45	109.42	110.34	110.52	109.6	110.56	109.94	109.48	110.59	110.29	110.25	109.93	109.19	110.53	110.48	110.09	110.99	109.25	109.43	110.93	110.08	109.97	110.29	109.97	110.81	110.71	110.27	110.03	110.5	110.8	109.46	109.95	110.07	110.72	109.47	110.92	110.27	111.83	110.16	110.05	110.04	110.45	110.91	110.67	109.35	109.74	110.11	109.62	109.91	110.09	109.89	110.06	111.22	109.11	110.67	110.44	110.2	111.14	109.67	111.25	111.58	110.73	109.46	111.3	110.32	110.66	110.38	109.26	110.04	109.89	110.48	109.31	110.09	110.36	109.69	109.75	111.23	110.06	110.18	110.79	109.8	110.08	110.05	110.3	111.09	110.64	110.48	109.57	110.05	110.44	110.84	109.28	109.16	111.72	110.03	110.01	109.81	110.03	109.86	110.81	109.9	111.59	110.99	111.04	110.98	109.79	109.77	110.6	111.11	110.55	109.89	110.52	109.84	110.7	109.43	110.13	111.08	110.13	111.1	109.76	110.63	110.74	109.19	109.66	110.14	110.64	111.84	109.5	109.7	111.26	110.43	110.48	109.79	109.44	110.49	110.64	109.58	108.85	111.08	110.7	110.72	110.3	110.53	110.95	110.01	110.54	110.46	109.61	110.21	111.28	110.14	110.65	110.3	111.25	111.15	110.32	110.55	110.73	110.14	109.99	111.52	110.24	111.14	111.43	110.08	108.83	110.66	110.69	111.04	110.07	110.09	111.63	111.49	110.7	110.74	110.99	110.8	110.66	110.46	110.3	110.06	110.28	111.68	110.26	111.17	110.69	110.66	110.73	110.95	110.52	111.84	111.35	111.83	110.51	109.02	110.4	109.61	109.39	111.8	111.08	110.05	110.23	111.11	109.97	110.66	110.74	110.71	111.13	110.74	111	110.87	109.61	109.58	109.9	110.52	111.33	110.64	110.1	109.89	110.41	110.46	110.02	110.42	109.55	109.22	109.8	108.96	109.44	110.45	109.36	110.06	109.89	109.76	109.41	110.16	109.17	109.72	108.78	109.08	109.23	108.51	109.38	109.3	109.59	108.49
135.3	135.26	137.2	136.17	135.61	137.44	136.65	136	137.1	135.47	135.44	135.9	135.57	135.8	135.75	136.29	136.51	136.61	135.69	136.23	136.98	135.96	136.56	135.95	135.7	135.59	134.98	137.52	136.13	136.47	135.92	136.23	135.11	137.01	136.36	135.75	137.33	135.43	136.07	136.81	137.39	136.28	135.56	136.35	135.37	135.5	136.64	137.28	135.73	135.65	135.72	137.38	136.42	136.85	136.38	136.73	135.79	136.01	137.79	137.16	136.77	137.04	135.37	137.82	136.98	136.17	135.73	137.13	136.16	136.3	137.18	136.7	136.78	136.11	137.02	137.09	136.76	135.46	135.98	136.27	135.86	137.8	136.12	136.7	137.91	136.13	136.76	136.16	136.76	137.01	136.19	136.4	136.56	135.45	136.97	137.47	136.37	137.34	135.82	136.03	136.74	135.81	135.96	137.08	135.35	137.05	136.63	136.13	136.35	136.85	136.8	135.86	136.22	137.33	137.51	136.11	137.32	137.23	137.91	136.91	136.7	136.41	137.16	136.8	136.21	135.78	136.02	136.53	135.79	136.76	137.07	136.7	136.6	137.33	135.83	136.69	136.28	136.33	138.02	136.25	137.31	137.51	137.56	135.75	137.36	137.02	137.09	136.88	135.68	137.13	136.52	137.04	136.08	137.05	137.16	135.96	135.97	137.97	136.52	136.45	137.29	136.7	137.29	136.04	136.39	136.99	136.96	136.86	135.88	136.76	137.16	136.36	135.55	135.57	137.74	136.24	136	136.74	136.74	135.6	137.17	136.31	137.21	137.29	136.56	137.62	136.5	135.63	136.61	137.25	137.2	136.51	136.29	136.12	136.1	136.84	136.45	137.36	136.96	137.36	135.74	136.9	136.75	136.34	137.02	137.3	136.67	138.3	136.48	136.5	136.66	136.86	136.75	136.72	136.63	137.57	136.14	136.36	135.93	137.15	136.68	137.88	136.42	136.15	137.17	136.71	137.2	136.78	136.66	136.74	137.59	136.42	137.1	136.62	136.95	137.75	136.46	137.05	136.76	136.7	137.16	136.64	136.52	137.72	137.49	137.14	136	136.44	136.8	137.37	135.48	136.36	136.99	137.54	136.86	136.5	136.86	137.47	136.85	136.54	136.33	136.85	136.55	138.18	136.39	137.68	136.69	137.39	136.76	137.47	137.28	138.75	137.82	137.95	136.93	135.86	137.26	136.96	136.48	138.25	137.25	136.72	136.18	137.05	136.8	137	137.03	137.8	137.09	137.15	137.11	137.05	137.32	137.12	137.2	137.24	137.7	137.05	136.58	136.57	136.47	137.59	136.41	136.49	135.49	135.28	136.08	135.84	136.91	136.82	135.9	136.79	136.96	136.62	135.53	137.04	136.09	136.22	136.25	136.26	135.74	135.25	135.57	136.16	136.3	135.52
