INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
26	 5	10.199	10.018	8.614	8.508
26	 6	10.605	10.567	9.365	9.282
26	 7	11.322	11.330	10.010	9.985
27	 0	9.643	9.231	6.557	6.387
27	 1	9.433	9.083	7.089	6.820
27	 2	10.391	10.086	8.007	7.766
27	 3	8.901	8.837	7.243	7.128
27	 4	9.523	9.356	8.029	7.880
27	 5	9.254	9.136	7.966	7.811
27	 6	10.818	10.696	9.060	8.970
27	 7	10.519	10.688	9.322	9.367
28	 0	10.743	10.496	7.496	7.330
28	 1	10.923	10.697	8.182	7.973
28	 2	11.150	10.408	8.951	8.374
28	 3	10.051	10.188	8.151	8.114
28	 4	10.572	10.347	8.756	8.590
28	 5	10.308	10.278	8.889	8.857
28	 6	10.855	10.679	9.305	9.216
28	 7	10.728	10.691	9.530	9.532
29	 0	12.418	11.740	8.570	8.137
29	 1	12.399	11.858	9.214	8.767
29	 2	12.575	12.014	9.769	9.274
29	 3	10.436	10.348	8.474	8.475
29	 4	10.891	10.695	9.011	8.815
29	 5	11.102	10.624	9.317	8.919
29	 6	11.473	11.450	9.543	9.389
29	 7	10.772	10.799	9.371	9.372
30	 0	10.563	10.067	7.281	6.963
30	 1	10.335	10.043	7.742	7.558
30	 2	10.590	10.236	8.179	7.982
30	 3	9.374	9.255	7.809	7.741
30	 4	9.755	9.538	8.358	8.141
30	 5	9.987	9.750	8.655	8.443
30	 6	10.716	10.643	9.384	9.366
30	 7	11.055	11.075	9.785	9.794
31	 0	12.087	11.594	8.305	7.989
31	 1	11.700	11.432	9.004	8.725
31	 2	11.659	11.360	9.201	8.997
31	 3	10.788	10.532	8.658	8.452
31	 4	11.148	11.110	9.048	8.933
31	 5	11.474	11.394	9.635	9.517
31	 6	11.876	11.867	10.164	10.168
31	 7	12.312	12.268	10.759	10.782
