# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0101 
# CSArefs = 0111 
# Shaper = 001 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 00000000000000000000000000000000 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
48	1000	00	0	73
48	1000	00	1	52
48	1000	00	2	53
48	1000	00	3	48
48	1000	00	4	58
48	1000	00	5	29
48	1000	00	6	45
48	1000	00	7	53
48	1000	00	8	33
48	1000	00	9	48
48	1000	00	10	34
48	1000	00	11	41
48	1000	00	12	61
48	1000	00	13	67
48	1000	00	14	46
48	1000	00	15	54
48	1000	00	16	50
48	1000	00	17	47
48	1000	00	18	46
48	1000	00	19	68
48	1000	00	20	79
48	1000	00	21	43
48	1000	00	22	67
48	1000	00	23	91
48	1000	00	24	62
48	1000	00	25	73
48	1000	00	26	46
48	1000	00	27	32
48	1000	00	28	58
48	1000	00	29	55
48	1000	00	30	60
48	1000	10	31	23
48	1000	00	0	134
48	1000	00	1	109
48	1000	00	2	116
48	1000	00	3	113
48	1000	00	4	140
48	1000	00	5	70
48	1000	00	6	88
48	1000	00	7	118
48	1000	00	8	62
48	1000	00	9	103
48	1000	00	10	76
48	1000	00	11	84
48	1000	00	12	106
48	1000	00	13	118
48	1000	00	14	106
48	1000	00	15	102
48	1000	00	16	97
48	1000	00	17	84
48	1000	00	18	85
48	1000	00	19	113
48	1000	00	20	131
48	1000	00	21	73
48	1000	00	22	111
48	1000	00	23	142
48	1000	00	24	106
48	1000	00	25	121
48	1000	00	26	91
48	1000	00	27	62
48	1000	00	28	107
48	1000	00	29	112
48	1000	00	30	116
48	1000	10	31	58
48	1000	00	0	100
48	1000	00	1	97
48	1000	00	2	102
48	1000	00	3	100
48	1000	00	4	129
48	1000	00	5	62
48	1000	00	6	77
48	1000	00	7	111
48	1000	00	8	54
48	1000	00	9	91
48	1000	00	10	65
48	1000	00	11	74
48	1000	00	12	96
48	1000	00	13	104
48	1000	00	14	91
48	1000	00	15	91
48	1000	00	16	82
48	1000	00	17	72
48	1000	00	18	72
48	1000	00	19	101
48	1000	00	20	117
48	1000	00	21	64
48	1000	00	22	98
48	1000	00	23	130
48	1000	00	24	95
48	1000	00	25	109
48	1000	00	26	76
48	1000	00	27	50
48	1000	00	28	93
48	1000	00	29	93
48	1000	00	30	100
48	1000	10	31	44
48	1000	00	0	91
48	1000	00	1	92
48	1000	00	2	95
48	1000	00	3	90
48	1000	00	4	119
48	1000	00	5	54
48	1000	00	6	74
48	1000	00	7	96
48	1000	00	8	53
48	1000	00	9	89
48	1000	00	10	65
48	1000	00	11	72
48	1000	00	12	94
48	1000	00	13	102
48	1000	00	14	93
48	1000	00	15	93
48	1000	00	16	85
48	1000	00	17	74
48	1000	00	18	74
48	1000	00	19	102
48	1000	00	20	114
48	1000	00	21	62
48	1000	00	22	104
48	1000	00	23	127
48	1000	00	24	94
48	1000	00	25	108
48	1000	00	26	76
48	1000	00	27	52
48	1000	00	28	96
48	1000	00	29	94
48	1000	00	30	98
48	1000	10	31	44
48	1000	00	0	90
48	1000	00	1	89
48	1000	00	2	93
48	1000	00	3	88
48	1000	00	4	116
48	1000	00	5	52
48	1000	00	6	72
48	1000	00	7	101
48	1000	00	8	53
48	1000	00	9	91
48	1000	00	10	65
48	1000	00	11	72
48	1000	00	12	98
48	1000	00	13	101
48	1000	00	14	89
48	1000	00	15	93
48	1000	00	16	82
48	1000	00	17	72
48	1000	00	18	74
48	1000	00	19	103
48	1000	00	20	117
48	1000	00	21	64
48	1000	00	22	101
48	1000	00	23	129
48	1000	00	24	96
48	1000	00	25	109
48	1000	00	26	77
48	1000	00	27	47
48	1000	00	28	96
48	1000	00	29	90
48	1000	00	30	98
48	1000	10	31	42
48	1000	00	0	92
48	1000	00	1	94
48	1000	00	2	96
48	1000	00	3	87
48	1000	00	4	112
48	1000	00	5	55
48	1000	00	6	73
48	1000	00	7	98
48	1000	00	8	53
48	1000	00	9	88
48	1000	00	10	64
48	1000	00	11	74
48	1000	00	12	94
48	1000	00	13	103
48	1000	00	14	89
48	1000	00	15	91
48	1000	00	16	85
48	1000	00	17	73
48	1000	00	18	72
48	1000	00	19	103
48	1000	00	20	116
48	1000	00	21	65
48	1000	00	22	99
48	1000	00	23	128
48	1000	00	24	96
48	1000	00	25	108
48	1000	00	26	76
48	1000	00	27	50
48	1000	00	28	93
48	1000	00	29	96
48	1000	00	30	96
48	1000	10	31	45
48	1000	00	0	90
48	1000	00	1	91
48	1000	00	2	96
48	1000	00	3	86
48	1000	00	4	110
48	1000	00	5	54
48	1000	00	6	73
48	1000	00	7	97
48	1000	00	8	52
48	1000	00	9	86
48	1000	00	10	61
48	1000	00	11	70
48	1000	00	12	94
48	1000	00	13	100
48	1000	00	14	87
48	1000	00	15	92
48	1000	00	16	82
48	1000	00	17	72
48	1000	00	18	74
48	1000	00	19	101
48	1000	00	20	114
48	1000	00	21	64
48	1000	00	22	97
48	1000	00	23	125
48	1000	00	24	97
48	1000	00	25	105
48	1000	00	26	75
48	1000	00	27	49
48	1000	00	28	91
48	1000	00	29	93
48	1000	00	30	96
48	1000	10	31	42
48	1000	00	0	89
48	1000	00	1	86
48	1000	00	2	86
48	1000	00	3	84
