# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0101 
# CSArefs = 0111 
# Shaper = 000 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
12	10	00	0	98
12	10	00	1	96
12	10	00	2	104
12	10	00	3	94
12	10	00	4	118
12	10	00	5	62
12	10	00	6	74
12	10	00	7	105
12	10	00	8	55
12	10	00	9	96
12	10	00	10	65
12	10	00	11	80
12	10	00	12	98
12	10	00	13	109
12	10	00	14	91
12	10	00	15	95
12	10	00	16	89
12	10	00	17	82
12	10	00	18	88
12	10	00	19	110
12	10	00	20	123
12	10	00	21	76
12	10	00	22	113
12	10	00	23	138
12	10	00	24	108
12	10	00	25	117
12	10	00	26	77
12	10	00	27	59
12	10	00	28	101
12	10	00	29	99
12	10	00	30	99
12	10	10	31	49
12	10	00	0	54
12	10	00	1	62
12	10	00	2	58
12	10	00	3	51
12	10	00	4	67
12	10	00	5	32
12	10	00	6	55
12	10	00	7	63
12	10	00	8	40
12	10	00	9	67
12	10	00	10	42
12	10	00	11	57
12	10	00	12	74
12	10	00	13	82
12	10	00	14	59
12	10	00	15	71
12	10	00	16	61
12	10	00	17	66
12	10	00	18	66
12	10	00	19	90
12	10	00	20	99
12	10	00	21	57
12	10	00	22	93
12	10	00	23	114
12	10	00	24	85
12	10	00	25	97
12	10	00	26	61
12	10	00	27	42
12	10	00	28	78
12	10	00	29	75
12	10	00	30	72
12	10	10	31	32
12	10	00	0	106
12	10	00	1	115
12	10	00	2	115
12	10	00	3	112
12	10	00	4	136
12	10	00	5	81
12	10	00	6	93
12	10	00	7	122
12	10	00	8	65
12	10	00	9	113
12	10	00	10	81
12	10	00	11	90
12	10	00	12	113
12	10	00	13	120
12	10	00	14	110
12	10	00	15	107
12	10	00	16	103
12	10	00	17	91
12	10	00	18	97
12	10	00	19	124
12	10	00	20	136
12	10	00	21	84
12	10	00	22	123
12	10	00	23	149
12	10	00	24	119
12	10	00	25	132
12	10	00	26	90
12	10	00	27	69
12	10	00	28	114
12	10	00	29	114
12	10	00	30	111
12	10	10	31	58
12	10	00	0	104
12	10	00	1	122
12	10	00	2	117
12	10	00	3	116
12	10	00	4	144
12	10	00	5	74
12	10	00	6	97
12	10	00	7	131
12	10	00	8	70
12	10	00	9	117
12	10	00	10	86
12	10	00	11	101
12	10	00	12	123
12	10	00	13	130
12	10	00	14	119
12	10	00	15	115
12	10	00	16	107
12	10	00	17	94
12	10	00	18	100
12	10	00	19	130
12	10	00	20	141
12	10	00	21	85
12	10	00	22	129
12	10	00	23	157
12	10	00	24	122
12	10	00	25	133
12	10	00	26	97
12	10	00	27	72
12	10	00	28	119
12	10	00	29	120
12	10	00	30	120
12	10	10	31	64
12	10	00	0	114
12	10	00	1	118
12	10	00	2	118
12	10	00	3	118
12	10	00	4	144
12	10	00	5	74
12	10	00	6	100
12	10	00	7	122
12	10	00	8	68
12	10	00	9	113
12	10	00	10	85
12	10	00	11	99
12	10	00	12	118
12	10	00	13	126
12	10	00	14	114
