# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0101 
# CSArefs = 0111 
# Shaper = 110 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
65	10	00	0	112
65	10	00	1	114
65	10	00	2	122
65	10	00	3	112
65	10	00	4	140
65	10	00	5	73
65	10	00	6	93
65	10	00	7	124
65	10	00	8	69
65	10	00	9	112
65	10	00	10	82
65	10	00	11	93
65	10	00	12	116
65	10	00	13	125
65	10	00	14	112
65	10	00	15	112
65	10	00	16	104
65	10	00	17	94
65	10	00	18	98
65	10	00	19	122
65	10	00	20	140
65	10	00	21	82
65	10	00	22	125
65	10	00	23	150
65	10	00	24	117
65	10	00	25	128
65	10	00	26	94
65	10	00	27	69
65	10	00	28	113
65	10	00	29	114
65	10	00	30	116
65	10	10	31	59
65	10	00	0	109
65	10	00	1	111
65	10	00	2	118
65	10	00	3	106
65	10	00	4	136
65	10	00	5	76
65	10	00	6	90
65	10	00	7	122
65	10	00	8	66
65	10	00	9	109
65	10	00	10	78
65	10	00	11	90
65	10	00	12	111
65	10	00	13	123
65	10	00	14	109
65	10	00	15	106
65	10	00	16	100
65	10	00	17	89
65	10	00	18	92
65	10	00	19	122
65	10	00	20	134
65	10	00	21	80
65	10	00	22	120
65	10	00	23	146
65	10	00	24	114
65	10	00	25	128
65	10	00	26	89
65	10	00	27	66
65	10	00	28	111
65	10	00	29	112
65	10	00	30	113
65	10	10	31	58
65	10	00	0	95
65	10	00	1	101
65	10	00	2	106
65	10	00	3	96
65	10	00	4	122
65	10	00	5	64
65	10	00	6	82
65	10	00	7	107
65	10	00	8	59
65	10	00	9	96
65	10	00	10	69
65	10	00	11	78
65	10	00	12	104
65	10	00	13	110
65	10	00	14	98
65	10	00	15	98
65	10	00	16	88
65	10	00	17	85
65	10	00	18	84
65	10	00	19	113
65	10	00	20	122
65	10	00	21	76
65	10	00	22	108
65	10	00	23	137
65	10	00	24	107
65	10	00	25	117
65	10	00	26	82
65	10	00	27	58
65	10	00	28	101
65	10	00	29	100
65	10	00	30	104
65	10	10	31	48
65	10	00	0	114
65	10	00	1	114
65	10	00	2	122
65	10	00	3	117
65	10	00	4	145
65	10	00	5	74
65	10	00	6	97
65	10	00	7	124
65	10	00	8	68
65	10	00	9	116
65	10	00	10	88
65	10	00	11	94
65	10	00	12	117
65	10	00	13	128
65	10	00	14	116
65	10	00	15	114
65	10	00	16	106
65	10	00	17	93
65	10	00	18	97
65	10	00	19	130
65	10	00	20	141
65	10	00	21	86
65	10	00	22	128
65	10	00	23	153
65	10	00	24	117
65	10	00	25	133
65	10	00	26	101
