Peaking Times - based on Mean values without Outliers [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2292	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2493	0.0037	0.2500	  1	0.2500	0.0000
0.3542	0.4167	0.4167	0.4167	0.4167	0.4167	0.3958	0.4167	0.3958	0.3958	0.3958	0.3958	0.3958	0.4167	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.4167	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3997	0.0123	0.3958	  9	0.3958	0.0000
0.5833	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5833	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5625	0.5638	0.0051	0.5625	  2	0.5625	0.0000
0.7292	0.7292	0.7292	0.7292	0.7500	0.7292	0.7292	0.7292	0.7292	0.7292	0.7292	0.7292	0.7292	0.7292	0.7292	0.7292	0.7083	0.7292	0.7292	0.7292	0.7292	0.7292	0.7083	0.7292	0.7292	0.7292	0.6875	0.7292	0.7292	0.6875	0.7292	0.7292	0.7259	0.0120	0.7292	  5	0.7292	0.0000
0.8750	0.8750	0.8750	0.8542	0.8750	0.8750	0.8750	0.8958	0.8958	0.8333	0.8750	0.8958	0.8750	0.8750	0.8750	0.8958	0.8750	0.8750	0.8542	0.8750	0.8542	0.8542	0.8750	0.8542	0.8542	0.8542	0.8750	0.8750	0.8542	0.8750	0.8542	0.8750	0.8704	0.0147	0.8750	 14	0.8750	0.0000
1.1250	1.1250	1.1250	1.1250	1.1250	1.1458	1.1250	1.1250	1.1250	1.0625	1.1250	1.1250	1.1458	1.1250	1.1250	1.1250	1.0833	1.1250	1.1250	1.1250	1.0833	1.1250	1.1250	1.1250	1.1042	1.0833	1.0833	1.0833	1.1042	1.1042	1.0833	1.0625	1.1126	0.0224	1.1250	 13	1.1250	0.0000
1.3958	1.3542	1.3750	1.3750	1.3542	1.3542	1.3750	1.3750	1.3542	1.3958	1.3542	1.3333	1.3542	1.3750	1.3542	1.3750	1.3333	1.3958	1.3542	1.3333	1.4167	1.3958	1.3750	1.3333	1.3333	1.3750	1.3542	1.3333	1.3750	1.3333	1.3542	1.3333	1.3620	0.0229	1.3542	  0	1.3620	0.0229
1.5833	1.5833	1.6458	1.6250	1.6042	1.6042	1.5833	1.5625	1.6458	1.6042	1.5833	1.5833	1.5833	1.6250	1.6042	1.6042	1.5417	1.6042	1.6042	1.6458	1.5833	1.5625	1.5417	1.5833	1.5833	1.6458	1.6250	1.5625	1.6042	1.5833	1.6458	1.5625	1.5970	0.0298	1.5938	  7	1.5917	0.0190
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Peaking Times - based on Median values [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2292	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2500	0.2493	0.0037	0.2500	  1	0.2500	0.0000
0.3333	0.3958	0.4167	0.4167	0.3958	0.4167	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.4167	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3958	0.3965	0.0135	0.3958	  5	0.3958	0.0000
0.5625	0.5625	0.5625	0.5417	0.5625	0.5625	0.5625	0.5625	0.5417	0.5417	0.5625	0.5417	0.5625	0.5625	0.5625	0.5625	0.5625	0.5417	0.5625	0.5625	0.5625	0.5625	0.5625	0.5417	0.5625	0.5417	0.5625	0.5417	0.5625	0.5625	0.5417	0.5625	0.5566	0.0095	0.5625	  9	0.5625	0.0000
0.7292	0.6875	0.7083	0.7500	0.7500	0.7083	0.6875	0.7292	0.6875	0.7083	0.6875	0.6875	0.7292	0.7083	0.6875	0.7083	0.7083	0.7083	0.7292	0.7292	0.7083	0.7292	0.7083	0.6875	0.6875	0.7292	0.6875	0.7292	0.7292	0.6875	0.7292	0.7292	0.7116	0.0199	0.7083	  0	0.7116	0.0199
0.8958	0.8542	0.8542	0.8542	0.8542	0.8542	0.8542	0.8542	0.8333	0.8333	0.8542	0.8542	0.8542	0.8542	0.8542	0.8542	0.8542	0.8542	0.8542	0.8750	0.8542	0.8542	0.8333	0.8542	0.8542	0.8542	0.8542	0.8333	0.8542	0.8542	0.8542	0.8542	0.8535	0.0112	0.8542	  6	0.8542	0.0000
1.1250	1.1250	1.1042	1.1250	1.1250	1.1458	1.1250	1.0833	1.0625	1.0625	1.0625	1.0625	1.0833	1.0625	1.0625	1.1250	1.0625	1.1250	1.1250	1.0833	1.0625	1.0833	1.0833	1.0625	1.0625	1.0833	1.0625	1.0625	1.1458	1.0833	1.0833	1.0625	1.0898	0.0292	1.0833	  0	1.0898	0.0292
1.3958	1.3333	1.3750	1.3750	1.3542	1.3542	1.3125	1.4167	1.3542	1.3542	1.3542	1.3125	1.3333	1.3125	1.3542	1.2917	1.3333	1.3333	1.2917	1.3125	1.3542	1.3958	1.3750	1.3542	1.3333	1.3750	1.3333	1.2917	1.3125	1.2917	1.3542	1.2917	1.3411	0.0334	1.3438	  0	1.3411	0.0334
1.5625	1.6042	1.6042	1.5833	1.5833	1.6042	1.5833	1.5625	1.5208	1.6042	1.5625	1.5625	1.5417	1.6042	1.5625	1.6042	1.5208	1.5625	1.6042	1.6458	1.5625	1.5417	1.6042	1.5000	1.5625	1.5208	1.5208	1.5625	1.5208	1.5833	1.5833	1.5000	1.5671	0.0358	1.5625	  0	1.5671	0.0358
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values at peaking time - based on Mean values without Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
645.08	563.40	592.55	587.31	622.57	551.18	477.67	614.04	450.45	572.46	518.08	567.40	548.21	552.26	573.61	534.23	536.76	505.72	545.72	581.24	561.19	508.60	589.45	640.70	565.57	586.59	475.39	543.18	577.34	585.63	535.90	517.29	557.09	45.151	562.30	  0	557.09	45.151
551.33	540.54	567.67	562.80	595.74	525.09	457.47	587.36	431.30	549.32	494.91	542.73	527.58	530.89	551.22	515.20	514.20	484.71	522.34	557.51	540.65	486.62	566.68	614.67	541.64	562.98	457.06	516.75	552.62	559.74	515.28	489.93	531.70	40.803	540.60	  1	534.94	37.061
534.18	528.45	554.85	550.34	582.74	512.67	447.68	574.32	421.82	538.03	484.45	530.08	516.40	521.18	539.81	502.94	502.93	474.07	511.75	546.57	530.88	475.44	553.13	601.75	529.87	550.16	446.26	503.13	539.68	547.80	502.45	476.67	519.77	40.055	529.16	  1	522.92	36.439
528.47	521.10	547.82	543.08	575.31	504.20	442.63	566.73	416.86	530.87	478.12	523.33	509.85	514.95	533.16	497.81	496.77	467.42	504.37	539.93	524.31	469.82	547.07	594.58	523.51	543.73	440.50	495.16	532.46	541.08	496.53	469.72	513.16	39.614	522.22	  1	516.27	36.089
524.39	517.08	543.64	539.09	570.12	499.83	438.51	561.98	413.53	526.91	474.09	519.36	506.32	511.27	529.28	494.01	492.76	464.05	499.88	536.72	521.02	465.87	543.03	590.04	519.39	538.77	437.56	490.35	528.77	536.85	491.38	464.94	509.09	39.409	518.22	  1	512.17	35.925
520.83	513.27	539.43	533.97	565.88	496.01	436.38	557.53	410.44	522.92	470.44	515.20	503.12	507.31	525.28	490.53	488.82	460.66	495.59	531.71	517.58	462.16	538.85	586.28	515.30	534.71	434.15	486.24	524.48	532.65	489.04	460.70	505.23	39.055	514.23	  1	508.29	35.594
518.12	510.43	536.41	531.59	563.04	493.63	434.47	554.70	408.60	520.71	468.62	513.11	501.12	506.01	524.03	488.11	486.88	458.05	493.29	529.72	516.00	459.65	536.54	583.29	512.77	532.46	431.88	483.25	521.83	530.28	486.93	457.86	502.92	38.929	511.60	  1	505.96	35.494
516.04	508.02	534.72	529.54	560.63	491.20	433.06	553.09	407.28	518.82	467.02	510.02	499.35	504.37	522.30	486.91	485.15	456.83	491.62	528.83	514.21	458.18	533.69	581.57	510.50	530.13	431.00	481.50	520.15	528.52	483.80	456.24	501.07	38.724	509.02	  1	504.10	35.311
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Mean values with Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
646.82	565.08	594.30	589.05	624.27	552.34	478.84	615.69	451.10	573.43	518.91	568.08	549.00	552.99	574.87	534.87	537.61	506.20	546.14	581.68	561.70	508.81	590.12	640.88	566.27	587.13	476.07	543.36	577.86	586.27	536.68	517.75	557.94	45.333	563.39	  0	557.94	45.333
552.17	540.99	567.87	563.27	595.92	525.42	457.60	587.68	431.30	549.40	495.14	542.88	527.48	531.14	551.53	514.87	514.33	484.60	522.34	557.52	540.70	486.81	566.85	614.80	541.56	562.93	456.75	516.79	552.44	559.86	515.19	490.22	531.82	40.873	540.85	  1	535.07	37.129
534.68	528.61	555.43	550.18	583.61	512.61	448.17	574.79	421.98	537.88	484.66	530.40	516.38	521.04	539.90	503.35	503.06	473.91	511.57	546.22	530.90	475.43	553.18	601.89	529.90	550.54	445.87	503.42	539.57	547.85	502.66	476.63	519.88	40.126	529.25	  1	523.04	36.523
529.03	521.48	548.04	542.91	575.51	504.66	442.73	567.00	416.88	530.93	478.29	523.44	509.97	514.86	533.42	497.81	496.68	467.48	504.47	540.04	524.36	469.82	547.09	594.76	523.59	543.73	440.82	495.27	532.74	540.89	496.67	469.68	513.28	39.631	522.46	  1	516.39	36.100
524.69	517.35	543.82	539.31	570.58	500.01	439.08	562.18	413.43	526.91	473.91	519.31	506.47	511.27	529.32	494.09	492.76	464.05	499.76	536.72	520.78	465.86	542.84	590.01	519.49	538.83	437.52	490.17	528.28	536.94	491.26	464.78	509.12	39.434	518.33	  1	512.20	35.942
520.85	513.35	539.52	534.04	565.99	496.03	436.34	557.62	410.44	522.98	470.81	515.09	503.07	507.31	525.62	490.53	488.91	460.56	495.59	531.71	517.58	462.16	538.92	586.22	515.30	534.71	434.15	486.24	524.40	532.52	489.04	460.70	505.26	39.063	514.22	  1	508.32	35.601
518.12	510.43	536.46	531.64	562.96	493.63	434.42	554.69	408.60	520.70	468.57	512.72	501.12	506.15	524.03	488.15	486.88	458.00	493.43	529.62	515.91	459.65	536.50	583.29	512.52	532.23	431.88	483.34	521.88	530.28	486.93	457.86	502.89	38.916	511.48	  1	505.94	35.482
515.90	508.01	534.66	529.45	560.60	491.20	433.01	553.10	407.28	518.82	467.02	510.02	499.32	504.42	522.14	486.91	485.15	456.83	491.67	528.73	514.21	458.08	533.69	581.56	510.50	530.13	431.00	481.27	520.15	528.46	483.80	456.24	501.04	38.720	509.01	  1	504.07	35.309
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Median values [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
646.00	564.00	593.00	588.00	622.00	551.00	477.00	615.00	450.00	573.00	518.00	567.00	549.00	552.00	573.00	534.00	537.00	506.00	546.00	581.50	562.00	508.00	589.00	641.00	566.00	586.00	476.00	544.00	578.00	586.00	536.00	517.00	557.23	45.314	563.00	  0	557.23	45.314
552.00	541.00	568.00	563.00	596.00	525.00	458.00	587.00	431.00	549.00	495.00	542.00	528.00	531.00	552.00	515.50	514.00	485.00	522.50	557.00	541.00	486.50	566.00	614.00	541.00	562.50	457.00	517.00	553.00	560.00	516.00	490.00	531.75	40.726	541.00	  1	535.00	36.940
534.00	528.50	555.00	550.00	583.00	513.00	448.00	574.00	421.00	538.00	485.00	530.00	516.50	521.00	540.00	503.00	503.00	474.00	512.00	546.00	531.00	475.00	553.50	602.00	530.00	550.00	445.50	503.00	539.50	548.00	502.00	476.50	519.72	40.168	529.25	  1	522.90	36.496
529.00	521.00	548.00	544.00	576.00	504.00	442.00	567.00	417.00	531.00	478.00	523.00	510.00	515.00	533.00	498.00	497.00	468.00	505.00	540.00	524.00	470.00	547.00	594.00	523.00	544.00	441.00	495.00	533.00	541.00	497.00	469.50	513.27	39.626	522.00	  1	516.37	36.106
525.00	517.00	544.00	539.00	570.00	500.00	438.50	562.00	413.00	527.00	474.00	519.00	506.00	512.00	529.00	494.00	493.00	464.00	500.00	537.00	521.00	466.00	542.00	590.00	520.00	538.50	437.50	490.00	529.00	537.00	492.00	465.00	509.11	39.430	518.00	  1	512.21	35.899
521.00	514.00	539.00	534.00	566.00	496.00	437.00	557.00	410.00	523.00	470.00	515.00	503.00	507.00	525.00	491.00	489.00	461.00	496.00	532.00	517.00	462.00	539.00	586.00	515.00	535.00	434.00	486.00	525.00	533.00	489.00	461.00	505.25	39.033	514.50	  1	508.32	35.527
518.00	510.00	537.00	532.00	563.00	494.00	434.00	555.00	409.00	521.00	469.00	513.00	501.00	506.00	524.00	488.00	487.00	458.00	493.00	530.00	516.00	460.00	537.00	584.00	513.00	533.00	432.00	483.00	522.00	530.00	487.00	458.00	503.03	39.007	511.50	  1	506.06	35.610
516.00	508.00	535.00	530.00	561.00	491.00	433.00	553.00	407.00	519.00	467.00	510.00	499.00	505.00	522.00	487.00	485.00	457.00	492.00	529.00	514.00	458.00	534.00	581.00	510.00	530.00	430.00	481.50	520.00	529.00	484.00	456.00	501.05	38.821	509.00	  1	504.08	35.397
