INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
11	 3	6.112	6.004	5.236	5.168
11	 4	5.834	5.791	4.998	4.985
11	 5	5.761	5.749	4.936	4.948
11	 6	5.464	5.353	4.681	4.608
11	 7	5.605	5.593	4.802	4.814
12	 0	11.112	10.964	9.488	9.401
12	 1	7.165	7.001	6.118	6.003
12	 2	6.428	6.350	5.488	5.445
12	 3	5.874	5.798	5.016	4.971
12	 4	6.042	5.929	5.159	5.084
12	 5	5.885	5.841	5.025	5.009
12	 6	5.625	5.583	4.803	4.787
12	 7	5.834	5.719	4.982	4.903
13	 0	11.188	11.135	9.672	9.667
13	 1	7.688	7.154	6.647	6.210
13	 2	6.719	6.508	5.808	5.650
13	 3	6.066	5.921	5.244	5.140
13	 4	5.921	5.804	5.119	5.038
13	 5	5.956	5.895	5.149	5.117
13	 6	5.857	5.767	5.064	5.006
13	 7	5.938	5.910	5.133	5.130
14	 0	12.806	12.822	11.240	11.294
14	 1	8.384	7.433	7.359	6.547
14	 2	7.394	6.927	6.489	6.102
14	 3	6.684	6.552	5.866	5.772
14	 4	6.485	6.403	5.692	5.640
14	 5	6.534	6.446	5.735	5.678
14	 6	6.518	6.457	5.721	5.688
14	 7	6.626	6.437	5.816	5.670
15	 0	12.520	12.340	10.632	10.579
15	 1	8.669	8.619	7.361	7.389
15	 2	7.080	6.652	6.013	5.702
15	 3	6.404	6.197	5.438	5.313
15	 4	6.278	6.090	5.331	5.221
15	 5	6.141	5.996	5.215	5.140
15	 6	5.933	5.812	5.038	4.982
15	 7	6.426	6.251	5.457	5.359
16	 0	16.045	15.976	13.608	13.556
16	 1	11.777	11.184	9.988	9.490
16	 2	10.692	10.421	9.068	8.843
16	 3	10.263	10.049	8.705	8.527
16	 4	10.133	10.089	8.594	8.561
16	 5	10.653	10.608	9.036	9.001
16	 6	10.287	10.243	8.725	8.692
16	 7	10.156	10.113	8.614	8.581
17	 0	10.899	10.746	9.193	9.042
17	 1	7.535	7.187	6.356	6.047
17	 2	6.086	6.019	5.133	5.064
17	 3	6.164	6.159	5.199	5.182
17	 4	5.827	5.749	4.915	4.837
17	 5	5.853	5.848	4.936	4.920
17	 6	5.656	5.631	4.771	4.738
17	 7	5.403	5.339	4.557	4.492
18	 0	11.265	11.026	9.293	9.176
18	 1	7.129	6.987	5.881	5.814
18	 2	6.240	6.201	5.148	5.160
18	 3	5.621	5.586	4.637	4.648
18	 4	5.432	4.538	4.481	3.776
18	 5	5.245	4.456	4.327	3.709
18	 6	4.993	4.373	4.119	3.640
18	 7	5.128	4.459	4.231	3.710
19	 0	11.467	11.239	9.688	9.359
19	 1	7.332	7.083	6.195	5.897
19	 2	5.924	5.927	5.005	4.935
19	 3	5.506	4.881	4.653	4.065
19	 4	5.101	4.444	4.310	3.700
19	 5	5.219	4.468	4.410	3.720
19	 6	5.009	4.404	4.232	3.667
19	 7	5.063	4.311	4.278	3.590
20	 0	13.648	13.361	11.366	11.163
20	 1	8.887	8.805	7.401	7.356
20	 2	7.113	7.003	5.924	5.851
20	 3	6.650	6.518	5.538	5.445
20	 4	6.360	6.198	5.296	5.178
20	 5	6.267	6.244	5.219	5.217
20	 6	5.990	5.968	4.988	4.986
20	 7	6.021	5.968	5.015	4.986
21	 0	12.272	12.196	10.364	10.278
21	 1	8.075	7.480	6.820	6.304
21	 2	6.621	6.485	5.592	5.466
21	 3	6.299	6.261	5.320	5.277
21	 4	5.832	5.792	4.926	4.881
21	 5	5.547	5.505	4.685	4.640
21	 6	5.471	5.423	4.620	4.570
21	 7	5.622	5.615	4.748	4.732
22	 0	11.451	11.359	9.746	9.691
22	 1	7.553	7.542	6.428	6.435
22	 2	6.217	6.082	5.291	5.189
22	 3	6.018	5.967	5.122	5.091
22	 4	5.357	5.318	4.559	4.537
22	 5	5.373	5.365	4.573	4.577
22	 6	5.185	5.177	4.413	4.417
22	 7	5.337	5.288	4.543	4.512
23	 0	11.705	11.574	10.162	10.096
23	 1	7.961	7.360	6.911	6.420
23	 2	6.608	6.416	5.737	5.596
23	 3	5.857	5.819	5.085	5.076
23	 4	5.568	5.463	4.834	4.765
23	 5	5.389	5.327	4.679	4.646
23	 6	5.102	5.069	4.429	4.422
23	 7	5.348	5.314	4.643	4.635
24	 0	14.091	13.738	11.919	11.615
24	 1	9.130	9.069	7.723	7.668
24	 2	7.462	7.232	6.312	6.114
24	 3	7.141	6.904	6.040	5.837
24	 4	6.981	6.636	5.905	5.611
24	 5	6.958	6.739	5.886	5.698
24	 6	6.966	6.734	5.893	5.693
24	 7	7.281	7.101	6.159	6.003
25	 0	12.180	11.504	10.433	9.888
25	 1	7.984	7.227	6.839	6.212
25	 2	6.156	6.152	5.273	5.288
25	 3	5.887	5.793	5.042	4.980
25	 4	5.724	5.607	4.903	4.820
25	 5	5.208	5.204	4.461	4.473
25	 6	5.510	5.506	4.720	4.733
25	 7	5.153	5.149	4.414	4.426
26	 0	10.583	10.320	9.023	8.733
26	 1	7.233	6.971	6.167	5.899
26	 2	5.887	5.890	5.019	4.984
26	 3	5.496	5.563	4.686	4.707
26	 4	5.073	4.512	4.325	3.818
26	 5	5.000	4.559	4.263	3.858
26	 6	4.837	4.458	4.124	3.772
26	 7	4.885	4.944	4.165	4.184
27	 0	12.131	11.876	10.292	10.048
27	 1	8.382	8.437	7.112	7.138
27	 2	6.903	6.850	5.857	5.795
27	 3	6.438	6.428	5.462	5.439
27	 4	6.323	6.221	5.365	5.264
27	 5	6.020	5.886	5.108	4.980
27	 6	5.953	5.992	5.051	5.070
27	 7	5.623	5.552	4.770	4.697
28	 0	11.313	10.942	9.755	9.383
28	 1	7.870	7.513	6.787	6.443
28	 2	6.577	6.524	5.671	5.594
28	 3	6.296	6.329	5.429	5.427
28	 4	5.798	5.829	5.000	4.998
28	 5	5.510	5.476	4.751	4.696
28	 6	5.280	5.308	4.553	4.552
28	 7	5.374	5.402	4.634	4.632
29	 0	10.560	10.313	9.190	8.979
29	 1	7.345	7.070	6.392	6.156
29	 2	6.132	5.995	5.336	5.219
29	 3	5.895	5.792	5.130	5.043
29	 4	5.540	5.455	4.821	4.749
29	 5	5.430	5.383	4.726	4.686
29	 6	5.237	5.231	4.558	4.555
29	 7	5.438	5.386	4.733	4.690
30	 0	9.820	9.655	8.372	8.282
30	 1	6.966	6.768	5.939	5.805
30	 2	5.958	5.900	5.079	5.061
30	 3	5.505	5.481	4.693	4.701
30	 4	5.379	5.356	4.586	4.594
30	 5	5.170	5.116	4.408	4.388
30	 6	5.050	5.028	4.305	4.313
30	 7	5.161	5.139	4.400	4.408
31	 0	14.931	14.745	12.617	12.352
31	 1	10.112	9.871	8.545	8.269
31	 2	8.761	8.783	7.403	7.358
31	 3	8.018	7.422	6.775	6.218
31	 4	7.662	7.191	6.475	6.025
31	 5	7.717	7.291	6.521	6.108
31	 6	7.656	7.194	6.469	6.027
31	 7	7.493	7.010	6.331	5.872
