Cal_V	ADC
10.0	277.60
20.0	286.23
30.0	294.89
40.0	303.58
50.0	312.30
60.0	321.04
70.0	329.82
80.0	338.62
90.0	347.45
100.0	356.31
200.0	446.49
300.0	516.83
400.0	575.61
500.0	622.30
600.0	660.56
700.0	692.21
800.0	718.50
900.0	741.76
1000.0	761.68
1200.0	795.54
1400.0	823.07
1600.0	846.21
1800.0	865.13
2000.0	883.43
4000.0	996.22
6000.0	1067.08
8000.0	1118.18
10000.0	1161.26
12000.0	1198.64
14000.0	1232.90
16000.0	1263.76
18000.0	1293.31
20000.0	1320.94
22000.0	1346.56
24000.0	1371.93
26000.0	1396.11
28000.0	1418.91
30000.0	1442.16
32000.0	1463.29
34000.0	1485.39
36000.0	1506.76
38000.0	1527.82
40000.0	1548.75
42000.0	1569.35
44000.0	1588.93
46000.0	1608.12
48000.0	1628.60
50000.0	1648.26
52000.0	1666.32
54000.0	1686.09
56000.0	1704.83
58000.0	1722.50
60000.0	1741.41
62000.0	1760.08
64000.0	1777.85
