Cal_V	ADC
10.0	284.29
20.0	291.93
30.0	299.63
40.0	307.37
50.0	315.16
60.0	323.00
70.0	330.89
80.0	338.84
90.0	346.83
100.0	354.88
200.0	438.09
300.0	503.08
400.0	555.65
500.0	597.61
600.0	632.28
700.0	660.05
800.0	685.63
900.0	707.91
1000.0	725.29
1200.0	757.05
1400.0	783.93
1600.0	806.36
1800.0	825.21
2000.0	843.96
4000.0	955.32
6000.0	1025.77
8000.0	1079.11
10000.0	1123.55
12000.0	1163.23
14000.0	1196.48
16000.0	1228.70
18000.0	1258.12
20000.0	1285.72
22000.0	1312.44
24000.0	1337.24
26000.0	1361.76
28000.0	1384.98
30000.0	1408.21
32000.0	1431.03
34000.0	1453.13
36000.0	1473.62
38000.0	1496.54
40000.0	1517.00
42000.0	1537.38
44000.0	1558.28
46000.0	1577.71
48000.0	1597.09
50000.0	1616.76
52000.0	1638.06
54000.0	1655.89
56000.0	1675.05
58000.0	1693.55
60000.0	1712.52
62000.0	1730.83
64000.0	1751.07
