Cal_V	ADC
10.0	290.44
20.0	298.55
30.0	306.72
40.0	314.96
50.0	323.27
60.0	331.65
70.0	340.10
80.0	348.61
90.0	357.19
100.0	365.84
200.0	456.10
300.0	528.07
400.0	586.99
500.0	634.90
600.0	673.35
700.0	707.91
800.0	734.31
900.0	758.13
1000.0	779.98
1200.0	814.39
1400.0	843.13
1600.0	866.83
1800.0	888.33
2000.0	906.02
4000.0	1022.31
6000.0	1091.78
8000.0	1143.31
10000.0	1186.43
12000.0	1224.11
14000.0	1258.09
16000.0	1289.62
18000.0	1318.39
20000.0	1346.97
22000.0	1373.53
24000.0	1397.70
26000.0	1422.72
28000.0	1446.26
30000.0	1469.82
32000.0	1492.56
34000.0	1513.63
36000.0	1536.07
38000.0	1556.19
40000.0	1579.03
42000.0	1597.39
44000.0	1619.83
46000.0	1639.15
48000.0	1658.13
50000.0	1677.72
52000.0	1697.34
54000.0	1716.13
56000.0	1733.53
58000.0	1753.51
60000.0	1772.51
62000.0	1789.27
64000.0	1808.98
