Cal_V	ADC
10.0	132.78
20.0	141.48
30.0	150.21
40.0	158.96
50.0	167.74
60.0	176.55
70.0	185.39
80.0	194.26
90.0	203.15
100.0	212.07
200.0	302.88
300.0	377.47
400.0	439.48
500.0	489.75
600.0	531.53
700.0	565.30
800.0	593.82
900.0	617.67
1000.0	639.01
1200.0	673.53
1400.0	702.56
1600.0	726.61
1800.0	747.65
2000.0	766.21
4000.0	881.79
6000.0	952.55
8000.0	1005.93
10000.0	1049.27
12000.0	1087.53
14000.0	1122.66
16000.0	1154.16
18000.0	1184.99
20000.0	1211.65
22000.0	1238.60
24000.0	1264.04
26000.0	1289.86
28000.0	1312.98
30000.0	1336.41
32000.0	1358.62
34000.0	1381.55
36000.0	1402.15
38000.0	1424.58
40000.0	1445.36
42000.0	1466.16
44000.0	1486.94
46000.0	1507.13
48000.0	1526.58
50000.0	1547.42
52000.0	1567.50
54000.0	1586.03
56000.0	1605.76
58000.0	1624.48
60000.0	1644.32
62000.0	1662.26
64000.0	1682.11
