Cal_V	ADC
10.0	131.22
20.0	139.62
30.0	148.01
40.0	156.40
50.0	164.79
60.0	173.18
70.0	181.58
80.0	189.97
90.0	198.36
100.0	206.75
200.0	290.67
300.0	356.16
400.0	411.44
500.0	455.73
600.0	490.99
700.0	521.71
800.0	546.42
900.0	567.92
1000.0	586.42
1200.0	618.47
1400.0	644.86
1600.0	667.19
1800.0	686.30
2000.0	703.67
4000.0	812.71
6000.0	881.07
8000.0	932.75
10000.0	976.06
12000.0	1013.88
14000.0	1048.12
16000.0	1079.87
18000.0	1107.68
20000.0	1136.47
22000.0	1162.00
24000.0	1187.66
26000.0	1211.64
28000.0	1234.69
30000.0	1257.95
32000.0	1280.22
34000.0	1302.43
36000.0	1324.54
38000.0	1344.92
40000.0	1365.79
42000.0	1387.01
44000.0	1405.96
46000.0	1427.22
48000.0	1447.49
50000.0	1466.41
52000.0	1485.68
54000.0	1505.92
56000.0	1524.57
58000.0	1543.96
60000.0	1563.42
62000.0	1582.08
64000.0	1600.08
