Cal_V	ADC
10.0	265.44
20.0	273.95
30.0	282.55
40.0	291.23
50.0	299.99
60.0	308.83
70.0	317.75
80.0	326.75
90.0	335.83
100.0	345.00
200.0	441.09
300.0	515.67
400.0	582.96
500.0	634.36
600.0	677.66
700.0	714.50
800.0	743.50
900.0	770.26
1000.0	792.31
1200.0	829.75
1400.0	861.59
1600.0	888.19
1800.0	910.21
2000.0	928.99
4000.0	1048.03
6000.0	1113.03
8000.0	1162.70
10000.0	1208.05
12000.0	1248.11
14000.0	1284.65
16000.0	1319.91
18000.0	1350.11
20000.0	1381.55
22000.0	1408.95
24000.0	1436.09
26000.0	1462.26
28000.0	1486.97
30000.0	1511.63
32000.0	1533.44
34000.0	1557.98
36000.0	1578.01
38000.0	1600.60
40000.0	1621.26
42000.0	1642.25
44000.0	1663.42
46000.0	1683.71
48000.0	1703.38
50000.0	1722.28
52000.0	1742.96
54000.0	1763.13
56000.0	1781.74
58000.0	1800.37
60000.0	1819.95
62000.0	1836.46
64000.0	1854.78
