Cal_V	ADC
10.0	312.63
20.0	321.54
30.0	330.51
40.0	339.51
50.0	348.56
60.0	357.65
70.0	366.78
80.0	375.96
90.0	385.18
100.0	394.44
200.0	489.47
300.0	568.86
400.0	635.42
500.0	690.01
600.0	733.63
700.0	771.02
800.0	800.13
900.0	825.57
1000.0	847.25
1200.0	883.81
1400.0	913.29
1600.0	937.21
1800.0	958.63
2000.0	976.80
4000.0	1094.49
6000.0	1165.18
8000.0	1216.93
10000.0	1261.43
12000.0	1300.10
14000.0	1334.41
16000.0	1366.65
18000.0	1395.49
20000.0	1423.02
22000.0	1450.50
24000.0	1474.88
26000.0	1499.25
28000.0	1522.85
30000.0	1546.16
32000.0	1568.46
34000.0	1590.35
36000.0	1611.50
38000.0	1632.90
40000.0	1653.91
42000.0	1674.73
44000.0	1695.26
46000.0	1714.29
48000.0	1733.70
50000.0	1754.24
52000.0	1773.64
54000.0	1792.18
56000.0	1811.73
58000.0	1831.01
60000.0	1848.44
62000.0	1866.50
64000.0	1885.62
