Cal_V	ADC
10.0	293.45
20.0	301.58
30.0	309.78
40.0	318.07
50.0	326.42
60.0	334.86
70.0	343.37
80.0	351.96
90.0	360.63
100.0	369.37
200.0	461.01
300.0	535.56
400.0	598.55
500.0	650.36
600.0	691.95
700.0	726.06
800.0	754.80
900.0	779.19
1000.0	801.35
1200.0	836.35
1400.0	864.20
1600.0	888.76
1800.0	909.16
2000.0	927.57
4000.0	1042.75
6000.0	1112.29
8000.0	1164.41
10000.0	1207.14
12000.0	1245.53
14000.0	1279.45
16000.0	1311.71
18000.0	1339.89
20000.0	1369.55
22000.0	1395.86
24000.0	1419.79
26000.0	1444.16
28000.0	1467.71
30000.0	1491.15
32000.0	1513.85
34000.0	1535.12
36000.0	1556.57
38000.0	1578.39
40000.0	1598.29
42000.0	1619.15
44000.0	1639.22
46000.0	1658.29
48000.0	1679.02
50000.0	1698.74
52000.0	1718.28
54000.0	1737.88
56000.0	1756.34
58000.0	1774.24
60000.0	1793.25
62000.0	1813.33
64000.0	1830.07
