Cal_V	ADC
10.0	249.86
20.0	258.13
30.0	266.47
40.0	274.87
50.0	283.35
60.0	291.89
70.0	300.49
80.0	309.17
90.0	317.91
100.0	326.71
200.0	418.49
300.0	490.70
400.0	552.53
500.0	601.21
600.0	642.09
700.0	674.22
800.0	702.72
900.0	724.88
1000.0	745.98
1200.0	780.80
1400.0	808.98
1600.0	832.69
1800.0	853.09
2000.0	870.78
4000.0	985.74
6000.0	1056.80
8000.0	1109.40
10000.0	1154.04
12000.0	1192.33
14000.0	1225.54
16000.0	1257.90
18000.0	1287.41
20000.0	1315.39
22000.0	1341.65
24000.0	1367.39
26000.0	1391.92
28000.0	1416.11
30000.0	1439.39
32000.0	1461.72
34000.0	1483.05
36000.0	1505.35
38000.0	1526.66
40000.0	1547.42
42000.0	1568.52
44000.0	1588.89
46000.0	1608.64
48000.0	1628.66
50000.0	1648.46
52000.0	1667.87
54000.0	1688.87
56000.0	1707.51
58000.0	1726.43
60000.0	1744.36
62000.0	1763.36
64000.0	1782.25
