Cal_V	ADC
10.0	350.50
20.0	358.13
30.0	365.79
40.0	373.47
50.0	381.16
60.0	388.88
70.0	396.61
80.0	404.36
90.0	412.12
100.0	419.91
200.0	498.78
300.0	559.21
400.0	608.14
500.0	648.58
600.0	681.18
700.0	708.51
800.0	732.02
900.0	751.96
1000.0	771.28
1200.0	800.21
1400.0	826.22
1600.0	848.59
1800.0	865.85
2000.0	884.33
4000.0	992.11
6000.0	1060.33
8000.0	1110.40
10000.0	1152.87
12000.0	1191.16
14000.0	1225.46
16000.0	1255.72
18000.0	1286.11
20000.0	1313.25
22000.0	1338.49
24000.0	1364.41
26000.0	1389.00
28000.0	1412.15
30000.0	1435.44
32000.0	1457.90
34000.0	1478.89
36000.0	1502.55
38000.0	1521.46
40000.0	1542.84
42000.0	1562.81
44000.0	1582.90
46000.0	1603.16
48000.0	1623.34
50000.0	1642.64
52000.0	1661.60
54000.0	1680.02
56000.0	1698.37
58000.0	1717.20
60000.0	1736.03
62000.0	1755.02
64000.0	1772.05
