Cal_V	ADC
10.0	249.03
20.0	249.03
30.0	249.03
40.0	249.03
50.0	249.03
60.0	249.03
70.0	249.03
80.0	249.03
90.0	249.03
100.0	249.03
200.0	249.03
300.0	248.39
400.0	248.19
500.0	248.15
600.0	247.84
700.0	247.67
800.0	247.73
900.0	247.81
1000.0	248.02
1200.0	247.73
1400.0	247.76
1600.0	247.49
1800.0	247.74
2000.0	247.21
4000.0	247.06
6000.0	247.04
8000.0	246.99
10000.0	246.65
12000.0	246.69
14000.0	246.57
16000.0	246.76
18000.0	246.72
20000.0	246.38
22000.0	246.37
24000.0	246.20
26000.0	246.10
28000.0	246.31
30000.0	246.09
32000.0	246.36
34000.0	246.09
36000.0	246.17
38000.0	246.55
40000.0	246.36
42000.0	246.22
44000.0	246.01
46000.0	246.00
48000.0	246.14
50000.0	245.88
52000.0	245.70
54000.0	245.78
56000.0	245.75
58000.0	245.58
60000.0	245.83
62000.0	245.81
64000.0	245.72
