Cal_V	ADC
10.0	344.06
20.0	352.27
30.0	360.51
40.0	368.77
50.0	377.05
60.0	385.36
70.0	393.69
80.0	402.05
90.0	410.43
100.0	418.84
200.0	504.22
300.0	573.74
400.0	629.71
500.0	675.74
600.0	713.32
700.0	743.50
800.0	770.18
900.0	792.40
1000.0	811.46
1200.0	844.46
1400.0	871.66
1600.0	895.20
1800.0	913.39
2000.0	930.22
4000.0	1043.68
6000.0	1110.97
8000.0	1163.14
10000.0	1206.03
12000.0	1243.26
14000.0	1275.99
16000.0	1307.04
18000.0	1336.01
20000.0	1363.09
22000.0	1389.21
24000.0	1413.84
26000.0	1438.45
28000.0	1460.74
30000.0	1483.62
32000.0	1505.62
34000.0	1527.80
36000.0	1549.10
38000.0	1570.73
40000.0	1590.31
42000.0	1610.66
44000.0	1631.09
46000.0	1650.64
48000.0	1670.05
50000.0	1689.27
52000.0	1708.38
54000.0	1725.70
56000.0	1746.26
58000.0	1764.92
60000.0	1782.81
62000.0	1800.76
64000.0	1818.72
