Cal_V	ADC
10.0	161.10
20.0	168.97
30.0	176.89
40.0	184.87
50.0	192.90
60.0	200.99
70.0	209.13
80.0	217.32
90.0	225.57
100.0	233.88
200.0	319.92
300.0	389.87
400.0	447.81
500.0	492.72
600.0	530.07
700.0	562.00
800.0	587.84
900.0	611.11
1000.0	631.60
1200.0	665.32
1400.0	694.08
1600.0	718.52
1800.0	738.61
2000.0	757.60
4000.0	873.34
6000.0	943.70
8000.0	994.54
10000.0	1039.19
12000.0	1076.48
14000.0	1109.30
16000.0	1141.10
18000.0	1169.85
20000.0	1197.83
22000.0	1223.90
24000.0	1249.09
26000.0	1274.00
28000.0	1297.89
30000.0	1321.16
32000.0	1342.88
34000.0	1366.13
36000.0	1387.70
38000.0	1408.66
40000.0	1429.77
42000.0	1449.82
44000.0	1469.24
46000.0	1489.99
48000.0	1509.51
50000.0	1529.89
52000.0	1548.56
54000.0	1567.96
56000.0	1586.42
58000.0	1606.50
60000.0	1625.73
62000.0	1643.45
64000.0	1662.39
